FID,SMILES,frequency
31914,[16*]c1ccc2c(c1)CCN[C@H]2c1c(F)cccc1F,2
31915,[14*]c1cc2c(S(=O)(=O)CCCCl)nccn2n1,2
31916,[8*]C(O)C(=O)NNc1cccc2ccc[n+](C(C)=O)c12,2
31917,[1*]C(=O)C1=NN(CC)c2cc(C)ccc2S1(=O)=O,2
31918,[5*]N1c2ccccc2CCc2ccc(S(C)(=O)=O)cc21,2
31919,[7*]=CCC(=O)NNC(C)=O,2
31920,[16*]c1ccc2c3c(cccc13)C(=O)N(NCC(C)C)C2=O,2
31921,[16*]c1c(C)c(C)c2c(c1C)CCC(C)O2,2
31922,[15*][C@@H]1CCC=C1Cl,2
31923,[5*]N1CCN(C)C(=O)C1C,2
31924,[4*]C(CC)N=[N+]=[N-],2
31925,[6*]C(=O)N/N=C\CCC,2
31926,[14*]c1ccc2ccccc2[n+]1C(=O)C(F)(F)F,2
31927,[14*]c1cc2ccc(F)cc2n1C(=C)C,2
31928,[4*]CCCC#Cc1ccc2cnsc2c1,2
31929,[4*]CC(=O)N/N=C/c1cc(Br)ccc1[O-],2
31930,[13*]C1NC[C@H]2CC12,2
31931,[12*]S(=O)(=O)c1cc2c(cc1Cl)NC(CC(C)C)=NS2(=O)=O,2
31932,[7*]=C[C@@H]1OCOC[C@@H]1C,2
31933,[16*]c1c(C)ccc(Cl)c1Cl,2
31934,[16*]c1ccc2c(c1)[C@H](c1cc(Br)ccc1F)NCC2,2
31935,[7*]=Cc1cc2c([nH]c1=O)CCN(C)C2,2
31936,[16*]c1cnn2c(I)cc(C)cc12,2
31937,[16*]c1cccnc1S(=O)(=O)c1ccc(F)cc1,2
31938,[16*]c1c(F)c(F)cc2c1NCCC2=O,2
31939,[13*][C@]12CCCN1C(=O)CNC2=O,2
31940,[10*]N1N=C(C(F)(F)F)C(=CN(C)C)C1=O,2
31941,[7*]=Cc1c(Cl)cccc1[N+](=O)[O-],2
31942,[14*]c1nc2n(n1)CCC[C@H]2N,2
31943,[13*][C@@H]1C/C(=N/OC)CCN1,2
31944,[1*]C(=O)CC(C)CCC,2
31945,[1*]C(=O)CC1=CSCC1,2
31946,[16*]c1ccc2c(c1)C1(OCCCO1)C(=O)N2C(C)C,2
31947,[14*]c1nc(N)nc2c1ncn2C,2
31948,[4*]C1(C)CC(c2ccccc2)=NNC1=O,2
31949,[5*]N1Cc2[nH]cnc2CC1C,2
31950,[15*]C1C2CC3CC1CC(C2)C3C,2
31951,[14*]c1nc2cccnc2n1C,2
31952,[13*]C1(O)COC(C)=N1,2
31953,[15*]C1CO[C@@H]2[C@H]1CCC[C@H]2I,2
31954,[14*]c1n[nH]c2c1[C@@H](c1cccc(O)c1)CC(=O)N2,2
31955,[3*]OS(=O)(=O)c1c(F)cccc1F,2
31956,[4*][C@@]1(C)CCC(=O)C1,2
31957,[1*]C(=O)C(C)C1=CC(=O)CCC1,2
31958,[7*]=CC1(O)C(C)=C(C(C)C)C(=O)CC1(C)C,2
31959,[14*]c1cc2ncccc2c(I)n1,2
31960,[5*]N1CCC2(CC(NC)c3ccc(Br)cc3O2)C1,2
31961,[16*]c1cccc2c1C(O)CC1(CCNC1)O2,2
31962,[5*]N1c2ccccc2C=C(Br)c2ccccc21,2
31963,[16*]c1csc2c1C(=O)N[C@H](C)N2,2
31964,[14*]c1ccc2c(=O)ccn(C)c2n1,2
31965,[8*]CP(=O)(O)CC,2
31966,[14*]c1ncc2c(n1)CCC[C@H]2N,2
31967,[5*]NC(=S)N1Cc2nc(N)nc(N)c2C1,2
31968,[16*]c1ccc2c(c1)N(C)/C(=C/C(C)=O)S2,2
31969,[15*][C@@]1(C)C[C@@H]2CC[C@H]1C2,2
31970,[16*]c1c(F)ccc2ccccc12,2
31971,[15*][C@@H]1CC(C)(C)CC2(C1)OCCO2,2
31972,[15*][C@]1(O)CCc2ccccc2C1,2
31973,[16*]c1c(O)nc2sc3cc(Cl)ccc3n2c1=O,2
31974,[16*]c1ccc2c(c1)CC(N)=N2,2
31975,[13*]C1CC(C)(C)c2nc(C#N)ccc2N1,2
31976,[16*]c1cccc(S(=O)(=O)n2cccc2Br)c1,2
31977,[16*]c1c(F)c(N)c2c(=O)cc[nH]c2c1F,2
31978,[15*][C@@H]1CCCC(=C)C1,2
31979,[5*]N[C@H]1CC[C@@H](O)c2ccccc21,2
31980,[12*]S(=O)(=O)c1csc2ccc(Cl)cc12,2
31981,[8*][C@H](C=O)N=[N+]=[N-],2
31982,[13*][C@@H]1COC(c2ccccc2I)=N1,2
31983,[7*]=Cc1ccc2c(c1)C(C)(C)C(C)N2C,2
31984,[13*][C@@H]1Nc2ccc(C)cc2C1=O,2
31985,[15*]C1CSC(N)=N[C@@H]1C,2
31986,[14*]c1cc(=O)c2c(C)c(F)cnc2[nH]1,2
31987,[14*]c1nnc2sc3cc(C)ccc3n12,2
31988,[9*]n1c(N)cc(=O)c2ccc(Cl)nc21,2
31989,[16*]c1ccc2ncc(C)n2c1,2
31990,[16*]c1ccc2c(c1)C(c1ccccc1)NC(C)(C)C2,2
31991,[5*]N1CCc2cc(O)ccc2C1c1c(F)cccc1F,2
31992,[7*]=C(C#N)C(=O)C(C)C,2
31993,[5*]N1C=C(C=O)C=C(C)C1,2
31994,[16*]c1ccc2c(c1)C(N)[C@@H](C)[C@H](C)N2,2
31995,[7*]=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2
31996,[1*]C(=O)CN1C(=O)c2ccccc2Nc2ccccc21,2
31997,[9*]n1cc(Cl)cc2cc(C)nc1-2,2
31998,[16*]c1c(Cl)ccc2c1OCO2,2
31999,[7*]=Cc1cc(Cl)cc([N+](=O)[O-])c1O,2
32000,[13*][C@@H]1CC(=N)CCN1,2
32001,[13*]C1C/C(=N\O)C(C)CN1C,2
32002,[4*]CC1=CCNC=C1F,2
32003,[7*]=C1SC(/N=C(\N)N(C)C)=NC1=O,2
32004,[6*]C(=O)N=C(C1=NCCO1)C(C)C,2
32005,[14*]c1[nH]nc2c1[C@H](c1cc(Br)ccc1O)C(C#N)=C(N)O2,2
32006,[16*]c1c(O)c2c([nH]c1=O)CCN(C)C2,2
32007,[13*][C@@H]1N=C(C)SC1(C)C,2
32008,[5*]NC=Nc1cnsn1,2
32009,[16*]c1ccc(C2=C(Cl)C(=O)C=C(Cl)C2=O)cc1,2
32010,[16*]c1cc2c(cc1C)C(=O)OC2,2
32011,[13*][C@H]1COCO1,2
32012,[16*]c1ccc2c(c1)CCN(S(N)(=O)=O)C2c1cccc(N)c1,2
32013,[5*]N[C@H]1c2cnccc2CCC1C,2
32014,[5*]N1CCc2ccc(Cl)cc2C1C,2
32015,[16*]c1cc2c(cc1F)C(=O)CC(=O)N2CC,2
32016,[8*]CNC1CCc2ccccc21,2
32017,[16*]c1ccc2c(c1)C(N)CC1(CCNC1)O2,2
32018,[1*]C(=O)C(C=O)CC,2
32019,[4*]C[C@]1(O)CCOc2ccccc21,2
32020,[16*]c1c(C)cc(F)nc1F,2
32021,[16*]c1cc2nc(C)c3c(=O)[nH][nH]c3c2cc1F,2
32022,[13*][C@H]1CCO1,2
32023,[8*]C[n+]1c[nH]c2cc(Cl)ccc21,2
32024,[15*][C@H]1C[C@H]2CNC[C@@H]1N2,2
32025,[16*]c1cc(Br)cc(Br)c1F,2
32026,[5*]NC=N,2
32027,[7*]=CC=C1Nc2ccc(C)cc2S1,2
32028,[7*]=Cc1ccc2c(c1)NC(=O)c1ccc(Cl)cc1N2,2
32029,[5*]N1CCC2CN(C#N)C[C@@H]21,2
32030,[8*]C[C@H](O)C#C[C@@H]1[C@@H](O)CC[C@@]2(O)C(=O)C(C)[C@@H]12,2
32031,[13*]C1CC2CC2CN1C(O)O,2
32032,[14*]c1nncn1N=Cc1ccc(F)cc1,2
32033,[4*][C@@]1(C=O)CCc2ccccc21,2
32034,[13*]C1NC(=O)c2cc(Br)ccc2N(C)C1=O,2
32035,[7*]=C/C(C)=C\O,2
32036,[8*]C[n+]1c(S(=O)(=O)[O-])[nH]c2ccccc21,2
32037,[16*]c1c2ccc[nH]c-2nc1Cl,2
32038,[14*]c1nc(C(N)=NC(=O)O)nc2nc[nH]c12,2
32039,[7*]=C(C#N)c1nc2ccncc2[nH]1,2
32040,[1*]C(=O)C(C)(C)CCC,2
32041,[5*]N1C=C(C=O)C=CC1C,2
32042,[16*]c1cccc2c1C(=O)C(O)C2=O,2
32043,[8*]CC(=NO)C1=C(O)CC(C)(C)CC1=O,2
32044,[16*]c1ccc(Br)cc1C1=NC(C)(C)CO1,2
32045,[16*]c1cc(C)c2c(c1C)CNC2,2
32046,[16*]c1c(C)nc2cccc(C)n2c1=O,2
32047,[5*]N1CC(C)Oc2c(F)cccc21,2
32048,[7*]=Cc1cn2ccncc2n1,2
32049,[16*]c1ccc2c(c1)sc(C)[n+]2CC,2
32050,[16*]c1ccc(/C=N\Nc2ccc(Cl)nn2)cc1,2
32051,[15*]C1(C)CCC(C)C1(C)C,2
32052,[13*][C@H]1N=C(C)O[C@H]1C,2
32053,[16*]c1cccc(C#CCO)c1,2
32054,[13*][C@@H]1CCC[C@@H](C)N1,2
32055,[6*]C(=O)N(F)c1ccccc1,2
32056,[9*]n1c(C)nc2sc3c(c2c1=O)CCNC3,2
32057,[4*]CCC[C@@H]1Cc2ccccc21,2
32058,[7*]=C(C)C1C(=O)CCC1(C)C,2
32059,[15*]C1C=CSC1C#N,2
32060,[16*]c1c(C)cc2c(c1C)c(=O)oc1ccccc12,2
32061,[16*]c1ccc(C)c(S)c1,2
32062,[7*]=C1C=C(CC)C(=O)C(OC)=C1,2
32063,[3*]OC1=CCN(O)C(C=O)=C1,2
32064,[13*]C1CN(S(=O)(=O)N2CCNCC2)CCO1,2
32065,[6*]C(=O)N=C1C(=O)N(CCC)c2ccc(Cl)cc21,2
32066,[7*]=Cc1nccc2ccccc12,2
32067,[1*]C(=O)C1(C(N)=O)CCn2cccc21,2
32068,[8*]CCS(=O)(=O)Cl,2
32069,[4*]CC1(C)OCCc2ccccc21,2
32070,[8*]CC/C(C)=N\NC=O,2
32071,[5*]N1C[C@@H]2CC1CO2,2
32072,[10*]N1CC(C)(C)N([O])C2(CCCCC2)C1=O,2
32073,[5*]N1CCC(c2ccccc2)=C(C(N)=O)C1,2
32074,[10*]N1CC2=C(C1=O)[C@@H](C)NC(=O)N2,2
32075,[7*]=Cc1cc[n+](C)c2ccc(C)cc12,2
32076,[14*]c1cc(C=O)c(Cl)n1S(=O)(=O)c1ccccc1,2
32077,[7*]=Cc1cccc2c1COC2=O,2
32078,[14*]c1cc2cc[nH]c(=O)c2n1C,2
32079,[16*]c1c[nH]c2c(C)cc(F)c(N)c2c1=O,2
32080,[9*]n1nnc2cccc(F)c2c1=O,2
32081,[14*]c1cc2n(n1)CCN2CC,2
32082,[9*]n1ncc2c1NC(=O)C[C@H]2c1c(F)cccc1F,2
32083,[16*]c1ccc([N+](=O)[O-])cc1N,2
32084,[16*]c1cc(C#N)cnc1C,2
32085,[16*]c1cc(C)c(C)cc1S(=O)(=O)n1nc(C)cc1C,2
32086,[8*]C(C)N=Nc1ccc(C2=NNC(=O)CC2)cc1,2
32087,[8*]CS(=O)(=O)c1nc2cccnc2s1,2
32088,[16*]c1cc(O)cc2oc3ccccc3c(=O)c12,2
32089,[4*]CC[S@@](=O)c1ccccc1F,2
32090,[16*]c1ccc(C#C)nc1,2
32091,[14*]c1cn2nc(I)cc2cn1,2
32092,[8*][C@@H](O)CC(C)C,2
32093,[13*]C1(N)NC=CC=C1N,2
32094,[16*]c1ccccc1[O],2
32095,[5*]NS(=O)c1ccc(C)cc1,2
32096,[7*]=C(CC)C1=NC(C)(C)CO1,2
32097,[15*]C1C(C#N)=C(C)OC(C)=C1C(C)=O,2
32098,[16*]c1cn(C)c2cncc(Cl)c12,2
32099,[5*][NH2+][C@@H]1Cc2ccccc2Nc2ccccc21,2
32100,[13*]C1Cc2ccccc2CN1S(=O)(=O)N1CCCC1,2
32101,[5*]N1CC[C@H](S(C)(=O)=O)C1,2
32102,[16*]c1ccc2c(ccc3cc(Cl)ccc32)c1,2
32103,[7*]=C(C)N1CCn2nccc21,2
32104,[9*]n1c(C)nc2ccc(F)cc2c1=O,2
32105,[14*]c1nc(N)sc1S(=O)(=O)c1ccc(Cl)cc1,2
32106,[14*]c1sc2ccccc2c(=O)c1I,2
32107,[15*][C@@H]1C(N)CNCC12CC2,2
32108,[14*]c1nc2c(s1)C(C)(CC)OCC2,2
32109,[5*]N1Cc2c[nH]nc2C(CO)C1,2
32110,[5*]N1CCn2cccc2[C@@H]1C(C)C,2
32111,[14*]c1ccc(C)n1S(=O)(=O)c1cccc(C)c1,2
32112,[14*]c1cc2ccc(N)nc2cn1,2
32113,[6*]C(=O)C[C@]1(O)C(=O)N(C)c2ccccc21,2
32114,[1*]C(=O)C1=NN(C)C(=O)C1,2
32115,[16*]c1ccc([C@@H]2C(C#N)=C(N)Oc3n[nH]c(C)c32)c(C)c1,2
32116,[14*]c1ncnc2c1ncn2/C(Cl)=C/Cl,2
32117,[16*]c1ccc2ccnc(Cl)c2c1,2
32118,[14*]c1ncnc2nc(F)[nH]c12,2
32119,[1*]C(=O)CC(C)(C)C=C,2
32120,[8*]C[S+](C)C,2
32121,[7*]=C(Cl)c1nc2c(C)cccc2c(=O)[nH]1,2
32122,[13*]C1COC(c2ccccc2I(=O)=O)=N1,2
32123,[15*][C@H]1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,2
32124,[14*]c1nc2n(c1C#N)CCCN2,2
32125,[14*]c1n[nH]c2ccc(I)cc2c1=O,2
32126,[5*]N1CCN(N=Cc2cc(O)ccc2Br)CC1,2
32127,[13*]C1S/C(=C\C)NC1=O,2
32128,[10*]N1C[C@@H](CC)n2nccc2C1=O,2
32129,[16*]c1cccc2c1[C@@H](O)OC2=O,2
32130,[16*]c1ccc(C2=C(S)c3ccccc3C2=O)cc1,2
32131,[14*]c1cc(N/N=C\c2ccc(Br)cc2)ncn1,2
32132,[7*]=C(O)CCCCl,2
32133,[13*][C@H]1[C@@H](C=O)c2ccccc2C(=O)N1C,2
32134,[10*]N1C(=O)[C@@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2[C@H]1C#N,2
32135,[5*]NC1=NS(=O)(=O)c2cc(F)cc(O)c2N1,2
32136,[16*]c1cn(S)c2cnc(C#CC(C)(C)O)cc12,2
32137,[13*]C1OC(c2ccccc2)=NNC1=O,2
32138,[16*]c1ccc2c(c1)OC1(CCNC1)CC2=O,2
32139,[16*]c1c(C)cnc2c1c(=O)[nH]c(=O)n2C,2
32140,[15*]C1COc2ccccc2N(C)C1=O,2
32141,[14*]c1nc2c([nH]1)CN(C(C)=N)CC2,2
32142,[8*]CN1C(=O)C(=NC=O)c2ccccc21,2
32143,[12*]S(=O)(=O)c1ccc2c(c1)C1(OCCCO1)C(=O)N2CC(F)(F)F,2
32144,[15*][C@H]1CCNC1(C)C,2
32145,[14*]c1nc(C)cn1S(=O)(=O)c1cc(C)c(Cl)cc1Cl,2
32146,[1*]C(=O)CC1=CCNC=C1,2
32147,[16*]c1cc(S(=O)(=O)CCC)c2oc3ccccc3c(=O)c2c1,2
32148,[3*]O/N=C1\CCCC[C@@H]1C,2
32149,[5*]N1CC=C(c2cc(C)c(C)cc2C)CC1,2
32150,[13*]C1CC(c2cccs2)=NN1C(=O)C(F)(F)F,2
32151,[8*]CN1C(=O)CC(c2ccccc2)c2c(C)n[nH]c21,2
32152,[15*]C1Cc2oncc2C(C)C1,2
32153,[14*]c1cc2c(Cl)nccc2s1,2
32154,[16*]c1c[nH+]ccc1C,2
32155,[10*]N1NC[C@H](C)CC1=O,2
32156,[9*]n1c(=O)[nH]c2c[nH]cc2c1=O,2
32157,[16*]c1cc(F)c(C=O)c(F)c1,2
32158,[16*]c1cnc2c(=O)[nH]c(=O)[nH]c2c1,2
32159,[13*][C@@H]1COC(c2ccc(Cl)cc2)=N1,2
32160,[13*]C1CC(=O)N(CC(N)=O)c2ccccc2S1,2
32161,[15*]C1CC(=O)C[C@H]1C,2
32162,[16*]c1ccc(S(=O)(=O)c2scnc2C)cc1,2
32163,[16*]c1cc2c(=O)c3ccccc3oc2c(Br)c1O,2
32164,[4*]C1OC(=O)NC1=O,2
32165,[13*]C1C(=O)Nc2ccccc2C(=O)N1C,2
32166,[8*]CC1CCCCc2c(/C=C/S(=O)(=O)O)n[nH]c21,2
32167,[13*]C1C=CC(Cl)=CN1,2
32168,[9*]n1ccc(=O)c2cc(C)ccc21,2
32169,[5*]N1C=CC=C(Br)C1,2
32170,[16*]c1cc(Cl)nc2ccccc12,2
32171,[16*]c1c(N)cn2c1CCC2,2
32172,[14*]c1sc(C)c(C)c1C,2
32173,[16*]c1cc(F)cc2c1NCCC2=O,2
32174,[13*][C@@H]1NC[C@H]2CC[C@@H]21,2
32175,[4*]CCN=C(N)N1CCNCC1,2
32176,[6*]C(=O)C[n+]1ccc2cccc([N+](=O)[O-])c2c1,2
32177,[15*]C1CCC([N+](C)(C)O)CC1,2
32178,[16*]c1ccc2cc(C#N)ccc2c1,2
32179,[1*]C(=O)C[n+]1cscc1C,2
32180,[1*]C(=O)/N=c1\ccc(Cl)cn1O,2
32181,[16*]c1cc(C#N)nc2ccccc12,2
32182,[10*]N1C(=O)c2cccc3c(C)c(O)cc(c23)C1=O,2
32183,[1*]C(=O)NN1CCOCC1,2
32184,[9*]n1c(N)nc2c(c1=O)CC[C@H](C)C2,2
32185,[14*]c1c[n+]2c([nH]1)S[C@H](C)C2,2
32186,[14*]c1cc(C)c2[nH]c(=O)[nH]c2n1,2
32187,[16*]c1cccc2c1c(=O)oc1cccc(C)c12,2
32188,[13*]C1(C#N)CN=C(C)O1,2
32189,[8*]CCN1C(=O)C(=O)c2cc(Cl)c(F)cc21,2
32190,[16*]c1ccc(C2=Nc3ccccc3N(CC(N)=O)C(=O)C2)cc1,2
32191,[1*]C(=O)CC1CCc2c1[nH]c1c(Br)cc(S(C)(=O)=O)cc21,2
32192,[5*]N1[C@H]2CC[C@@H]1CC(=O)[C@H]2C,2
32193,[4*]C(C(C)(C)C)C1(CC)Cc2ccccc21,2
32194,[9*]n1nc(C)c2c1NC(=O)C[C@@H]2c1ccc(Cl)c(Cl)c1,2
32195,[16*]c1ccc2c(c1)C(=O)C(c1ccccc1)=C2Br,2
32196,[13*]C1N=C(N)SC(C)(C)C1C,2
32197,[14*]c1cnc2cc(C)cnc2n1,2
32198,[15*]C1C=C(C)C(=O)C=C1OC,2
32199,[14*]c1nc2ccccn2c1F,2
32200,[15*]C1CCN(S(=O)(=O)N2CCN[C@@H](C)C2)CC1,2
32201,[6*]C(=O)C(C)Cl,2
32202,[7*]=Cc1ccc2ccc(=O)oc2c1,2
32203,[13*]C1C2CCCC(CN1C#N)C2=O,2
32204,[16*]c1cccc(C)c1-[n+]1csc(C)c1C,2
32205,[15*][C@@H]1CC(C)=N[C@H]1C,2
32206,[15*]C1CC(c2ccc(NOC)cc2)=NNC1=O,2
32207,[8*]CC1(O)C(=O)Nc2c(Cl)ccc(Cl)c21,2
32208,[5*]N1c2ccccc2C(N)C(C)C1C,2
32209,[16*]c1cccc2c1NC(=O)C(Cl)C2=O,2
32210,[14*]c1[nH+]cc(Br)cc1Br,2
32211,[14*]c1[nH]nc2c1C(c1cc(Br)cc(Br)c1)C(C#N)=C(N)O2,2
32212,[5*]N(C)C=Cc1sc2ccccc2[n+]1C,2
32213,[16*]c1ccncc1S(N)(=O)=O,2
32214,[13*][C@@H]1OCC[C@@H](C=C)O1,2
32215,[5*]N1CCOc2cc(Br)c(Cl)cc21,2
32216,[13*]C1CN(C=O)C(=O)c2cc(Cl)ccc2O1,2
32217,[15*]C1C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1CC=C,2
32218,[16*]c1ccc(C(=C)O)cc1,2
32219,[15*]C1CCC=C(C)C1=O,2
32220,[5*]N(C)CC,2
32221,[14*]c1nn2c(C=O)c(C)nc2s1,2
32222,[16*]c1ccccc1C1NC(C)(C)Cc2ccccc21,2
32223,[16*]c1ccc(O)c2c(=O)c3ccccc3oc12,2
32224,[16*]c1ccc(C2C3=C(CC(C)CC3=O)Nc3nc(C)nn32)cc1,2
32225,[6*]C(=O)C[n+]1ccccc1C,2
32226,[5*]N1CCC2C(C1)c1cc(N)ccc1N2C,2
32227,[16*]c1cncc2[nH]c(Cl)cc12,2
32228,[16*]c1cc(Cl)c2c(c1)sc1nncn12,2
32229,[7*]=C(F)C1=NCCS1,2
32230,[8*]COC#CC#C,2
32231,[13*][C@@]1(C)SCCNC1=O,2
32232,[14*]c1cc(S(=O)NC)c2c(=O)cc[nH]c2n1,2
32233,[3*]OC1CCc2cc(Cl)ccc21,2
32234,[6*]C(=O)N(C)N1c2ccccc2CCc2ccccc21,2
32235,[14*]c1[nH]nc2c1C[C@@H](C)CC2,2
32236,[16*]c1ccc(S(=O)(=O)C2CC3CCC(C2)N3)cc1,2
32237,[6*]C(=O)CC(N)=S,2
32238,[4*]CC1=C(c2ccccc2)CCNC1,2
32239,[7*]=C(C=NC1CC1)C(=O)O,2
32240,[3*]ON1CCC(=O)NC1=O,2
32241,[13*]C1C2CCCC(CN1CO)C2=O,2
32242,[1*]C(=O)C(C)(C)C(=C)C,2
32243,[4*]C1(C(F)(F)F)C(C(=O)O)=Nc2ccc(O)cc21,2
32244,[5*]N1Cc2cnc(S(C)=O)nc2C1,2
32245,[13*][C@H]1COC(S)=N1,2
32246,[7*]=C(C)C#CC1(O)C(C)=C(C(F)(F)F)C(=O)CC1(C)C,2
32247,[16*]c1cc(C2CC(=O)Nc3[nH]ncc32)c(C)cc1C,2
32248,[16*]c1cccc(/C=C/[SH](=O)=O)c1,2
32249,[14*]c1nc(Cl)c2c(n1)CCS2,2
32250,[9*]n1c(C)nc2oc(C)cc2c1=O,2
32251,[8*]C(C)(C=O)S(=O)(=O)c1cccc(Br)c1,2
32252,[15*]C1(O)C(=O)CNC1=O,2
32253,[13*]C1COC(c2ccc([N+](=O)[O-])cc2)=N1,2
32254,[9*]n1nc(Br)c2cnc(Cl)cc21,2
32255,[4*][C@@H](C)C(=O)NN1C(=O)c2cccc3cccc(c23)C1=O,2
32256,[6*]C(=O)[n+]1c(C)ccc2cccc(O)c21,2
32257,[8*]C(C)(O)C#C,2
32258,[9*]n1c2c(c(=O)[nH]c1=O)C(c1cccs1)NC(=O)N2,2
32259,[16*]c1ccc(S(=O)(=O)C(C)(C)C)cc1,2
32260,[16*]c1cc(F)c(CO)cc1F,2
32261,[13*]C1CN(S(=O)(=O)N2CCC(C)CC2)CCN1,2
32262,[16*]c1c(C#N)cnc2c1C(=O)CCC2,2
32263,[16*]c1ccc2c(c1)S/C(=C\C)N2,2
32264,[15*]C1CCc2cccnc2NC1,2
32265,[16*]c1cccc2c(=O)c3ccc(F)cc3oc12,2
32266,[14*]c1nnc2ncc(Cl)cn12,2
32267,[5*]N1C(=CCCC)Sc2ccccc21,2
32268,[4*]CC[S@](=O)c1ccccc1F,2
32269,[5*]N1c2ccc(Cl)cc2C(=O)CC1C,2
32270,[16*]c1cc(F)c2c(F)c(F)c3c(F)ccc(F)c3c2c1F,2
32271,[13*][C@H]1CCNC2CCC(=O)N21,2
32272,[9*]n1c(=O)oc2cc(Cl)ccc21,2
32273,[11*]SC(=O)O,2
32274,[13*]C1C=C(CC)C(=O)O1,2
32275,[16*]c1ccc2c(ccc3ccccc32)c1S(=O)(=O)O,2
32276,[5*]N1C(CC(=O)NO)c2c(Cl)cccc2S1(=O)=O,2
32277,[4*]C(CC)(CCl)CCl,2
32278,[14*]c1nc(F)c2c(c1F)NCC2CCC#N,2
32279,[16*]c1ccc2c(c1)C(=O)C(C)N2[O],2
32280,[14*]c1cc2sc(Br)cc2cn1,2
32281,[7*]=Cc1c(Cl)nc2ccccn12,2
32282,[16*]c1ccc(C2=NNC(=O)CC2C)cc1Cl,2
32283,[15*]C1(O)CCCC1C=C,2
32284,[10*]N1CC(C)CNC1=O,2
32285,[16*]c1cc2c(cc1F)C(=O)CC(C)N2,2
32286,[4*]C(C)(CC)CCO,2
32287,[5*]N1CCc2ccc(I)cc21,2
32288,[16*]c1c(C)n[nH]c1N,2
32289,[15*]C1CCCCN(C)C1,2
32290,[11*]SC1=CC(=O)OC1,2
32291,[16*]c1ccccc1C#CC(O)CC,2
32292,[14*]c1ccc2c(=O)[nH]c3ccc(C)cc3n12,2
32293,[5*]N1C(Cl)=C(Cl)C(N)=C(Cl)C1Cl,2
32294,[15*]C1C=C(C#CC(C)(C)C)SC1,2
32295,[13*]C1COC(c2ccc([SH](=O)=O)cc2)=N1,2
32296,[16*]c1ccc2occ(C)c(=O)c2c1,2
32297,[1*]C(=O)N/N=C/c1ccc(Br)cc1,2
32298,[7*]=Cc1nc2sccc2c(=O)o1,2
32299,[5*]N1CCC(C)(C)c2cc(F)ccc21,2
32300,[5*]NC(N)=Nc1c(N)ccc2ccccc12,2
32301,[8*]CS(=O)(=O)c1nc(C)c2c(n1)CCC2,2
32302,[10*]N1C(=O)C(=CNC)N(C)C1=O,2
32303,[14*]c1[nH]nc2c1C(c1cc(Br)c(O)c(Br)c1)C(C#N)=C(N)O2,2
32304,[16*]c1cccc2c1CCNC2c1ccc(I)cc1,2
32305,[8*]CCCCc1ccc[nH]1,2
32306,[16*]c1c(O)c2c(c(C)c1C#C)COC2=O,2
32307,[15*]C1CC(=C)C(C=O)C1,2
32308,[14*]c1[nH]nc2c1[C@H](c1ccc(Br)cc1F)C(C#N)=C(N)O2,2
32309,[13*][C@H]1CC(C=O)=C(C)S1,2
32310,[4*]C1Cc2cccc(Cl)c2C1,2
32311,[13*][C@H]1COC(c2cccc(C)c2)=N1,2
32312,[14*]c1ncc2ncccc2c1C,2
32313,[15*]C1(C)CC(F)(F)C1,2
32314,[16*]c1c(F)cc(C)cc1Br,2
32315,[13*]C1O[C@H](C)CC(C)(C)O1,2
32316,[9*]n1nc2c(=O)[nH]ccn2c1=O,2
32317,[5*]N1CC=C(c2ccc(N=COC)cn2)CC1,2
32318,[14*]c1nc2cc(F)ccc2s1,2
32319,[5*]N1CCc2ccccc2C1c1ccc(N)cc1,2
32320,[6*]C(=O)N/N=C1\CCCC[C@@H]1C,2
32321,[14*]c1cc(NN=Cc2ccccc2F)nc(C)n1,2
32322,[4*]CC(O)(C(F)(F)F)C(F)(F)F,2
32323,[15*][C@H]1Cc2cccnc2[C@H]1CC,2
32324,[5*]N1CC(C)Oc2cc(C)ccc21,2
32325,[14*]c1[nH+]cc(/C=N/N=C(N)N)s1,2
32326,[1*]C(=O)C1=C(C)CC(C)(C)CC1,2
32327,[15*][C@@H]1C[C@](C)(O)[C@H]2CNC[C@@H]1C2=O,2
32328,[7*]=Cc1ncc[nH]c1=O,2
32329,[9*]n1nc(C)c2cc([SH](=O)=O)cnc21,2
32330,[16*]c1c(C)cc(C2=CCNCC2)cc1C,2
32331,[16*]c1cc2occ(C)c2cc1CC,2
32332,[13*][C@@H]1NCCS1(=O)=O,2
32333,[8*]C(C(N)=O)C(C)C,2
32334,[16*]c1ccc(C2=NNC(=O)CC2)c(F)c1,2
32335,[7*]=C(C)C1=CCC=C(C)O1,2
32336,[9*]n1[nH]c2ccc([NH+]([O-])O)cc2c1=O,2
32337,[13*]C1(C)OC(c2ccccc2[N+](=O)[O-])=NN1C(C)=O,2
32338,[15*][C@H]1CN=C(N)[C@H]1C,2
32339,[9*]n1c(C)c(C)c2c(S)cncc21,2
32340,[14*]c1cc(N/N=C/c2ccc(F)cc2)nc(C)n1,2
32341,[16*]c1cccc(C#C[C@H](O)CC)c1,2
32342,[16*]c1ccc2c(c1Br)C(=O)NCCO2,2
