FID,SMILES,frequency
34164,[16*]c1ccn2c1c(=O)[nH]c1ccccc12,2
34165,[15*]C1C=C[C@H](N)C1,2
34166,[7*]=C[C@@H]1C(=C)CCCC1(C)C,2
34167,[14*]c1nc(C#N)c(NN=Cc2ccc(Cl)cc2)o1,2
34168,[16*]c1ccc2c(c1)sc(N)[n+]2CCS(=O)CC,2
34169,[7*]=Cc1cc([N+](=O)[O-])cc(Br)c1[O-],2
34170,[16*]c1ccc(C#N)cc1N,2
34171,[16*]c1cncc(S(C)(=O)=O)c1,2
34172,[9*]n1c(C)nc2cnc(C)c(C)c21,2
34173,[9*]n1[nH]c2ncc(C#N)cc2c1=O,2
34174,[6*]C(=O)Nn1c(=O)cn[nH]c1=O,2
34175,[14*]c1nc2cnccn2c1N,2
34176,[16*]c1cccc2cnn(C)c12,2
34177,[8*]C(C1=NC(C)(C)CO1)[N+](=O)[O-],2
34178,[5*]N(C)CC,2
34179,[8*]CC1=CC(=O)CC(C)(C)C1,2
34180,[7*]=C1SC(OCN)=NC1=O,2
34181,[9*]n1nc(C)c2c1NC(=O)C[C@H]2c1cccc(O)c1,2
34182,[3*]OC1=CCNC(N)=C1,2
34183,[9*]n1ccc(=O)c2c(N)c(F)cc(F)c21,2
34184,[15*][C@@H]1CC(Cl)(Cl)C1=O,2
34185,[14*]c1nc2c(oc3ccc(C#C)cc32)c(=O)[nH]1,2
34186,[13*][C@@H]1COC(c2cc(F)ccc2C)=N1,2
34187,[16*]c1c[nH]c2c(C#N)cc(F)cc2c1=O,2
34188,[16*]c1c(Cl)cc(/C=N\n2cnnc2)cc1Cl,2
34189,[15*][C@@H]1CC[C@@H](C)C1,2
34190,[10*]N1C(=O)C[C@H](C)N1C,2
34191,[14*]c1cnc2n1C(CI)CC2,2
34192,[15*][C@]12CNC[C@H]1[C@@H](O)C2,2
34193,[15*][C@@H]1CN(CC)N=C1c1cccs1,2
34194,[15*][C@]12C[C@H](N)C[C@H]1CN(S(N)(=O)=O)C2,2
34195,[16*]c1ccc(N)c(C)c1C,2
34196,[5*]N/C(=N/CC(C)(C)C)NC#N,2
34197,[14*]c1nc2cc(Cl)c(F)cc2[nH]1,2
34198,[7*]=CC[n+]1ccc(/C=N\O)cc1,2
34199,[5*]N1CCCc2cc(Cl)cc(Cl)c21,2
34200,[8*]CC#Cc1ncnc2[nH]cnc12,2
34201,[14*]c1nc(C)cn1S(=O)(=O)c1ccc2ccccc2c1,2
34202,[5*]N1CCC2(C)CNCC12,2
34203,[13*]C1NC(S)=NC(C)=C1C(=O)O,2
34204,[1*]C(=O)CN1CCOCC1,2
34205,[8*]CC1=CCCC1,2
34206,[10*]N1C(=O)[C@@H](C)S/C1=C/C=O,2
34207,[7*]=C1C(OC)=Nc2ccccc21,2
34208,[9*]n1[nH]c2ccc([NH+]([O-])O)cc2c1=O,2
34209,[14*]c1n[nH]c2nc(Cl)nc(Cl)c12,2
34210,[5*]N1CCC2Nc3ccc(N)cc3C2C1,2
34211,[16*]c1ccc2c(c1)SC(=C)N2,2
34212,[7*]=C(c1ccc(O)cc1C)c1ccccc1S(=O)(=O)[O-],2
34213,[8*]CCC=CP(=O)(O)O,2
34214,[10*]N1CNc2scc(C)c2C1=O,2
34215,[8*][C@@H](C)[C@@H](C)CC,2
34216,[16*]c1cc(N)c2nc3ccccc3nc2c1,2
34217,[5*]N1C=CC=C(C=O)C1O,2
34218,[14*]c1n(C)c2ccc(C)cc2[n+]1[O-],2
34219,[7*]=C(C)C1=C(O)C(=O)C(c2ccccc2)=C(O)C1=O,2
34220,[9*]n1c(=O)c([S+](C)CCC)c([O-])c2cccnc21,2
34221,[16*]c1cccc2c1CCNC2c1cc(Cl)ccc1Cl,2
34222,[16*]c1cc2nsnc2cc1Br,2
34223,[16*]c1cc(Br)c(C)c(Br)c1O,2
34224,[16*]c1cc2c(nc1Cl)C(O)CC2,2
34225,[8*]CC(O)CBr,2
34226,[15*]C1(C)C(=O)Nc2cccc(C)c2C1=O,2
34227,[7*]=C1SC(N(C)O)=NC1=O,2
34228,[10*]N1CCN(N(CC(=O)O)C(=O)O)C(=O)C1=O,2
34229,[6*]C(=O)NN1CC=C(N(C)C)N=C1O,2
34230,[14*]c1ccc2c(n1)CCN(C=O)C2C,2
34231,[9*]n1ccc2ccnc(Br)c21,2
34232,[5*]N(C#N)C(=N)SC,2
34233,[14*]c1ccc(Cc2ccc(C)cc2)[nH]1,2
34234,[7*]=C[C@]1(O)C(C)=C(CC=O)C(=O)CC1(C)C,2
34235,[16*]c1cc(Cl)ccc1NN,2
34236,[9*]n1nc2c(=O)[nH]ccn2c1=O,2
34237,[3*]OC(=N)N1CCCCC1,2
34238,[4*]CCC1=NCCO1,2
34239,[5*]N1CCN2C(=O)CCC12C,2
34240,[15*]C1CCN(S(=O)(=O)N2CC(C)C(N)C2)CC1,2
34241,[15*][C@H]1C[C@@H](C)CC1=O,2
34242,[5*]N[C@H]1CCCn2ncnc21,2
34243,[14*]c1nc2n(n1)[C@@H](c1ccccc1)C1=C(CCCC1=O)N2,2
34244,[9*]n1c2c(c3cccc(F)c31)CCN(C)C2=O,2
34245,[16*]c1ccc2nc3cc(Br)ccc3cc2c1,2
34246,[1*]C(=O)C1=C(O)CCCC1=O,2
34247,[7*]=C[C@H]1C(=O)N2CCC[C@H]2C(=O)N1C,2
34248,[15*][C@@H]1CCC2(C[C@H]1F)OCCO2,2
34249,[16*]c1c(O)c2cc3c4c(c2oc1=O)CCCN4CCC3,2
34250,[7*]=Cc1ccc2ccc(Cl)cc2n1,2
34251,[14*]c1cn2cccc(F)c2n1,2
34252,[16*]c1cc(Cl)c(O)c(Br)c1,2
34253,[5*]N1C(O)Nc2ccccc2S1(=O)=O,2
34254,[5*]N1C=NS(=O)(=O)c2ccc(Br)cc21,2
34255,[14*]c1n[nH]cc1S(=O)(=O)c1ccccc1,2
34256,[8*]C(CC)P(=O)(O)O,2
34257,[15*]C1(Br)C=CSC1,2
34258,[8*][C@@H](CC)C(C)(C)O,2
34259,[14*]c1nnc(C2=Cc3ccccc3OC2)o1,2
34260,[16*]c1cnc2nncn2c1Cl,2
34261,[5*]N1CCO[C@H]1C,2
34262,[10*]N1C(=O)c2ccccc2C1C(O)(CCC)C(N)=O,2
34263,[13*]C1SC=NC1=O,2
34264,[16*]c1cc(C)oc(=O)c1C#CC(C)(C)O,2
34265,[5*]N1CCCC(Cl)C1,2
34266,[14*]c1cc2[nH]nc(C#N)c2cn1,2
34267,[8*]CCN1C(=O)Cc2ncccc21,2
34268,[7*]=Cc1nc2cc(Br)cnc2o1,2
34269,[4*]C1C(=O)Nc2c(C)ccc(Cl)c2C1=O,2
34270,[5*]N/C=C/c1sc2ccccc2[n+]1CCC,2
34271,[13*][C@H]1COC(C(C)(C)CN(O)C(C)(C)C)=N1,2
34272,[7*]=C1C(=O)N(CC(CC)CC)c2c(F)cccc21,2
34273,[14*]c1c[n+]2c([nH]1)SC(C)C2,2
34274,[16*]c1ccc(C)c(S(=O)(=O)C2CCNC2)c1C,2
34275,[5*]N(C)C(C)=N,2
34276,[16*]c1ccnc2c(Cl)cccc12,2
34277,[16*]c1cccc2c1CCC2C,2
34278,[9*]n1nnc2ccc(C)cc2c1=O,2
34279,[6*]C(=O)n1c(C)cc2c(N)cccc21,2
34280,[13*]C1C(C)C(=NO)C(C)CN1C,2
34281,[5*]N1CCc2ccc(I)cc21,2
34282,[4*]CCCCCBr,2
34283,[14*]c1nc2c(C)c(Cl)ncc2[nH]1,2
34284,[13*][C@@H]1C[C@@H](C)SC(N)=N1,2
34285,[14*]c1ncc2ncc(I)cc2c1O,2
34286,[16*]c1cccc(C2=NCCO2)c1F,2
34287,[13*][C@@H]1Sc2ncccc2N(CCCC)C1=O,2
34288,[7*]=C(C)C#CC1(O)C(C)=C(C(F)(F)F)C(=O)CC1(C)C,2
34289,[9*]n1cc(S(=O)(=O)c2ccc(C)cc2)cn1,2
34290,[14*]c1nc2c(=O)[nH]ncc2s1,2
34291,[1*]C(=O)CCCCCl,2
34292,[4*][C@@H]1CCOC1,2
34293,[7*]=C1NC(=NC)c2ccccc21,2
34294,[7*]=Cc1nncs1,2
34295,[14*]c1nnc2c(C)nc3cc(O)ccc3n12,2
34296,[5*]N(C)C1CCCc2ccncc21,2
34297,[14*]c1cccc(S(=O)CC)n1,2
34298,[13*][C@H]1N=C(C)O[C@H]1C,2
34299,[14*]c1nnc(C)n1/N=C/c1ccccc1,2
34300,[13*]C1SC(S)=NC1=N,2
34301,[16*]c1ccccc1[C@@H]1C(C#N)=C(N)Oc2cc(C)[nH]c(=O)c21,2
34302,[15*]C1(C)CCCN(S(=O)(=O)N2CCCC2)C1,2
34303,[7*]=C1CCC(O)CC1,2
34304,[4*]CC(=O)NNC=C1CCCCC1,2
34305,[9*]n1c(=O)cc(C)c2ccc(C)cc21,2
34306,[1*]C(=O)C(C)C1=CC(=O)CCC1,2
34307,[6*]C(=O)NN=Cc1ccc(O)cc1O,2
34308,[9*]n1c(=O)cc(F)n2c(C)nnc12,2
34309,[9*]n1nc2c(Br)c(Cl)ccn2c1=O,2
34310,[13*][C@@H]1[C@H](C)CC[C@H]2C(=O)N3C[C@H](C)CC[C@H]3C(=O)N21,2
34311,[7*]=C([O-])c1ccc([N+](=O)[O-])cc1,2
34312,[15*]C1(C)CCC2(CC1)CC2,2
34313,[13*]C1OC(c2ccccc2)=NC1C(=C)C,2
34314,[15*]C1C(=O)c2cc(F)c(F)cc2C1=O,2
34315,[15*]C1CC(=C)C(C)(C)CC1C,2
34316,[14*]c1nc2ncc(F)cc2[nH]1,2
34317,[15*][C@H]1C[C@H]2CNC[C@@H]1C2,2
34318,[8*]CC1(C)C(=O)NC(C)(C)c2ccc(Br)cc21,2
34319,[13*]C1Nc2cnccc2C(N)C1C,2
34320,[1*]C(=O)/C(=N/O)C12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2,2
34321,[14*]c1c(C)c(Cl)c2n1CCC2C(=O)O,2
34322,[13*][C@H]1CC(c2ccco2)=NN1C(=O)C(C)(C)C,2
34323,[5*]N1C(C#N)C[C@@H]2CC21,2
34324,[9*]n1ncc2c1NC(=O)CC2c1c(F)cccc1F,2
34325,[6*]C(=O)N/N=C1\CCC[C@](C)(O)C1,2
34326,[7*]=CC[C@@]1(C)C(O)=C(C=O)Cc2ccccc21,2
34327,[16*]c1ccc2c(ccc(C)[n+]2CC)c1,2
34328,[13*]C1Cc2cccc(F)c2C(=O)O1,2
34329,[16*]c1ccc(C2=NNC(=O)CC2C)cc1Br,2
34330,[15*]C1CCN(C(=C)C)C1,2
34331,[15*]C1CC(c2ccc(C)c(C)c2)=NNC1=O,2
34332,[1*]C(=O)C(C)(C)C(N)=O,2
34333,[15*]C1CCN(S(=O)(=O)N2CCOCC2)CC1C,2
34334,[16*]c1cc(=O)[nH]c2c1c(=O)n(C)c(=O)n2C,2
34335,[6*]C(=O)C(C=O)=C1NC(=O)CS1,2
34336,[4*]CCC#C[C@H](C)O,2
34337,[16*]c1ccc2c(c1)C(CC)C=N2,2
34338,[15*]C1C[C@@H]2CNC[C@@H](C1)C2=O,2
34339,[14*]c1cc2ncc(C#N)cc2o1,2
34340,[15*]C1(C)CCN(S(=O)(=O)N2CCc3ccccc3C2)C1,2
34341,[16*]c1ccc2c(c1O)C(=O)Nc1ccccc1O2,2
34342,[16*]c1cc(C)c(Br)cc1S(=O)(=O)n1cnc(C)c1,2
34343,[16*]c1ccc2c(c1)CCOC2,2
34344,[16*]c1ccc(C#CCCCC)cc1,2
34345,[5*]N1CCC(c2ccccc2)=C(C(N)=O)C1,2
34346,[4*]CS(=O)(=O)c1ccc(C)cc1,2
34347,[4*]CC[C@H]1OCCc2ccccc21,2
34348,[14*]c1ccc2c(n1)NC(C)CC2C,2
34349,[15*][C@H]1CCCC2(OCCO2)[C@H]1C,2
34350,[13*][C@]1(C)N=C(N)SCC1C,2
34351,[16*]c1c(F)c(F)cc2[nH][nH]c(=O)c12,2
34352,[16*]c1c2ccccc2nc2cc(Cl)c(O)cc12,2
34353,[10*]N1C(=O)C(=CNC)N(C)C1=O,2
34354,[5*]N1CCC(=O)c2cc(I)ccc21,2
34355,[9*]n1nc([N+](=O)[O-])cc1C,2
34356,[16*]c1ccc2c(c1)C(c1ccc(Cl)c(Cl)c1)N(C)CC2,2
34357,[9*]n1c(C)cc2ccc(Cl)c(F)c21,2
34358,[13*][C@@H]1Cc2ccccc2[C@@H](c2cccc(F)c2)N1,2
34359,[16*]c1ccc2c3c(ccc(Cl)c13)C(=O)N(O)C2=O,2
34360,[16*]c1ccc([C@H]2NCCc3cc(O)c(O)cc32)cc1C,2
34361,[16*]c1ccc([C@@H]2NCCc3cc(O)c(O)cc32)cc1C,2
34362,[11*]SC(=NC)NC1=NCCS1,2
34363,[16*]c1ccc2c(c1)Nc1cc(N)ccc1NC2=O,2
34364,[9*]n1c(=O)c(=O)[nH]c2cc(Br)ccc21,2
34365,[3*]OC1CCC(N)c2ccccc21,2
34366,[9*]n1ncc2c(C)nn(C)c2c1=O,2
34367,[1*]C(=O)/C(=C\O)C1CCc2ccccc21,2
34368,[16*]c1csc2nc3c4ccccc4c(Cl)nn3c(=O)c12,2
34369,[15*]C1(O)CCNCC1=C,2
34370,[16*]c1ccc(C2=NNC(=O)CC2C)cc1Cl,2
34371,[16*]c1cccc2[nH]c3c(c12)C(C)CC3,2
34372,[13*][C@H]1C[C@@]2(C=C)C[C@H]2N1,2
34373,[9*]n1c2c(c3ccccc31)C(C=O)CC2,2
34374,[13*]C1NCCC/C1=C/OC,2
34375,[16*]c1ccc2c(c1)CC(C)(C)C(=O)N2,2
34376,[16*]c1cnc2c(c1)CCC2(O)C=O,2
34377,[16*]c1cccc(S(=O)(=O)C(C)C=O)c1,2
34378,[15*][C@H]1CCc2cn[nH]c2C1,2
34379,[15*][C@H]1CCN(S(=O)(=O)N2C[C@H](C)C[C@@H](C)C2)C1,2
34380,[16*]c1c2ccccc2nc2cccc([NH+]([O-])O)c12,2
34381,[16*]c1cncc2sc(S(N)(=O)=O)cc12,2
34382,[13*][C@@H]1CC(=N)CCN1,2
34383,[14*]c1nc(N)nc2c1ncn2C,2
34384,[6*]C(=O)NN=Cc1c[nH]c2ccccc12,2
34385,[15*]C1CCC(Br)CC1,2
34386,[5*]N[C@@H]1c2cccc3cccc(c23)[C@H]1[NH+](C)C,2
34387,[12*]S(=O)(=O)c1ccc2c(c1)C1(OCCCO1)C(=O)N2CC(F)(F)F,2
34388,[5*]N1CC[C@@]2(CC(=O)c3cc(Br)ccc3O2)C1,2
34389,[5*]N1CC2CCC(C1)C2F,2
34390,[13*][C@H]1CN(C)c2ccccc2O1,2
34391,[5*]NC=C(C#N)c1[nH]c2ccccc2[n+]1C,2
34392,[15*][C@]12CNCC1C(C)C2,2
34393,[9*]n1[nH]c2c(c(C)nc3ccc(F)cc32)c1=O,2
34394,[16*]c1ccc2sc(C)[n+](CCCS(=O)(=O)O)c2c1,2
34395,[15*]C1CCC2(CC1)NC(=O)c1c(Cl)cccc1N2,2
34396,[16*]c1c(O)c2c([nH]c1=O)CC(C)(C)CC2,2
34397,[6*]C(=O)NN1C(=O)c2cccc3c(Br)c([N+](=O)[O-])cc(c23)C1=O,2
34398,[16*]c1ccc(C2C(C#N)=C(N)Oc3n[nH]c(C)c32)c(C)c1,2
34399,[5*]NC1CC2(CCNC2)Oc2cc(Br)ccc21,2
34400,[16*]c1ccc2c(Br)nn(C)c2c1,2
34401,[8*]CSC(=S)N1CCCCC1,2
34402,[5*]NC(N)=NCC1CCc2ccccc21,2
34403,[15*][C@@H]1C(=O)Nc2c(c(C)nn2C)[C@@H]1c1ccc(F)cc1,2
34404,[7*]=Cc1c(O)n(C)c(=O)c2ccccc12,2
34405,[4*]CC#Cc1cncc2cccnc12,2
34406,[5*]N1C=CC=C(C#N)C1,2
34407,[12*]S(=O)(=O)c1cc2c3c(cccc3c1)C(=O)N2,2
34408,[16*]c1ccc2c(c1)C(c1ccc(C#N)cc1)NCC2,2
34409,[8*]C(F)S(=O)(=O)c1cccc(C#C)c1,2
34410,[5*]N1c2nc(C)ccc2NC(=O)c2cccnc21,2
34411,[16*]c1cccc(O)c1C=C,2
34412,[7*]=Cc1c(Cl)nc2ccccn12,2
34413,[16*]c1cc2cc(O)ccc2c2c(O)cccc12,2
34414,[16*]c1cn2c3c(cccc3c1=O)C(O)CC2C,2
34415,[5*]N1CCO[C@@H]1C,2
34416,[7*]=CC1(O)C(C)=C(C(C)C)C(=O)CC1(C)C,2
34417,[16*]c1cc(S(=O)(=O)n2ccnc2C)ccc1C,2
34418,[7*]=C(F)C1OCC(C)CO1,2
34419,[5*]N1CCCc2cc(I)ccc21,2
34420,[1*]C(=O)[C@H]1OCCc2ccccc21,2
34421,[15*][C@@H]1CCCC[C@@]12CCNC2,2
34422,[14*]c1nc(N)c2nc(Br)[nH]c2n1,2
34423,[8*]CC#CCO,2
34424,[13*][C@]1(C)CCOCO1,2
34425,[7*]=C1C=CC=C(C)N1C,2
34426,[7*]=C1C(=O)N(C)N=C1C=O,2
34427,[16*]c1ccc(S(N)(=O)=O)cc1C,2
34428,[5*]N1C(=CC(=O)O)Nc2cc(C)c(C)cc21,2
34429,[7*]=Cc1nc2sc(Cl)nn2c(=O)c1Cl,2
34430,[15*]C1C2NC(=O)NC1c1ccccc1O2,2
34431,[15*][C@H]1C(=C)[C@@](C)(O)CCC1(C)C,2
34432,[7*]=C1C(=O)c2cccc(C)c2C1=O,2
34433,[6*]C(=O)n1ccc2cccc(N)c21,2
34434,[1*]C(=O)n1[nH]c(=O)c2c(C)cc(Cl)nc21,2
34435,[14*]c1nncn1N=Cc1ccc(C)cc1,2
34436,[6*]C(=O)C(C)(C)CC,2
34437,[13*]C1CNC(C)(C)O1,2
34438,[16*]c1c(C)nc2cccc(C)n2c1=O,2
34439,[13*][C@@H]1CC(c2ccc(C)o2)=NN1C(=O)CCC(=O)O,2
34440,[5*]N[C@@H]1c2ccccc2CCC1(C)C,2
34441,[9*]n1c(N)[n+](CC(C)=O)c2ccccc21,2
34442,[15*]C1CCN(CN2C(=O)C(=O)c3c2ccc(C)c3Br)CC1,2
34443,[5*]NC(N)=Nc1cccc(C)c1C,2
34444,[13*]C1CC(=O)NN1CC,2
34445,[7*]=Cc1sc2cc(O)ccc2[n+]1CC,2
34446,[7*]=Cc1ccn(C(=O)O)c1,2
34447,[9*]n1nc(C)c2c1-c1ccccc1OC2,2
34448,[14*]c1cc(Cl)c(C#N)cn1,2
34449,[14*]c1cc2oc(C=C)cc2cn1,2
34450,[3*]OC1=C(C)CC(C)(C)CC1=O,2
34451,[8*]C(O)(CC(=O)N=c1cccc[nH]1)C(F)(F)F,2
34452,[1*]C(=O)C1=C(C)N=C(OC)NC1,2
34453,[16*]c1csc(C#CCN)c1,2
34454,[4*]C1S/C(=C/C=O)N(C)C1=O,2
34455,[16*]c1ccc2c(c1)N(C)/C(=C/C(C)=O)S2,2
34456,[13*]C12CCC(CN1)C2,2
34457,[16*]c1ccc([C@H]2C(C(N)=O)=C(C)Nc3ncnn32)cc1,2
34458,[15*]C1CCCC(C)C1(C)C,2
34459,[16*]c1ccc(Cl)c(S(=O)(=O)C2(C)CCNCC2)c1O,2
34460,[14*]c1nc(Cl)nc2[nH]nnc12,2
34461,[5*]N1CC[C@H](C)C2(CC2)C1,2
34462,[5*]N1CCn2cccc2[C@H]1C(C)C,2
34463,[14*]c1nc(C(=N)N)c2cnn(C)c2n1,2
34464,[6*]C(=O)C#CC,2
34465,[14*]c1nc(=O)[nH]c2ccc(F)cc12,2
34466,[14*]c1nc2cc(F)c(F)cc2n2cnnc12,2
34467,[13*][C@H]1Nc2ccccc2S(=O)(=O)N1C,2
34468,[15*]C1CC(C)OC1=O,2
34469,[13*][C@@H]1OC(c2cccc(C)c2)=NN1C(C)=O,2
34470,[15*]C1CC(=O)C(C(C)=NCC)=C(O)C1,2
34471,[8*]C(C=O)C(N)=S,2
34472,[5*]N1C(CC(=O)NO)c2c(Cl)cccc2S1(=O)=O,2
34473,[7*]=C(c1ccccc1)N1CCN(C)CC1,2
34474,[3*]OC1=C(C=O)Cc2ccccc2[C@@]1(C)CC,2
34475,[4*][C@](C)(CO)[C@H](C)O,2
34476,[8*][C@H](C)CC1=NCCCN1,2
34477,[10*]N1N[C@H](O)C(F)C1=O,2
34478,[16*]c1ccc2c(c1)C(c1cc(Cl)ccc1Cl)NCC2,2
34479,[5*]NC1CCNc2nc(C)ccc21,2
34480,[7*]=C(F)C1OCCCO1,2
34481,[9*]n1cc[n+]2c1SCC2CC,2
34482,[16*]c1c(F)cc(Cl)c(C)c1F,2
34483,[8*]CCN=C(C)C1=C(O)CC(C)(C)CC1=O,2
34484,[15*]C1CNc2ncc(S(N)(=O)=O)cc2C1,2
34485,[16*]c1cc2c(cc1[SH](=O)=O)S(=O)(=O)N(C)CN2C,2
34486,[7*]=C1C(NC)=Nc2ccccc21,2
34487,[3*]OC1=CCCCC1=O,2
34488,[7*]=C1CCc2ncc(C)cc2C1=O,2
34489,[13*][C@H]1C[C@H]2C[C@@]2(C)N1,2
34490,[6*]C(=O)C(C=O)=C1N(C)c2ccccc2N1C,2
34491,[15*]C1(O)C=C(C)C(=O)C(C)=C1,2
34492,[8*]CC(=O)NN=Cc1c(F)cccc1Cl,2
34493,[8*]CCN(N)C1=NS(=O)(=O)c2ccccc21,2
34494,[13*][C@]12[C@@H](NC(=O)N1C)N(C)C(=O)N2C,2
34495,[10*]N1CC(C)(C)C(=O)N(C)C1=O,2
34496,[16*]c1coc2c(=O)[nH]ccc12,2
34497,[7*]=Cc1nc(N)n(C)c1O,2
34498,[14*]c1nsc2cc(C#CCO)ccc12,2
34499,[5*]N1C(N)=NCC(I)C1(C)C,2
34500,[5*]N1CCn2c1nc1cc([N+](=O)[O-])ccc12,2
34501,[13*]C1C(=O)N=C2C=C(C)C=C(C)N21,2
34502,[5*]N1CC[C@]2(C[C@@H]2C)C1,2
34503,[16*]c1ccccc1S(=O)(=O)[C@@H]1CCN(C=O)C1,2
34504,[15*]C1C[C@]12C[C@H]1C[C@@H](C)[C@@H](C2)N1,2
34505,[10*]N1C(=O)c2ccccc2N(C)C12CCNCC2,2
34506,[9*]n1nc(N)c2ccnc(N)c21,2
34507,[16*]c1c(C)cnc2nc[nH]c(=O)c12,2
34508,[16*]c1cc(S(=O)(=O)CC)ccc1Cl,2
34509,[1*]C(=O)[C@@H](O)F,2
34510,[15*][C@@]1(Cl)C(=O)c2ccccc2N(CCCC)C1=O,2
34511,[14*]c1cc(Br)c2ccccc2[n+]1[O-],2
34512,[15*]C1C(=O)N(C)N(C)C1O,2
34513,[13*][C@@H]1Nc2ccncc2[C@H](N)[C@H]1C,2
34514,[13*][C@@]1(C)SCCNC1=O,2
34515,[6*]C(=O)[C@H](C)[n+]1ccc2ccccc2c1,2
34516,[16*]c1c(C)ccc2[nH]ccc12,2
34517,[10*]N1C(=O)OCC1(C)C,2
34518,[14*]c1nc(C)c2ccc(=O)n(C)c2n1,2
34519,[14*]c1cc2cc(N)ccc2s1,2
34520,[15*][C@@H]1CCOC[C@H]1O,2
34521,[16*]c1cc2cnc(Cl)cc2nc1N,2
34522,[4*]C(C)C(C)CBr,2
34523,[7*]=Cc1cc[n+](C)c2ccc(C)cc12,2
34524,[7*]=Cc1ccc2ccccc2[n+]1CC=C,2
34525,[4*]C(CO)C(F)(F)F,2
34526,[16*]c1cccc2c1CCNC2c1ccc(Br)cc1,2
34527,[14*]c1[nH]nc2c1C(c1cccc(F)c1F)C(C#N)=C(N)O2,2
34528,[14*]c1ccc2c(N)nc(Cl)nc2n1,2
34529,[13*][C@@H]1OCC[C@@H]1O,2
34530,[16*]c1cc(F)c(O)cc1F,2
34531,[1*]C(=O)C1=C(N)Oc2cc(C)[nH]c(=O)c2C1c1ccccc1F,2
34532,[15*]C1CCc2cc(F)cc(F)c2C1,2
34533,[16*]c1ccc(O)c2c(=O)c3ccccc3oc12,2
34534,[5*]NC(=S)N(C)C,2
34535,[3*]OC1(O)OC(=O)c2ccccc21,2
34536,[1*]C(=O)C(C)(Cl)Cl,2
34537,[9*]n1nc(C)c2c1OC(N)=C(C#N)C2c1c(F)cccc1F,2
34538,[15*]C1CCC(O)OC1,2
34539,[16*]c1ccc(/C=N\Nc2ccnc(C)n2)cc1,2
34540,[9*]n1ccc(=O)c2c(N)nccc21,2
34541,[15*]C1CCCC/C1=N/N(C)C,2
34542,[5*]N1C[C@H](C)N[C@@H](C)C1,2
34543,[6*]C(=O)N(O)CC,2
34544,[5*]N1CCc2ccccc2[C@H]1CO,2
34545,[5*]N(C)S(=O)(=O)N1CCc2nc[nH]c2C1,2
34546,[16*]c1cc(Cl)c2c(=O)ccn3c2c1CCC3,2
34547,[8*]C(C)(C)CC(O)(C#CC)C=O,2
34548,[16*]c1cccc2c(Cl)cc[n+](CC)c12,2
34549,[14*]c1cc2c(cn1)c(Br)nn2C,2
34550,[5*]NS(=O)(=O)N1CC[C@@H]2CNC[C@@H]21,2
34551,[4*][C@@H](C)[C@@H](C)CC,2
34552,[16*]c1ccc(C)c(C2NCCc3cc(O)ccc32)c1,2
34553,[16*]c1ccc2c(c1)C(C)CNCC2,2
34554,[15*]C1(C)C(=O)c2ccccc2N(C)C1=O,2
34555,[15*]C1(F)C(C(F)(F)F)=C(C(F)(F)F)C1F,2
34556,[9*]n1cnc2c(=O)[nH]c(C)nc21,2
34557,[11*]Sn1ccc2cc(C#CC(C)(C)O)ncc21,2
34558,[6*]C(=O)CCCCCl,2
34559,[7*]=CC1(O)C(C)=C(C(C)(F)F)C(=O)CC1(C)C,2
34560,[5*]N[C@@H]1CCc2c(F)cccc21,2
34561,[16*]c1cc(C#C)c(F)cc1C,2
34562,[14*]c1[nH]nc2c1[C@H](c1ccc(Br)cc1F)C(C#N)=C(N)O2,2
34563,[16*]c1c(C)ccc2cc(C)oc(=O)c12,2
34564,[13*]C1NC(=O)c2cc(C)ccc2NC1=O,2
34565,[14*]c1nc2c(Br)nccc2[nH]1,2
34566,[7*]=Cc1cc(C)c(Cl)cc1N,2
34567,[6*]C(=O)N/N=C/c1cccc(C)c1,2
34568,[5*]NC1C(=O)N(c2ccccc2F)c2ccccc21,2
34569,[6*]C(=O)NN=Cc1cccs1,2
34570,[15*][C@H]1C[C@@H](C)C[C@@H](O)C1=C,2
34571,[6*]C(=O)CC1(O)C(=O)N(C)c2ccccc21,2
34572,[13*][C@@H]1OCC12CNC2,2
34573,[16*]c1coc2ccc(Br)cc12,2
34574,[9*]n1nc(C)c(C)cc1=O,2
34575,[3*]ON1C(=O)c2ccc(Cl)c3ccc(Cl)c(c23)C1=O,2
34576,[14*]c1nn2c(C=O)c(C)nc2s1,2
34577,[5*]N1CCN([N+](=O)[O-])CC1C(=N)N,2
34578,[6*]C(=O)C[n+]1c(C)n(N)c2ccccc21,2
34579,[14*]c1nnc(N)[nH]c1=O,2
34580,[13*]C1C(=O)N(C)C2(CC2)C(=O)N1C,2
34581,[16*]c1c(C)cc2c(c1C)c(=O)oc1ccccc12,2
34582,[14*]c1c(N)cc2n1CCC2,2
34583,[1*]C(=O)C(=O)N/N=C1\CCC[C@H](C)C1,2
34584,[16*]c1ccc2nc3c(C)cc(Cl)cn3c(=O)c2c1,2
34585,[7*]=Cc1c(C)nn(C)c1Cl,2
34586,[6*]C(=O)C[C@H](C)C(=O)O,2
34587,[15*][C@@H]1C[C@@H](C=C)[C@@H]2CCC1N2,2
34588,[5*]N1CC(=O)N[C@@H](C)C1,2
34589,[14*]c1[nH]c2ccc(C)c(C)c2[n+]1C,2
34590,[16*]c1cccc(C=NNc2ccc(Cl)nn2)c1,2
