FID,SMILES,frequency,org_FID
16252,[5*]N(C)[C@@H]1c2cccc3cccc(c23)[C@@H]1N,1,48797
16253,[5*]NC1=CC=C(C)CN1,1,48802
16254,[16*]c1ccc(C#CCCl)c(F)c1,1,48803
16255,[7*]=CCPc1nccc2c(N)n[nH]c12,1,48804
16256,[16*]c1ccnc2nc(N(C)NC=O)ccc12,1,48805
16257,[9*]n1cc([N+](=O)[O-])c2ccncc21,1,48809
16258,[10*]N1N=C(c2ccc(Br)cc2)OCC1=O,1,48810
16259,[12*]S(=O)(=O)C1CCC(=O)C=C1C(=O)O,1,48813
16260,[13*][C@@H]1Oc2ccccc2C(=O)N[C@@H]1C,1,48825
16261,[14*]c1nc(C)c(C)c(N/N=C/c2cccc(F)c2)n1,1,48826
16262,[7*]=CC(C)F,1,48830
16263,[13*][C@@H]1C[C@H](c2cccc(C#N)c2)n2ncnc2N1,1,48831
16264,[16*]c1ccc2oc3cc(N)ccc3c(=O)c2c1,1,48833
16265,[15*]C1CCCCC1=COC,1,48836
16266,[7*]=C[C@@]1(O)C(C)=C(I)C(=O)CC1(C)C,1,48839
16267,[16*]c1ccc(S)c2ccccc12,1,48845
16268,[15*]C1CCN=C1S,1,48846
16269,[12*]S(=O)(=O)C1=C(Cl)SC(Cl)C1,1,48859
16270,[6*]C(=O)/C=C/N1CCCCC1,1,48860
16271,[7*]=CC#CC1SCCS1,1,48863
16272,[7*]=CC1(O)C(C)=C(C)C(=O)CC1(C)C,1,48864
16273,[8*][C@H](Cl)[C@@H]1OC(=O)c2ccccc21,1,48865
16274,[16*]c1cc(N)cc(F)c1C,1,48871
16275,[14*]c1nncc(=O)n1O,1,48872
16276,[16*]c1c(Cl)c2cccc3c2n(c1=O)CCC3,1,48875
16277,[14*]c1nc2cnc(N)c(I)c2n1C,1,48879
16278,[13*]C1CCN2C(=O)CSC2=N1,1,48884
16279,[7*]=C1C(=O)Nc2cc(I)ccc21,1,48885
16280,[16*]c1ccc2c(c1)c(C)cc1nnc(C)n12,1,48886
16281,[16*]c1cccc2occc(=O)c12,1,48889
16282,[4*]CC1Cc2c(F)cccc21,1,48890
16283,[3*]OC1=CCc2ccccc2C1,1,48892
16284,[16*]c1cccc(C#N)c1N,1,48893
16285,[14*]c1sc2cc(C)c3ccccc3[n+]2c1O,1,48895
16286,[8*]CCC(=O)n1c(=O)sc2cc(Br)ccc21,1,48897
16287,[5*]N1CCc2c(c(=O)c3cc(F)ccc3n2C)C1,1,48898
16288,[11*]SC(=C)CC,1,48899
16289,[4*]CCC(N)CN,1,48903
16290,[7*]=Cc1cc(Br)cc([N+](=O)[O-])c1,1,48905
16291,[14*]c1nc(C)nc2c(Br)cn(O)c12,1,48911
16292,[13*]C1C(S(C)(=O)=O)C2CNCC2N1C,1,48912
16293,[5*]N1c2ccccc2C[C@](C#N)(CC)c2ccccc21,1,48914
16294,[14*]c1nccn1S(=O)(=O)c1cc(Cl)c(C)cc1Cl,1,48917
16295,[5*]NS(=O)(=O)N1C[C@@H]2C[C@H]1CO2,1,48921
16296,[13*]C1OC2(CCCCC2)OC1CC,1,48922
16297,[9*]n1nc2cc(I)ccn2c1=O,1,48923
16298,[14*]c1c(C)nc(C#N)c2nccn12,1,48925
16299,[6*]C(=O)n1sc(=O)c2ccccc21,1,48927
16300,[16*]c1cc(F)cc(PC)c1,1,48929
16301,[16*]c1ccnc2c1CCC2OC(C)=N,1,48930
16302,[15*]C12CCCC(C)(CCC1)C2,1,48931
16303,[14*]c1cccn1S(=O)(=O)c1ccc(Br)cc1,1,48934
16304,[5*]NC(=NC)N=c1ccccn1C,1,48936
16305,[5*]N1C[C@H](C2CC2)[C@@H](O)C1,1,48937
16306,[7*]=C(C(=C)F)n1ccc(=O)c2ccc(Cl)nc21,1,48938
16307,[15*][C@@]1(C)C(=O)Nc2cc(Cl)cc(Cl)c2C1=O,1,48940
16308,[16*]c1c(C)cc(S(=O)(=O)n2cnc(C)c2)c(C)c1C,1,48941
16309,[16*]c1c(F)cc(Cl)c2oc(C)cc12,1,48943
16310,[16*]c1cccc(/C=N/Nc2ncc(C)s2)c1,1,48944
16311,[12*]S(=O)(=O)c1ccc(F)c2ncccc12,1,48949
16312,[15*][C@@H]1C[C@@H](C)OC1=O,1,48953
16313,[5*]NC1C(=O)N(c2ccccc2)c2ccccc21,1,48955
16314,[5*]N1CCCCC[C@@H]1C,1,48958
16315,[15*]C1CC2(CCC1C=O)OCCO2,1,48964
16316,[9*]n1c(=O)[nH]c(=O)c2cncnc21,1,48965
16317,[15*]C12CCCC1C(C)NC2,1,48971
16318,[3*]O/N=C1\C(=O)Nc2cccc(Br)c21,1,48973
16319,[8*]CCCN(C)OC,1,48977
16320,[5*]N1CCN(S(=O)(=O)N2CCOC(C)(C)C2)C(C)C1,1,48985
16321,[11*]SC#CCC,1,48987
16322,[7*]=C(C)C#CC1=C(C)C(=O)C(O)CC1(C)C,1,48988
16323,[16*]c1c[nH]c2cncc(Br)c12,1,48992
16324,[15*]C1(C)CC(=O)C(C(N)=S)=C(O)C1C,1,48994
16325,[14*]c1nc(=O)c2ccc(Br)cc2s1,1,48996
16326,[15*]C1CC2CCC1N2C1=NS(=O)(=O)c2ccccc21,1,48998
16327,[8*]C(C)(C)CCC=O,1,49002
16328,[7*]=C[C@@H]1[C@@H](O)CCC2(O)C(=O)C(C)[C@@H]12,1,49006
16329,[9*]n1nc2c3c(nc(Cl)n2c1=O)CCCC3,1,49007
16330,[13*]C1N2C(=O)C(C)N(C)C(=O)C2(S)CC1(C)C#N,1,49008
16331,[14*]c1cc2n(n1)[C@H](C)C[C@@H](C)O2,1,49009
16332,[8*]CC1=CCC(Cl)S1,1,49012
16333,[13*][C@@H]1NC(=O)C[C@@H]2CCC[C@H]1N2,1,49015
16334,[13*]C1C[C@H](S(=O)(=O)c2c(C)cccc2C)CN1,1,49022
16335,[16*]c1ccc2c(c1)[C@H](c1cccc(Cl)c1Cl)NCC2,1,49026
16336,[10*]N1C(=O)c2c(Br)cccc2S1(=O)=O,1,49028
16337,[8*]CSC(=S)N1CCCC(C)C1,1,49030
16338,[1*]C(=O)CN=C1CCCC1,1,49031
16339,[13*][C@@H]1OCN[C@@H]1C,1,49032
16340,[6*]C(=O)N/N=C\c1ccccc1Br,1,49033
16341,[10*]N1C(=O)[C@]2([S@@](C)=O)[C@@H]([C@@H]3C=C[C@H]2C3)[C@@H]1O,1,49038
16342,[16*]c1cc(=O)oc(C)c1F,1,49040
16343,[14*]c1cc2ncc(Br)cc2c(Cl)n1,1,49041
16344,[13*]C1(C)NC(=O)c2ccccc2N(C/C(C)=C/Cl)C1=O,1,49050
16345,[15*]C1CCc2c(cnc(Cl)c2C)C1,1,49058
16346,[14*]c1[nH]c2c(C)ncnc2c1C#N,1,49061
16347,[5*]N1CC(CO)=CN=C1SC,1,49062
16348,[8*]C(C)C1=NCCCN1,1,49063
16349,[15*]C1CC(Cl)C(Cl)C1,1,49067
16350,[8*]CC(=O)C=S(C)C,1,49068
16351,[14*]c1nc2ccc(C)cn2n1,1,49073
16352,[14*]c1[nH]c2ccccc2c1[N+](=O)[O-],1,49077
16353,[15*]C1C(=O)C2(C)CCC(O)CC12,1,49083
16354,[15*][C@H]1CC2COCC(N2)C1(F)F,1,49086
16355,[5*]N1C=NC(N(C)C)=CC1,1,49087
16356,[16*]c1cnc2ncsc2c1C,1,49091
16357,[8*][C@@H](O)[C@H](O)C(C)=O,1,49093
16358,[8*]CC1(CC)C(CCC)=Nc2ccccc21,1,49101
16359,[15*]C1CSC(N)=NC1C,1,49102
16360,[4*]CC1=CC=C(C#N)CN1,1,49105
16361,[13*][C@]1(O)CC(c2cccs2)=NN1C=O,1,49109
16362,[16*]c1cc2nc3ccccc3nc2c(N)c1C#N,1,49112
16363,[14*]c1nc2nncn2cc1Cl,1,49113
16364,[16*]c1ccn(S(=O)(=O)c2ccc(C)c(Cl)c2)c1,1,49117
16365,[16*]c1cncc2c1CCC[C@H]2CC=O,1,49119
16366,[16*]c1ccc(Cl)cc1C#CCN,1,49121
16367,[16*]c1cc(C)c2c(=O)c3c(O)c(Cl)ccc3oc2c1Cl,1,49122
16368,[16*]c1cc([N+](=O)[O-])cc2c1sc[n+]2[O-],1,49126
16369,[5*]NC1C(=O)N(C)Cc2cc(F)ccc21,1,49130
16370,[8*][C@H](O)C1=C(C)C(=O)OC12CCCCC2,1,49133
16371,[14*]c1nn2cccnc2c1Cl,1,49134
16372,[15*][C@H]1C/C(=N\NC=O)C[C@](C)(O)C1,1,49138
16373,[16*]c1cc2oc(=O)[nH]c2cc1F,1,49142
16374,[6*]C(=O)C1(C(=O)O)c2cc(Br)cn2CC1C,1,49144
16375,[7*]=C(C)C(=O)n1sc(=O)c2ccccc21,1,49145
16376,[16*]c1cncnc1Br,1,49146
16377,[5*]N1Cc2cc(C)nc(C)c2C1,1,49147
16378,[9*]n1ncc2ccc(Br)cc21,1,49150
16379,[16*]c1cc2c(cc1F)ncc1c(=O)[nH][nH]c12,1,49162
16380,[5*]N1CCc2ccc(O)cc2C1c1ccccc1C,1,49173
16381,[15*][C@@H]1COC(=CBr)C1,1,49174
16382,[8*]C(C)C(=O)N1CCC(c2ccc(F)cc2)=N1,1,49176
16383,[5*]N1C[C@@H](N)[C@H]2C[C@H]2C1,1,49177
16384,[14*]c1nc(O)cn1C,1,49178
16385,[16*]c1c(Br)c(I)c(C)c2c(=O)ocnc12,1,49179
16386,[16*]c1cncc2cc(N)oc12,1,49180
16387,[16*]c1cc2c(cc1C)CCCC2,1,49182
16388,[10*]N1CCOc2cc(F)c(CC=C)cc2C1=O,1,49188
16389,[14*]c1nc2cc(Br)c(I)c(C)c2c(=O)o1,1,49190
16390,[14*]c1cncc(C#N)n1,1,49191
16391,[1*]C(=O)C[n+]1c(N=CN(C)C)sc2cc(C)ccc21,1,49195
16392,[16*]c1ccc2c(c1)C(O)(C(F)(F)F)C(=O)N2C,1,49197
16393,[7*]=C(C)C1C(=O)c2ccccc2N1C,1,49200
16394,[16*]c1cc(F)c2nc3ccccc3cc2c1,1,49201
16395,[10*]N1C(=O)C2C[C@@H](O)CN2C(=O)[C@@H]1C,1,49203
16396,[8*]CS(=O)(=O)c1c2ccccc2nc2ccccc12,1,49209
16397,[16*]c1cnc2ncc(F)c(C)c2c1,1,49210
16398,[8*]CN1C(=O)/C(=N/[S@](=O)C(C)(C)C)c2ccc(Br)cc21,1,49213
16399,[13*]C1(C)N(C)Cc2cc(C)cc(C)c2C1(C)C,1,49214
16400,[7*]=C1CCC(F)(F)C1(F)F,1,49217
16401,[13*][C@]1(C)CCN=C(S)N1,1,49218
16402,[10*]N1C(=O)NC2(CCC(O)c3ccccc32)C1=O,1,49219
16403,[13*][C@@]1(C)COC(C)=N1,1,49220
16404,[16*]c1c(C)c2c([nH]c1=O)CCC2,1,49221
16405,[16*]c1ccc(O)c(C=O)c1,1,49224
16406,[5*]N1C(N)=CC=CC1N,1,49231
16407,[14*]c1ncc2nc(I)n(C)c2n1,1,49232
16408,[12*]S(=O)(=O)c1ccc2c(c1)C(=O)NC(C)C(=O)N2C,1,49234
16409,[1*]C(=O)N1C(=O)/C(=N\C=O)c2ccccc21,1,49237
16410,[16*]c1cccc2cc(S(C)(=O)=O)ccc12,1,49239
16411,[16*]c1ccc(=N)n(C(N)=O)c1,1,49242
16412,[9*]n1c(=O)n(CC)c2ncncc21,1,49243
16413,[15*][C@]12CNCC[C@@H]1C2(F)F,1,49245
16414,[16*]c1cc(F)c2c(c1)CNCC2,1,49248
16415,[15*][C@H]1CCc2nc(C)ncc2C1,1,49253
16416,[16*]c1ccc2c(c1)NCC(=O)N2,1,49256
16417,[4*]CCC(=O)[O-],1,49257
16418,[4*]CCC(O)CN,1,49260
16419,[5*]N1CC[C@@H]2Nc3ccc(Cl)cc3[C@H]2C1,1,49268
16420,[15*][C@@H]1CC(C)C[C@@H](C)C1,1,49270
16421,[5*]N1CC(=O)N(CC(C)C)c2ccc(Cl)cc2C1c1ccccc1,1,49277
16422,[5*]NS(=O)(=O)NC1CCCc2ccncc21,1,49280
16423,[15*]C1C2NC(=O)NC1(C)Oc1c(Cl)cc(Cl)cc12,1,49284
16424,[16*]c1ccc2nc3cccc(C)c3cc2c1,1,49287
16425,[16*]c1cc(Br)ccc1C1NCCc2c1ccc(N)c2C=N,1,49288
16426,[16*]c1csc2cc(O)ccc2c1=O,1,49296
16427,[15*]C12CCC(C)(CC1)C2,1,49299
16428,[15*][C@H]1CNc2ncccc2C1,1,49300
16429,[16*]c1cc2oc3c(F)cccc3c(=O)c2cc1Cl,1,49310
16430,[12*]S(=O)(=O)c1ccc2c(c1)C1(OCC(C)CO1)C(=O)N2,1,49314
16431,[16*]c1cc(C2=CCNCC2)cnc1F,1,49316
16432,[16*]c1ccc(C(=C)CC)cc1,1,49318
16433,[1*]C(=O)CN(C(=N)N)[N+](=O)[O-],1,49319
16434,[16*]c1ccc2c(=O)oc3cc(C)cc(C)c3c2c1,1,49324
16435,[9*]n1cnc2c(/N=C/N(C)C)ncnc21,1,49325
16436,[7*]=C1SC(C(C#N)C(N)=O)=NC1=O,1,49331
16437,[1*]C(=O)C1=CC=C(C(F)(F)F)N(OC)C1,1,49332
16438,[15*]C1C2C=CC1CC2,1,49337
16439,[15*]C1CCc2nc3sc(S(C)(=O)=O)c(N)c3cc2C1,1,49343
16440,[16*]c1cccc2c1C(=O)CC(=O)N2,1,49345
16441,[9*]n1c2ccccc2c2c(C)cc(C)cc21,1,49347
16442,[5*]N(C)/C=C/c1cc[n+](C)c2ccccc12,1,49348
16443,[15*]C1C(CCC)=NN=C1S(=O)(=O)C(Br)(Br)Br,1,49349
16444,[13*]C1Oc2c(C)cccc2CNC1=O,1,49351
16445,[15*][C@H]1CCN(S(=O)(=O)N2CCCC2)[C@H](C)C1,1,49354
16446,[13*][C@@H]1N[C@@H](C)C[C@@H]1S(=O)(=O)c1ccc(C)cc1,1,49355
16447,[8*]CN1C(=O)/C(=N/N(C)C=O)c2ccccc21,1,49363
16448,[16*]c1cc(Cl)c(=NC=C(C#N)C(=O)C(C)(C)C)n(O)c1,1,49365
16449,[4*][C@H](C=O)C[C@@H](C)C#N,1,49368
16450,[15*][C@H]1CCCC(=NOC)[C@H]1N,1,49370
16451,[13*]C1CCCCN1S(=O)(=O)N1CCOC(C#N)C1,1,49371
16452,[1*]C(=O)[C@@H]([NH3+])CC=O,1,49377
16453,[15*]C1CC2(CCC1C)OCCO2,1,49380
16454,[16*]c1cccc(Br)c1I,1,49385
16455,[8*]CCS(=O)(=O)c1ccc(F)cc1,1,49387
16456,[7*]=C1C(=O)CC(C)(C)CC1=N[C@H](C)C(=O)O,1,49388
16457,[5*]N1CCC2(CC1)OC(O)Cc1ccsc12,1,49389
16458,[3*]OP(C)(C)(C)C,1,49391
16459,[15*]C1CCCC/C1=C\P(=O)(OC)OC,1,49393
16460,[10*]N1N=CC(=C=NOC)C1=O,1,49396
16461,[16*]c1cc(Br)cc2c1NS(=O)(=O)N2,1,49398
16462,[15*]C1C=C(Br)C(=O)C(Br)=C1,1,49404
16463,[7*]=C1C=C(C(F)(F)F)C=CN1,1,49405
16464,[13*]C1(C)C=C(N)C=CN1,1,49416
16465,[16*]c1c(F)cc(Br)cc1Br,1,49417
16466,[5*]N1CCc2ccccc2[C@]1(C=O)c1ccccc1,1,49418
16467,[14*]c1cc2c(nn1)C(C)(CCl)C(C)(C)C2C,1,49420
16468,[7*]=CC1COC(=O)N1,1,49430
16469,[7*]=Cc1cccc2c1CNC2,1,49431
16470,[4*]CC1=N[C@H](C)CO1,1,49437
16471,[14*]c1ncc(C)c2c(N)ccnc12,1,49439
16472,[6*]C(=O)/C(=C\N(C)C)c1cccc(F)c1F,1,49446
16473,[16*]c1cccc2cccc(O)c12,1,49449
16474,[3*]OC1=CC=CC(C)(Cl)N1,1,49457
16475,[13*]C1C(C)CC(=O)NN1CC(C)C,1,49462
16476,[14*]c1c2ccccc2cc[n+]1NC=O,1,49467
16477,[9*]n1ncc(C)c1Cl,1,49468
16478,[9*]n1cc(F)cnc1=O,1,49474
16479,[16*]c1cc(C#N)cc(C#N)c1,1,49477
16480,[1*]C(=O)C[n+]1cn(C)c2cc(C)ccc21,1,49478
16481,[14*]c1cc2ccc(Br)cc2c(=O)s1,1,49479
16482,[10*]N1C(=O)N(C)C2(CCN(C)C2)C1=O,1,49482
16483,[16*]c1cncc2scc(O)c12,1,49486
16484,[14*]c1ncc2cccnc2c1C#N,1,49487
16485,[13*]C1C(C)/C(=N\O)CCN1N=O,1,49488
16486,[14*]c1scc[n+]1C(N)=O,1,49493
16487,[16*]c1cc(C2=CC(=O)C(Br)=CC2=O)ccc1Br,1,49497
16488,[9*]n1cnc2c(C#CC#CC)ncnc21,1,49501
16489,[5*]NC1=NC(N)CS1,1,49504
16490,[16*]c1ccc(/C=N\Nc2nc(C)cs2)cc1Cl,1,49506
16491,[14*]c1ncn(/C=C/C=O)n1,1,49509
16492,[8*]CCC(N)=Nc1nccc2cccnc12,1,49511
16493,[9*]n1ccc(C)cc1=N,1,49513
16494,[8*]CN1C(=O)Cc2nc(Cl)ccc21,1,49516
16495,[13*]C1Cn2ccnc2N1,1,49517
16496,[4*][C@@H](CCC=O)C(=O)O,1,49519
16497,[14*]c1cnc(C)nn1,1,49520
16498,[16*]c1ccc2c(c1)CCN[C@H]2c1cc(C)c(C)cc1C,1,49522
16499,[8*]C(C)CS(=O)(=O)c1ccc(C)cc1,1,49523
16500,[4*]C1CC(C)CCC1C,1,49528
16501,[16*]c1c(O)cc2oc3c(Br)cccc3c(=O)c2c1O,1,49530
16502,[11*]SC1=C(C)C(=O)[C@@H](C)CC1,1,49531
16503,[5*]N1CCC(=C[N+]#[C-])C(F)(F)C1,1,49535
16504,[5*]N1CC[C@H]2[C@@H]1C2(F)F,1,49536
16505,[5*]N1CC2CCC(C1)N2S(C)=O,1,49540
16506,[13*]C1(Br)C(F)=CN=C(N)N1F,1,49545
16507,[13*]C1(C)OC(C)OC(C)(C)C1C,1,49552
16508,[16*]c1ccc2c(c1)CCN(C)[C@@H]2c1ccccc1Cl,1,49560
16509,[1*]C(=O)C1=C(C)N2C(=NC(C)C2C)S1,1,49566
16510,[16*]c1ccc2c(c1)C(C)(c1ccccc1)N(C=O)CC2,1,49570
16511,[14*]c1cc[n+](-c2ccc(S(C)(=O)=O)cc2)[nH]1,1,49572
16512,[1*]C(=O)C1=C(Cl)N([O-])CC=C1C(F)(F)F,1,49573
16513,[4*]CCN=C1C(=O)Nc2ccc(Br)cc21,1,49574
16514,[15*][C@@H]1C[C@@H]1N(O)C=O,1,49575
16515,[16*]c1c(C)nn(S(=O)(=O)c2ccc(F)cc2F)c1C,1,49580
16516,[13*]C1CN=C(Cl)O1,1,49586
16517,[14*]c1nc(C)cn2c(Br)c(C)nc12,1,49587
16518,[16*]c1ccc2c(c1)CCN(C(=S)NC)C2c1cccs1,1,49590
16519,[14*]c1cc2ccc(N=C=S)cc2[nH]1,1,49597
16520,[8*]CC(=O)N/N=C/c1ccc(Cl)c(Cl)c1,1,49599
16521,[9*]n1cc(C)c2nc(C#N)ncc21,1,49602
16522,[13*][C@H]1CCCCN1CN1C(=O)C(=O)c2cc(F)ccc21,1,49604
16523,[16*]c1cc2c(c(C)c(C)c[n+]2[O-])c(C)c1C,1,49610
16524,[15*][C@@H]1CC(C)(C)C(C#CCC)=C(C)C1=O,1,49614
16525,[16*]c1ccc2c(c1)cc(O)c1cc(O)ccc12,1,49621
16526,[14*]c1c(S)sc[n+]1-c1ccccc1,1,49623
16527,[13*][C@@H]1CN(S(=O)(=O)N2CCCCC2)CCN1,1,49625
16528,[14*]c1cc(N/N=C/c2c(F)c(F)c(F)c(F)c2F)ncn1,1,49631
16529,[7*]=C(N)C1=C(CC)CCC1,1,49632
16530,[13*]C1SC=CC1O,1,49633
16531,[9*]n1[nH]c(=O)c2c(C)cc(C)nc21,1,49634
16532,[7*]=CCC1OC(=O)c2c(O)ccc(C)c21,1,49636
16533,[6*]C(=O)C[n+]1c(Cl)[nH]c2ccccc21,1,49637
16534,[7*]=C(c1ccc(O)cc1)c1ccc(O)c(C=O)c1,1,49646
16535,[5*]N1CCC(C)C(=O)C(Br)C1,1,49648
16536,[16*]c1cccc(C)cc1=O,1,49653
16537,[5*]N1CCc2ccccc2[C@H]1c1cc(Br)ccc1O,1,49654
16538,[13*]C1CC(=O)NN1CCC,1,49661
16539,[1*]C(=O)C1CNc2cc(C)cnc21,1,49662
16540,[1*]C(=O)CCCC1=C(C)CCCC1=O,1,49664
16541,[16*]c1cc(Br)c[n+](CC)c1,1,49666
16542,[5*]N1CC=C(c2ncc(Cl)cc2O)CC1,1,49667
16543,[16*]c1c(O)ccc2ccc3c(O)cccc3c12,1,49670
16544,[8*]CC(=O)CO,1,49673
16545,[16*]c1c(O)ccc2oc3cc(C)ccc3c(=O)c12,1,49675
16546,[5*]N1CCC2(CCC(C)(C)CC2)C1,1,49677
16547,[15*]C1CCC=C(Cl)C1,1,49678
16548,[16*]c1ccc2oc3ccc([S@](=O)CCO)cc3c(=O)c2c1,1,49679
16549,[13*][C@@]1(O)CC(c2cccnc2)=NN1C(=O)CC,1,49680
16550,[5*]N1c2ccccc2C[C@H]([NH3+])c2ccccc21,1,49684
16551,[15*]C1CC(C)CC(C)/C1=N/NC(N)=O,1,49686
16552,[8*]C[C@@H]1C(C#N)=C(N)Oc2c1c(=O)oc1ccccc21,1,49690
16553,[14*]c1nc2ccc(F)nc2o1,1,49698
16554,[16*]c1c[nH]nc1Cl,1,49702
16555,[14*]c1nccc(N/N=C/c2ccc(Cl)cc2)n1,1,49703
16556,[16*]c1cc2ccc3ccc(O)cc3c2cc1O,1,49708
16557,[5*]N1c2ccccc2C(=O)N(CC)c2ccc(C)cc21,1,49713
16558,[16*]c1ccc(C2=CCN(C#N)CC2)nc1,1,49716
16559,[14*]c1ncc(C#N)c2c1CC[C@@H](C)C2,1,49720
16560,[3*]OC1CCc2c1[nH]c1c(O)cc(C)c(O)c21,1,49722
16561,[13*][C@@H]1NC=NC=C1F,1,49727
16562,[8*]C(C)(C)N(O)c1ccccc1C,1,49730
16563,[16*]c1ccc(F)c(C2=CC(=O)C(C(C)(C)C)=CC2=O)c1,1,49735
16564,[15*]C1(C)COC(C)(C)OC1Br,1,49736
16565,[1*]C(=O)CS(=O)(=O)c1ccc(F)c(F)c1,1,49738
16566,[5*]N1C[C@@H](N)C2(CCC2)C1,1,49741
16567,[13*]C1NCC2CC[C@@H]1N2,1,49745
16568,[4*][C@H]1C[C@](O)(C(=C=C)CC)C(CC)=C(C)C1=O,1,49749
16569,[14*]c1nccc(CC#N)n1,1,49750
16570,[13*]C1C2=C(CN(C)C2=O)NC(=O)N1C,1,49751
16571,[14*]c1[nH]c2ccc(Cl)cc2c1C1=CCNCC1,1,49752
16572,[14*]c1cc2c(nn1)C(C)(C(N)=O)CCC2C(C)C,1,49754
16573,[14*]c1cc(C(N)=S)cnn1,1,49758
16574,[7*]=C(C)/C=C\I,1,49760
16575,[15*][C@@H]1CCOC[C@H]1F,1,49763
16576,[5*]N1c2ncc(Br)cc2C(=O)Nc2c1nc(Cl)c(Br)c2C,1,49766
16577,[5*]N1C=CC=C(S(N)(=O)=O)C1,1,49767
16578,[4*]CC(C)CCCl,1,49769
16579,[14*]c1ncnc2nccc(Br)c12,1,49770
16580,[14*]c1cc2nc(Cl)ncc2n1C=O,1,49774
16581,[15*][C@H]1CC(F)(F)CC[C@@H]1O,1,49776
16582,[1*]C(=O)[C@H](N)CCCCN,1,49777
16583,[4*]C[C@H](O)C=O,1,49780
16584,[5*]N1CCc2ccccc2C1c1ccccc1I,1,49781
16585,[15*]C1(Cl)C(=O)c2c(Cl)cccc2N(C)C1=O,1,49783
16586,[13*]C1C=CC=C(C(N)=O)N1,1,49786
16587,[10*]N1C(=O)c2c(O)cnc(C)c2C1=O,1,49791
16588,[14*]c1nc(S(=O)(=O)c2ccc(Br)cc2)ccc1Br,1,49793
16589,[1*]C(=O)[C@H](N)CC(=O)O,1,49794
16590,[13*][C@H]1N[C@H](C)CC12CC2,1,49797
16591,[5*]N1CCOC2CCC[C@@H]21,1,49799
16592,[13*]C1(C(=C)C)OCC(C)(C)CO1,1,49800
16593,[8*]CS(=O)(=O)n1c(C)c(C)c2ccncc21,1,49801
16594,[14*]c1cc(C)cc2scc(C)[n+]12,1,49803
16595,[14*]c1nc2scc(C)n2c(=O)c1C,1,49806
16596,[16*]c1cc(O)c(C=O)c(F)c1,1,49825
16597,[14*]c1c[nH]c(=O)c2c(C)cnn12,1,49826
16598,[16*]c1cc(O)c2c(=O)c3c(C)c(Cl)cc(Cl)c3oc2c1,1,49830
16599,[9*]n1cc2cnn(C)c(=O)c2n1,1,49832
16600,[8*]C[C@](C)(O)C#C[C@H]1[C@H](O)CC[C@@H]2C(=O)C[C@@H]21,1,49833
16601,[16*]c1cc2c(n(NC(C)=O)c1=O)CC(C)CC2=O,1,49836
16602,[10*]N1C(=O)c2ccc(S)cc2S1(=O)=O,1,49837
16603,[16*]c1cc(Br)c(F)c(C)c1F,1,49838
16604,[14*]c1nc2n(n1)[C@H](c1ccc(F)cc1)C1=C(CC(C)(C)CC1=O)N2,1,49841
16605,[5*]N1CCc2c(ccc(N)c2C=N)C1c1ccc(C)cc1,1,49842
16606,[15*][C@H]1CN(C)C[C@]12C(=O)NC(=O)N2C,1,49843
16607,[14*]c1nnc(C)n1/N=C/c1ccccc1Br,1,49844
16608,[9*]n1cc(C)c2c(C)cccc21,1,49859
16609,[13*]C1NCCCC1=C=O,1,49861
16610,[7*]=CC(=C)N1CCc2ncc(F)cc2C1,1,49867
16611,[16*]c1cc(Br)c2c(c1)C(=O)N(C)CCC2,1,49872
16612,[13*]C1NC=CC=C1N,1,49874
16613,[16*]c1ccc(O)c2c1C(=O)NCC(=O)N2,1,49879
16614,[13*][C@]12C[C@H](F)[C@@H](CN1)C2,1,49892
16615,[15*]C1CCc2ccccc2C12NC(=O)NC2=O,1,49893
16616,[5*]NC(=NCCCC)NC#N,1,49894
16617,[7*]=Cc1cn(S(=O)(=O)c2ccc(C)cc2)cc1I,1,49897
16618,[9*]n1nc(C=O)c2c(C)nc(C)nc21,1,49898
16619,[9*]n1cc2c(n1)CCC(F)C2,1,49899
16620,[13*][C@@H]1NCC[C@@]2(O)CCCC[C@H]12,1,49904
16621,[16*]c1ccc2c(ccc3oc(=O)ccc32)c1,1,49905
16622,[7*]=C1CCCC1O,1,49909
16623,[15*]C1CCC2(CC2)NC1,1,49913
16624,[7*]=Cc1ccc2c(ccc3cc(Br)ccc32)c1,1,49914
16625,[13*][C@H]1CC(=O)N(C)CCS1,1,49918
16626,[13*][C@@H]1OC(c2ccccc2C)=NN1C(C)=O,1,49923
16627,[8*]CN1C(=O)/C(=N/O)c2cc(I)ccc21,1,49932
16628,[5*]N1CCC2(CC1)OC(C)Cc1cc(C=O)sc12,1,49935
16629,[16*]c1ccc(S(=O)(=O)C2CCN(C(=N)N)CC2)cc1,1,49941
16630,[14*]c1ncc(C=C[N+]#[C-])n2cnnc12,1,49942
16631,[8*]C(C)N=C/C(=C\N)c1cnc2ccc(Cl)nc2c1,1,49944
16632,[16*]c1cc(=O)oc2cc(Br)ccc12,1,49945
16633,[16*]c1cn(NC=O)[n+](-c2ccc(C)cc2)c1,1,49947
16634,[13*]C1N=C(N)SC1Br,1,49948
16635,[5*]N1c2c(C#N)cccc2C2CNCCC21N,1,49951
16636,[15*]C1CN(N=O)CCC1=NO,1,49955
16637,[9*]n1ccc2c(c1=O)C(c1cccc(Cl)c1)C(C#N)=C(N)O2,1,49957
