FID,SMILES
12412,[15*][C@H]1[C@H](C)C[C@H](C)C[C@H]1O
12413,[16*]c1ccc2c(c1)[C@H]1[C@@H](C=O)c3ccccc3C(=O)N1CC2
12414,[15*][C@H]1C(=O)NN=C1C(F)(F)F
12415,[1*]C(=O)CN1C(=O)NN(CC)c2ncccc21
12416,[10*]N1C(=O)NC(=O)[C@]2(Cc3ccccc3N3CCCCC[C@@H]32)C1=O
12417,[5*]N1[C@@H]2CCNC[C@H]1CC2
12418,[16*]c1ccc([C@H]2C(C#N)=C(N)Oc3cc[nH]c(=O)c32)cc1
12419,[16*]c1ccccc1[C@@H]1CC(=O)Nc2[nH]ncc21
12420,[13*][C@]1(C)CNCC(=O)N1C
12421,[15*][C@H]1C[C@H]2C(=C)C(=O)O[C@@H]2/C=C(\CO)CC/C=C/1C=O
12422,[4*][C@H](C)C(=O)/N=C1/NCCS1
12423,[5*][NH+]1CCC[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
12424,[14*]c1nsc2c1NC(=O)C[C@H]2c1ccccc1
12425,[16*]c1ccc(C#CC2(O)CCCCC2)cc1
12426,[9*]n1c2nc3c(sc-2c(Cl)c1=O)C(=O)c1ccccc1C3=O
12427,[4*]CCCCC(=O)NN
12428,[16*]c1ccc(C)[n+]([C@@H](C)C=O)c1
12429,[15*][C@H]1[C@H]2CSCC=C2C(C#N)=C(N)C1(C#N)C#N
12430,[15*][C@@H]1CC(=O)C2=C(C1)Nc1[nH]nc(O)c1[C@H]2c1ccc(Br)cc1
12431,[1*]C(=O)NNc1ccc(Cl)c(F)c1
12432,[9*]n1cnc2c(c1=[NH2+])[C@@H](c1ccccc1)c1ccc(O)cc1O2
12433,[1*]C(=O)[C@@H](C)S(=O)(=O)c1ccc(N)cc1
12434,[5*]N1CC[N+](=CCC=O)CC1
12435,[11*]S[C@@H]1CCc2c(F)cccc21
12436,[13*][C@@H]1NC(=O)C(O)=C1C(=O)C(C)(C)C
12437,[16*]c1ccc(S(=O)(=O)C2CCNCC2)cc1
12438,[13*][C@@H]1Nc2c(C)ccc(C)c2[C@@H]2C=CC[C@H]12
12439,[8*][C@@](C)(O)CC[NH3+]
12440,[1*]C(=O)C[C@@H](CC)[C@@H](C)O
12441,[16*]c1ccc(C2=NC(C)=C(C=O)[C@H]2[C@@H]2C(=O)Nc3c(Cl)cccc32)c(F)c1
12442,[9*]n1cnc(=O)c(C#N)n1
12443,[14*]c1ccnc2nccn12
12444,[1*]C(=O)C1=C(C)NC(=O)CC12CCCCC2
12445,[4*]CCN1C(=O)/C(=N\O)c2ccc(Cl)cc21
12446,[1*]C(=O)C1=C2CCCC[C@@H]2SC1
12447,[10*]N1C(=O)CS/C1=N/c1cccc(O)c1
12448,[15*][C@@H]1CCCC[C@H]1/C([O-])=N/S(=O)(=O)c1ccc(Cl)s1
12449,[13*][C@H]1C[C@H](c2cnn(C)c2)n2ncnc2N1
12450,[14*]c1cs/c(=N\CC)n1/N=C/c1sccc1C
12451,[5*][NH+]1CCOC[C@H](O)C1
12452,[4*]CC(=O)/N=C1\N=C2C=CC(Cl)=CN2Cc2ccccc21
12453,[14*]c1nc2sc3c(c2c2nncn12)CCNC3
12454,[3*]OC(=C)n1nc2ccccc2n1
12455,[6*]C(=O)N/N=C\c1coc2ccc(Cl)cc2c1=O
12456,[13*][C@@H]1CC(=O)N(C)/C(=N\c2ccc(C)c(C)c2)S1
12457,[14*]c1nc(N)c2c(N)nc3c(c2c1C#N)CC(=O)N3CCC(C)C
12458,[14*]c1scc(C)[n+]1CC
12459,[14*]c1nn(C)c2c1NC(=O)[C@H](C)CN2
12460,[8*][C@@](O)(CC)C(C)C
12461,[6*]C(=O)N/N=C/CBr
12462,[8*]CC(=O)N/N=C/c1ccc(Cl)cc1Cl
12463,[12*]S(=O)(=O)CCC[NH3+]
12464,[16*]c1cc(N)ccc1/N=N/c1ccc([N+](=O)[O-])cc1
12465,[1*]C(=O)n1ncc2ccc(N)cc21
12466,[16*]c1ccc2c(c1)[C@H]([NH3+])CC2(C)C
12467,[9*]n1cnc2nc3c(cc2c1=O)CC(C)(C)OC3
12468,[10*]N1C(=O)CCC(C(=O)C(F)(F)F)=C1C
12469,[14*]c1csc(N(C)/N=C/c2ccccc2)n1
12470,[13*][C@@H]1CCC=C(C#N)O1
12471,[14*]c1ncnc2c(F)cccc12
12472,[10*]N1C(=O)c2ccccc2N[C@@]12C[C@@H]1CC=C[C@@H]12
12473,[16*]c1ccc(C2=NNC(c3cccnc3)=Nc3ccc(Br)cc32)cc1
12474,[10*]N1C(=O)c2oc3ccc(Cl)cc3c(=O)c2[C@@H]1c1ccc(C)cc1
12475,[13*][C@@H]1O[C@@H](C)[C@@H](C)S1
12476,[4*]C1(C)CCCCCC1
12477,[15*]C1CCN(C2=NS(=O)(=O)C(c3ccc(C)c(C)c3)=C2C)CC1
12478,[8*]CC[O-]
12479,[16*]c1cccc2c1C(=O)O[C@H]2S(=O)(=O)c1ccccc1
12480,[1*]C(=O)C(=O)NN=C(C)C
12481,[14*]c1nc2ccccc2n1/N=C/c1ccccc1
12482,[10*]N1CC(=O)N2CCC3=c4ccccc4=[NH+][C@H]3[C@@]2(C)C1=O
12483,[14*]c1n[nH]c2cc(C)[nH]c(=O)c12
12484,[5*]N1CC[C@@H]2Nc3ccc(Cl)cc3[C@H]2C1
12485,[14*]c1nc[nH+]c2c1[C@@H]1CC[C@H](C2)N1
12486,[8*]C[C@@H](CC)CCO
12487,[5*]N1CCC[C@]2(C1)C(=O)Nc1ccccc12
12488,[4*]CCC(C)(C)C[NH3+]
12489,[15*][C@H]1CC[C@@H]2[C@H]3CC[C@H]4CC5(CC(=O)[C@]4(C)[C@@H]3[C@@H](O)C[C@]12C)OCCO5
12490,[16*]c1cccc(NN)c1
12491,[6*]C(=O)N1N=C(c2ccc(Cl)cc2)C[C@H]1O
12492,[8*][C@@H](F)C=O
12493,[1*]C(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F
12494,[6*]C(=O)N1C[C@H]2CCCCC2=N1
12495,[8*][C@@H](C#N)S(=O)(=O)c1ccccc1
12496,[14*]c1ccn2cnnc2n1
12497,[1*]C(=O)C1=NS[C@@H]2C(=O)N=CN=C12
12498,[4*]CC/N=C(\C)[C@H]1C(=O)NC(=O)N=C1O
12499,[13*][C@H]1C[C@H](NC=O)c2c(cccc2[N+](=O)[O-])N1
12500,[8*][C@@H](C)CCCC
12501,[14*]c1ncc2cc(F)ccc2n1
12502,[13*][C@@]1(Br)NC(C)(C)C[C@@]2(C)OC(=O)C[NH+]12
12503,[9*]n1ncc2c1N=C(O)C[C@]21C(=O)Nc2ccccc21
12504,[16*]c1ccc2c(c1)[C@@H]1[C@@H](C=O)c3ccccc3C(=O)N1CC2
12505,[15*]C1C(C)(C)SC1(C)C
12506,[7*]=C1S/C(=N\c2nccs2)N(C)C1=O
12507,[7*]=C(N)[C@H]1N=[NH+]C(=S)N1
12508,[8*]C[C@@](C)(O)C(=O)[O-]
12509,[13*][C@H]1OC1(C)C
12510,[10*]N1C(=O)NC(=N)[C@]12CCC[C@@H](C)C2
12511,[1*]C(=O)C1=C(C)N=C(c2ccco2)[C@H]1[C@@H]1C(=O)Nc2ccccc21
12512,[13*][C@@H]1N=[NH+]C(=S)N1/N=C/c1ccccc1[N+](=O)[O-]
12513,[4*]C/C([O-])=N/C(=N)N
12514,[16*]c1c(C)oc(N)c1C#N
12515,[3*]O/C=C/C(=O)C(F)(F)F
12516,[13*][C@H]1CS[C@H](C)C[NH2+]1
12517,[13*][C@@H]1NC[C@H]2C(=O)N(C)C(=O)[C@@H]12
12518,[5*]N1C(=[NH2+])NCC12CC[NH2+]CC2
12519,[16*]c1cc2ccccn2c1/C=N/NC(N)=O
12520,[10*]N1C(=O)[C@@H](/C=N/CC)C(=O)NC1=S
12521,[16*]c1cccc2c1OCN1c3ccccc3C(=O)N(O)[C@@H]21
12522,[14*]c1nc2cc(F)ccc2nc1C
12523,[5*]NC1=c2c(Cl)cccc2=[NH+]C1
12524,[8*]C[C@@H](C[C@H](C)O)C(=O)[O-]
12525,[8*]C[C@H](C[NH3+])C(CC)CC
12526,[15*][C@]1(S(=O)(=O)c2ccccc2)CC(C)=CC[C@@H]1C(=C)C
12527,[5*][NH2+][C@H]1CCOc2c(Cl)ccc(Cl)c21
12528,[4*]CCCCN1C(=O)C(=O)c2cc(Cl)ccc21
12529,[10*]N1CC(=O)N2[C@@H](Cc3c([nH]c4ccccc34)[C@@H]2c2ccc(Cl)cc2)C1=O
12530,[4*][C@H](C)C(=O)/N=c1\[nH]nc2cc(C)ccn12
12531,[8*][C@@H](/N=C/C1C(=O)OC(C)(C)OC1=O)C(=O)[O-]
12532,[16*]c1ccc(C2=NCCO2)cc1
12533,[16*]c1c([O-])[nH+]c[nH]c1=O
12534,[8*]CN1c2ccc([N+](=O)[O-])cc2C[C@@H]1C
12535,[14*]c1nc2c(n1O)C(=O)CC(C)(C)C2
12536,[10*]N1C(=O)[C@@H](C)[C@@H](C)C1=O
12537,[16*]c1c(N)cc2c3c(cccc13)C(=O)c1ccccc1-2
12538,[13*][C@H]1Oc2c(c(=O)oc3ccccc23)[C@@H]1c1ccc(O)c(O)c1
12539,[5*]N1CC[NH2+]C[C@H](O)C1
12540,[16*]c1cccc(/N=C/c2c(O)ccc3ccccc23)c1
12541,[15*][C@@H]1C(=O)[NH+]=c2cccc3c2=C1c1ccccc1C3=O
12542,[9*]n1cc(/C=N/N2C(=O)[C@H]3[C@H]4C=C[C@H](CC4)[C@H]3C2=O)c2ccccc21
12543,[8*][C@H](C)[S@@](=O)CC
12544,[1*]C(=O)[C@H](Cl)S(=O)(=O)c1ccccc1
12545,[5*]N/C=C1\SC(=O)N(C)C1=O
12546,[14*]c1nnc2n1-c1ccccc1CC2
12547,[10*]N1C[C@H](/C([O-])=N/S(=O)(=O)C(CC)CC)CC1=O
12548,[16*]c1ccccc1[C@H]1CC(=O)Nc2c1c(=O)ncn2C
12549,[14*]c1cc(C)nc2c3c(C)cc(C)nc3nn12
12550,[10*]N1C(=O)C(/C=N/C)C(=O)N=C1S
12551,[16*]c1cc(Cl)nc(Cl)c1O
12552,[16*]c1ccc([C@H]2NCCc3nc[nH]c32)c(F)c1
12553,[4*]CCC1=C[C@@H]2C[C@H](C1)C2(C)C
12554,[14*]c1nc(C)c2ncc(=O)n(C)c2n1
12555,[9*]n1cc(/C=N\NC(N)=O)c2ccccc21
12556,[4*][C@](C)(CC)[C@@H](O)C[C@@H]1Cc2ccccc21
12557,[14*]c1sc2[nH+]c(C)c3c(c2c1N)CCCC3
12558,[15*][C@@H]1C[C@@]23CC[C@H]1[C@@H]1Oc4c(O)ccc5c4[C@@]12CC[NH2+][C@@H]3C5
12559,[10*]N1C(=O)NC(=N)[C@]12CCS(=O)(=O)C2
12560,[1*]C(=O)C1=C(C)N=C(C)[C@@H]1C
12561,[15*][C@H]1Cc2ccccc2O/C1=N\O
12562,[4*]CCC(=O)NN1CC[NH+](C)CC1
12563,[14*]c1ncc2c3c(sc2n1)COC(C)(C)C3
12564,[15*][C@@]1(C)CCC[C@@]2(C)CC(C)=CC[C@H]21
12565,[5*][NH+]1CCC(/N=C/C2C(=O)NC(=S)NC2=O)CC1
12566,[10*]N1C(=O)c2[nH]nc(C)c2[C@H]1c1ccccc1
12567,[6*]C(=O)N=S(C)(C)=O
12568,[9*]n1c(=O)c2c(nc3n2CC(C)=NN3CCCC)n(C)c1=O
12569,[1*]C(=O)C[C@H](C)S(C)(=O)=O
12570,[16*]c1c([O-])[nH+]c2n(c1=O)CCCS2
12571,[12*]S(=O)(=O)c1cc(C)c(C)c(C)c1C
12572,[15*]C1C2C(=O)NC(=O)C1C(=O)NC2=O
12573,[15*][C@@H]1C=C2[C@H](CC[C@H]3C[C@H](O)CC[C@]23C)[C@@H]2CCC[C@]21C
12574,[7*]=Cc1cn[nH]n1
12575,[16*]c1cc(=O)sc2[nH]c3ccccc3c12
12576,[16*]c1c([O-])cc[nH]c1=O
12577,[8*][C@@](O)(CC)CCC
12578,[14*]c1n[nH]c(=S)[nH]c1=O
12579,[14*]c1ncsc1/C([O-])=N/S(=O)(=O)c1ccc2ccccc2c1
12580,[5*]N1CC([O-])=NC1=S
12581,[13*][C@H]1[NH+]=c2ccccc2=C1CCC=O
12582,[8*][C@@H]([NH3+])C(=C)C
12583,[14*]c1cnc(CC#N)s1
12584,[12*]S(=O)(=O)c1cc(N/N=C(/C#N)c2ccccn2)ccc1Cl
12585,[13*][C@@H]1NC(=S)N=C(c2ccc([N+](=O)[O-])cc2)/C1=C(\[O-])O
12586,[1*]C(=O)[C@H](CC)N1C(=O)[C@@H](C)N=C(c2ccccc2)c2ccccc21
12587,[13*][C@@H]1N=[NH+]C(=S)N1/N=C/c1cc(Br)ccc1F
12588,[5*]N1CCCS/C1=N/c1ccccc1
12589,[15*][C@@H]1C=NOC1
12590,[13*][C@H]1Nc2[nH+]ccc(C)c2NC1=O
12591,[8*]CC[S@](=O)C(C)(C)C
12592,[10*]N1C(=O)[C@H]2[C@H](C[NH+]3CCC[C@H]23)C1=O
12593,[15*][C@@H]1C(C#N)=C(N)n2c(sc(=O)c2=Cc2c(F)cccc2Cl)=C1C#N
12594,[16*]c1ccc2c(c1)CN(S(=O)(=O)N1C[C@@H](C)O[C@H](C)C1)CC2
12595,[15*][C@@H]1C(=O)NC(=O)C[C@]12CCC[C@H]2C
12596,[5*]N1C[C@H]2[C@H]3CC[C@H](C3)[C@H]2C1
12597,[13*][C@H]1CC(c2nncs2)=NO1
12598,[14*]c1nc(C)c(C)c(C2=CN=NC2)n1
12599,[9*]n1c(=O)[nH]c([O-])c([C@@H]2c3[nH]c4ccccc4c3CC[NH+]2C)c1=O
12600,[5*][NH+]1C[C@@H]2OCCN(C)[C@H]2C1
12601,[16*]c1ccc2nc(N=C(N)N)nc(C)c2c1
12602,[5*][NH+]1CCC2(CC1)N=C(c1ccccc1O)CC[NH2+]2
12603,[10*]N1C(=O)c2ccccc2[C@]1(O)C#CCCCC
12604,[13*][C@H]1Nc2ccccc2NC2=C1C(=O)CC2
12605,[8*][C@@H](C)N1C(=O)COc2ccccc21
12606,[8*][C@@H](CCC(C)C)C(=O)[O-]
12607,[10*]N1C(=O)[C@H](/C=N/CC)C(=O)N(C)C1=S
12608,[15*][C@H]1CC(C)=NC2=C1C(=O)C[C@H](C)C2
12609,[4*][C@@](C)(CC)[C@H]([NH3+])CC
12610,[16*]c1ccc2c(c1)C(=O)N1c3ccccc3C(CC)(CC)O[C@@H]21
12611,[15*][C@H]1C(=O)NC(=O)[C@H]1C
12612,[14*]c1nc2c(c(=O)[nH]1)[C@H](c1ccccc1Cl)[C@H](C#N)C(=O)N2
12613,[8*]CC(=O)NNc1ccc(Cl)cc1Cl
12614,[4*]C[C@H]1CN(S(=O)(=O)N2CCCC2)c2ccccc21
12615,[15*][C@]1(C2([O-])CCC2)CCC[C@H](C)C1
12616,[16*]c1ccc2c(c1)OC1(CC[NH2+]CC1)C[C@@H]2O
12617,[13*][C@@H]1[NH+]=c2ccc(Br)cc2=C1NC(=C)[NH+](C)C
12618,[1*]C(=O)CCC(=O)NNC(=O)C(F)(F)F
12619,[5*]N1CCC[C@@H]1[C@@H]1C=C(C(C)C)ON1
12620,[15*][C@@]1(C)[C@@H]2C(=O)Oc3ccc4ccccc4c3[C@H]21
12621,[16*]c1ccc(C2=C[C@@H](C3=NN4C=Nc5ccccc5[C@H]4N3)N=N2)cc1
12622,[16*]c1ccc([C@@H]2C(C=O)=C(N)Oc3c2occc3=O)cc1
12623,[7*]=Cc1cc(Cl)cc(Br)c1O
12624,[14*]c1ccc(C#N)c(=O)o1
12625,[16*]c1ccccc1[C@H]1CC(c2ccccc2)=Nc2ccnn21
12626,[4*]CC1=CC(=O)N=C2SCC(C)=C12
12627,[4*][C@H](C)C(O)(O)C(=O)CCl
12628,[16*]c1c(C)c(C)cc([SH](=O)=O)c1C
12629,[13*][C@H]1SC[C@H]2C(=O)NC(=S)N12
12630,[16*]c1cc(Cl)cc2c1OCC(=O)N2C
12631,[7*]=C(Cl)c1ccc2ccccc2n1
12632,[16*]c1ccc(F)c(F)c1C#N
12633,[1*]C(=O)C1=C(C=O)OC[C@@H]1O
12634,[14*]c1nsc2c1N=C(O)C[C@@H]2c1ccc(F)cc1Cl
12635,[14*]c1cc2c(s1)/C(=N/O)CCC2
12636,[14*]c1nc2nonc2nc1N/N=C/c1ccccc1
12637,[9*]n1nc(C)c2c1S[C@H]2c1c[nH]c2ccccc12
12638,[14*]c1nc2c(c(=O)[nH]1)[C@H](c1ccncc1)/C(=C(\[O-])OC)C(C)=N2
12639,[16*]c1ccc(C2=NO[C@@H]([C@H]3C=C(c4ccc(F)cc4)N=N3)N2)cc1
12640,[7*]=C(CC)C1CC1
12641,[5*]N1[C@H]2C(=O)c3sccc3[C@H]21
12642,[13*][C@H]1N=C2C(=O)N(C)C(=O)N=C2N1
12643,[15*][C@H]1C[C@@H]2CCCN2[C@]12C(=O)Nc1ccccc12
12644,[16*]c1ccc(C2=NO[C@@H]([C@H]3C=C(C4CC4)N=N3)N2)cc1
12645,[1*]C(=O)n1ccc2cc(F)ccc21
12646,[4*][C@H](C)C(=O)NN1CCOCC1
12647,[5*]N1CCc2[nH]c[nH+]c2[C@@H]1CC
12648,[8*]CC/C=N\NC=O
12649,[16*]c1c(Cl)cc(/C([O-])=N/S(=O)(=O)CCCF)cc1Cl
12650,[15*][C@@H]1C(C=O)=C(C)N=C2C[C@@H](C)CC([O-])=C21
12651,[8*]C[C@@H](C)/C([O-])=N/S(=O)(=O)c1ccc([N+](=O)[O-])nc1
12652,[7*]=C(C)[C@H]1CCC[C@@H](S(C)(=O)=O)C1
12653,[15*][C@@H]1C[C@H]2C(=O)NCC[NH+]2C1
12654,[8*][C@H](O)C(=O)NNC(=O)CC
12655,[16*]c1cccc2nc3cc([N+](=O)[O-])ccc3nc12
12656,[11*]SC1=NC(=O)C[C@@H](C)N1
12657,[5*]N1C[C@H]2NC(=O)[C@@H]2C1
12658,[9*]n1nc(C)c(C2=N[C@@H]3C(=N2)C=NN3C)c1C
12659,[6*]C(=O)N/N=C/c1c[nH]c2ccc(Br)cc12
12660,[16*]c1ccc2c(c1)[C@](C)(O)CCC2
12661,[16*]c1c2c(cc3ccccc13)OCO2
12662,[13*][C@H]1C2=C(NC(=S)N1C)c1ccccc1C2=O
12663,[5*]N1CCC2(CCc3ccccc32)CC1
12664,[14*]c1cc(=O)c2c(C)c(Cl)c(C)cc2o1
12665,[7*]=C1C=Cc2ccc(C)cc2N1C
12666,[14*]c1cc2c3ccccc3n(C)c2s1
12667,[7*]=C(C#N)c1nncs1
12668,[8*]C[S@@](=O)c1ccc(F)cc1
12669,[1*]C(=O)[C@@H](C)S(=O)(=O)c1nncn1C
12670,[13*][C@@H]1C(=O)NCC(=O)N1[C@H]1CCCc2ccccc21
12671,[7*]=CC(F)(C(F)(F)F)C(F)(F)F
12672,[15*][C@@H]1C(=O)C2=C(CC1(C)C)N1CCc3ccccc3[C@@H]1CC2=O
12673,[9*]n1cc(/C=N\N/C([S-])=[NH+]/CC)c2ccccc21
12674,[10*]N1C(=O)S/C(=C\N)C1=O
12675,[15*][C@@H]1CN2C=C(C(N)=O)C=C[C@H]2[C@H]1C#N
12676,[8*]CC/N=C/c1ccco1
12677,[4*][C@H](C)/C([O-])=N/c1ncn[nH]1
12678,[3*]O/N=C1/C=C2CC[C@@H]3[C@H]4CCC[C@@]4(C)CC[C@H]3[C@@]2(C)CC1
12679,[13*][C@H]1NC(=O)C1(F)F
12680,[1*]C(=O)C1=C([O-])N=C(S)[C@@H](C#N)C1
12681,[13*]C1S(=O)(=O)CCCS1(=O)=O
12682,[4*][C@@H](C)C(=O)N/N=C/c1c(C)n[nH]c1C
12683,[5*]N1C(N)=[NH+]C[C@]12CCO[C@@H](C)C2
12684,[1*]C(=O)CCC(=O)N/N=C(/C)c1ccc(Cl)cc1
12685,[9*]n1c(=C(C#N)C#N)s/c(=C/c2cccc(F)c2)c1=O
12686,[14*]c1nnc(/N=C(\[O-])c2c[nH]cc3c(=O)[nH]nc2-3)s1
12687,[14*]c1sc(N)c(C#N)c1C
12688,[5*]N1CCN(/C=C(\C#N)C=O)CC1
12689,[1*]C(=O)N/N=C/c1cccc2ccccc12
12690,[16*]c1ccc2[nH]c(=S)ncc2c1
12691,[16*]c1ccc(S(=O)(=O)c2cccc(C)c2O)cc1
12692,[15*][C@]12CC[C@H](O)C[C@@]1(O)CC[C@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O
12693,[15*][C@@H]1CS(=O)(=O)C[C@@H]1S(=O)(=O)c1cc(C)ccc1F
12694,[16*]c1cccc([C@H]2CC(c3ccc(Cl)cc3)=Nc3ncnn32)c1
12695,[16*]c1coc2c1c(=O)oc1ccc(C)cc12
12696,[16*]c1ccc(/C=N\N2CC[NH2+]CC2)c(O)c1
12697,[1*]C(=O)n1nnc2cc(C)c(C)cc21
12698,[16*]c1cc(Br)c2ocnc2c1
12699,[4*][C@@H](CCC(C)C)CC(=C)C
12700,[6*]C(=O)N=[P@@](c1cc[nH+]cc1)(N1CCCCCC1)C(C)(C)C
12701,[3*]O/N=C(\C)CC
12702,[13*][C@@H]1SC(C)(C)[C@@H]2COC(=O)N12
12703,[15*][C@@H]1[C@H](C)NC(=O)C[C@H]1C
12704,[14*]c1nc2n(n1)[C@@H]1C=CNC(=O)C1=CN2
12705,[13*][C@H]1NC(=O)C[C@H](C)NC1=O
12706,[10*]N1C(=O)N[C@@]2(CCNC2)C1=O
12707,[15*][C@H]1CC[C@H](C)C[C@H]1[NH3+]
12708,[8*]CC[C@H](CC[NH3+])C(C)(C)C
12709,[13*][C@H]1[NH+]=c2ccc(Cl)cc2=C1C=O
12710,[16*]c1cccc(C2=NO[C@@H]([C@@H]3N=NC4=C3CCCC4)N2)c1
12711,[4*][C@H](C)C(=O)N/N=C\c1ccco1
12712,[6*]C(=O)N/N=C(/C)c1ccc(Br)cc1
12713,[9*]n1c2c(c(=O)n(C)c1=O)[C@H](c1ccccc1)CC(=O)N2
12714,[14*]c1c(C)ccc[n+]1C
12715,[15*][C@@H]1CC[C@@H](C2(O)CCCCCC2)C1
12716,[14*]c1scc2c(N)ncnc12
12717,[10*]N1C(=O)C[C@@H](NNc2ccc([N+](=O)[O-])cc2)C1=O
12718,[8*]C[C@H]([O-])C=O
12719,[5*]NC1=C(C#N)C(=O)CC(C)(C)C1
12720,[13*][C@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccccc2)N1
12721,[14*]c1cc2cc(Br)cc(C)c2o1
12722,[14*]c1cc2c(=O)n(NC(=O)CC)c(C)nc2s1
12723,[16*]c1cscc1N
12724,[14*]c1csc[n+]1C1CCCCC1
12725,[16*]c1cc(F)cc(NNC=O)c1
12726,[5*][NH+]1[C@H]2CC[C@@H]1c1cnc(C)nc1C2
12727,[14*]c1nc2c(ccc3ccccc32)o1
12728,[1*]C(=O)CCC(=O)N/N=C1\CCC[C@@H](C)C1
12729,[3*]O/C(=N\C(=N\S(=O)(=O)c1ccc(Cl)cc1)c1ccccc1)SC
12730,[10*]N1CC[C@H](/C([O-])=N/S(=O)(=O)c2ccccc2)C1=O
12731,[14*]c1nc(C)ccc1/C(N)=N/O
12732,[3*]O/N=C(\N)c1ccc(C)c(F)c1
12733,[14*]c1nc2c(cc1C#N)C(=O)CC(C)(C)C2
12734,[5*]N/C=C/C(=O)C(F)(F)F
12735,[16*]c1c(C)ccc2n[nH]cc12
12736,[14*]c1ncnc2c3c(sc12)CCCC3
12737,[15*][C@@H]1C[NH2+]C[C@]12CCc1ccccc1C(=O)N2
12738,[7*]=C1N=C(c2ccccc2Br)NC1=O
12739,[9*]n1cc2ccccc2c1
12740,[4*]CC#C[C@H](C)CC
12741,[13*][C@H]1CSNN1
12742,[10*]N1C[C@H](C#N)CC1=O
12743,[16*]c1cc(Cl)c(C)c2ccc(=O)oc12
12744,[4*][C@@]1(C)C[C@@H]2[C@H](C/C1=N\O)C2(C)C
12745,[5*][NH+]1CCN(/N=C(\C)c2cccc(Br)c2)CC1
12746,[8*]CC(=O)NN1C(=O)c2ccccc2C1=O
12747,[7*]=C1N=C(S)SC1=O
12748,[13*][C@]1(O)CC(=O)C(C)(C)CO1
12749,[14*]c1cc2[nH]c3c(c(=O)n2n1)CCC3
12750,[5*]N[C@H]1C(=O)N(CCC)c2ccc(Cl)cc21
12751,[9*]n1cnnc1N/N=C1/NC(=O)CS1
12752,[9*]n1nc(C)c([C@H]2CC(c3ccc([N+](=O)[O-])cc3)=Nc3nnnn32)c1Cl
12753,[9*]n1cncc1C1=NOCC1
12754,[1*]C(=O)[C@H](C)[S@](=O)[C@H](C)C(C)C
12755,[16*]c1cc(/C=N\NC(C)=O)ccc1O
12756,[15*][C@@H]1CC[C@@H](C)C[C@@H]1Cl
12757,[1*]C(=O)C1=C(C)N=c2s/c(=C/c3cn(C)nc3C)c(=O)n2[C@@H]1c1ccccc1
12758,[16*]c1ccc2c(c1)=C(C)C[NH+]=2
12759,[6*]C(=O)N/N=C/N(C)C
12760,[14*]c1nc([O-])c2n[nH]c(C)c2n1
12761,[8*]CC1=CN=C(C)C1
12762,[16*]c1ccc(Cl)cc1/C=N/O
12763,[8*]CN1CCC[NH+](C)CC1
12764,[8*]CCC[C@H](C)Br
12765,[14*]c1nc2n(n1)[C@H](c1ccc(Cl)cc1)C1=C(C[C@@H](C)CC1=O)N2
12766,[16*]c1ccc([C@H]2C3=C(CC(C)(C)CC3=O)Nc3ncnc(N)c32)cc1
12767,[1*]C(=O)C1=C(C)Nc2ncnn2[C@@H]1c1cccs1
12768,[1*]C(=O)CCS(=O)(=O)c1cccc2nsnc12
12769,[7*]=CCS(=O)(=O)C[C@@H](C)O
12770,[9*]n1c(=O)c2cc(Cl)ccc2n2cnnc12
12771,[1*]C(=O)[C@H]1NN(C)C(=O)c2ccccc21
12772,[1*]C(=O)[C@@H](C)[n+]1ccccc1C
12773,[14*]c1nc2sc(C)c(C)c2c2n[nH]c(=O)n12
12774,[15*][C@H]1CC[C@]2(C)Cc3sc[nH+]c3[C@@H](C)[C@@H]2[C@H]1O
12775,[14*]c1[nH]c2ccccc2c1C=O
12776,[16*]c1ccc2c(c1)NC(=O)C2=O
12777,[14*]c1n[nH]cc1/C=N\NC(N)=S
12778,[16*]c1ccc(C2=NC3=NN=C(c4ccccc4)[C@H]3C(C(=O)[O-])=C2)cc1
12779,[16*]c1ccc2c(c1)c(=O)[nH]c1cc3nc4ccccc4nc3n12
12780,[7*]=Cc1[nH+]ccc2c1[nH]c1ccccc12
12781,[5*]N1CCN(/N=C\c2c(F)cccc2Cl)CC1
12782,[15*][C@H]1C(C#N)(C#N)[C@@]1(C#N)CN
12783,[8*]C[C@H](C#N)CCC#N
12784,[15*][C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)C=C[C@@]4(C)[C@@H]3CC[C@]12C
12785,[8*][C@@H](O)CC#N
12786,[8*][C@@H](C=O)S(=O)(=O)c1ccccc1
12787,[16*]c1ccccc1N=C=O
12788,[4*]CC(=O)N/N=C(\C)C(C)(C)C
12789,[6*]C(=O)N/N=C1\C(=O)N(CN)c2ccc(Br)cc21
12790,[13*][C@]1(C)NC(=S)N(c2ccc(Cl)cc2)N1
12791,[16*]c1cc([N+](=O)[O-])cc(/C=N/Nc2ccccc2C)c1O
12792,[10*]N1C(=O)[C@@H]2C[NH2+][C@@H](C)[C@@H]2C1=O
12793,[9*]n1ccc2c(c1=O)[C@@H](c1ccc(F)cc1)C(C=O)=C(N)O2
