FID,SMILES,frequency,org_FID
41248,[6*]C(=O)[C@@H](F)C=O,1,61867
41249,[8*]C[C@H](N)C1=Nc2ccccc2C1,1,61868
41250,[15*][C@H]1[C@H](O)C(=O)N2CCN[C@H]12,1,61870
41251,[8*]CC(=C)O,1,61871
41252,[10*]N1C(=O)CCN1C(C)=O,1,61872
41253,[16*]c1cc2c(cc1F)OCC(=O)N2CCC,1,61876
41254,[14*]c1cc2c(nn1)[C@@H](C)CC[C@@H]2C,1,61877
41255,[16*]c1cc(Br)cc2ccc(=O)oc12,1,61879
41256,[5*]NC(N)=Nc1ccc2cccc3c2c1CC3O,1,61880
41257,[9*]n1c(=O)c2cccn2c2c(F)cc(F)cc21,1,61881
41258,[14*]c1cc(Cl)c2ccc(C)nc2n1,1,61882
41259,[8*]CSC(N)=S,1,61883
41260,[6*]C(=O)C1(C#N)CCn2c1ccc2S(C)(=O)=O,1,61885
41261,[7*]=C(N)c1c[nH]c2ccc(/C(C=NC)=C/N)cc12,1,61886
41262,[15*]C1CC(C)N(S(=O)(=O)N2CCCCC2C)C1,1,61890
41263,[9*]n1ncc2c1OC(N)=C(C#N)C2c1cccc(F)c1,1,61893
41264,[16*]c1csc(C#CC(C)C)c1,1,61894
41265,[8*]C(C=O)CC(N)=O,1,61895
41266,[16*]c1cnc(C#N)c2[nH]ccc12,1,61896
41267,[15*]C1CN2CCNC1C2,1,61897
41268,[15*][C@]12CC[C@H](O)[C@@H](C#CCO)[C@@H]1C(C)C2=O,1,61898
41269,[14*]c1ncnc2c1C(C=C)CC2,1,61900
41270,[14*]c1cccn1S(=O)(=O)c1ccc(Cl)cc1,1,61901
41271,[14*]c1nc2nc(C#N)ncc2[nH]1,1,61902
41272,[13*]C1CN(C)c2ncc(Br)cc2N1,1,61903
41273,[15*]C1CC(=O)N([O-])N=C1c1ccccc1,1,61904
41274,[4*]C(C=O)C(C)(C)C=C,1,61905
41275,[15*]C1C(C#N)=C(NC)OC(C)=C1C(=O)O,1,61906
41276,[8*]C(C(C)C)N([O])C1(C)COCOC1,1,61907
41277,[15*]C1(C#N)C=C(C(=O)O)SC1,1,61908
41278,[15*]C1C(=O)C(CCCC)=C(Cl)CC1(C)C,1,61909
41279,[15*]C1C(C#C)=C(N)OC2=C1C(=O)CCC2,1,61910
41280,[8*]C(C=O)C(=O)C1CCc2ccccc21,1,61911
41281,[14*]c1c(C)c(C=O)cn1S(=O)(=O)c1cccc(C)c1,1,61915
41282,[16*]c1ccc2c(c1)C(=O)NC1(C[C@H](C)CC(C)(C)C1)N2,1,61916
41283,[14*]c1nc(C)c2c(n1)CC(C)(C)C2,1,61917
41284,[16*]c1ccc(C2=CCNC(C)C2)nc1,1,61918
41285,[14*]c1ccc(C2=CCNCC2(C)C)cn1,1,61921
41286,[16*]c1cccc(C2=Nc3cc(C)c(C)cc3NC(=O)C2)c1,1,61924
41287,[4*]C1(C=O)C=CC(=O)CC1,1,61925
41288,[15*]C1CCC(C)C(=NNC(N)=O)C1,1,61926
41289,[8*][C@H](C)C(=O)S,1,61927
41290,[14*]c1csc(N/N=C\c2c(F)cccc2F)n1,1,61928
41291,[14*]c1cc2c(=O)[nH]c(Cl)nc2cn1,1,61930
41292,[9*]n1c(=O)n(C(=O)O)c2ncc(Br)cc21,1,61931
41293,[13*]C1NC=CC(C)=C1C(=O)O,1,61933
41294,[16*]c1ccc(O)c(C2=NCC(C)(C)O2)c1,1,61934
41295,[13*][C@@H]1OC(c2ccc(I)cc2)=NN1C(C)=O,1,61935
41296,[13*]C1COC(C)N1,1,61940
41297,[5*]N1CC(=O)C[C@H]1C#N,1,61944
41298,[16*]c1cc2oc3c(Cl)cc(Cl)c(C)c3c(=O)c2c(O)c1Cl,1,61945
41299,[16*]c1ccc2c(=O)occ(C)c2c1,1,61946
41300,[9*]n1c(=O)n(C(C)=O)c2ccccc21,1,61947
41301,[13*]C1CCCN1S(=O)(=O)N1CCNC(C)C1,1,61948
41302,[5*]N1c2ccccc2CCc2cccc(Cl)c21,1,61949
41303,[4*]C(C)CN1C(=O)c2ccccc2Nc2cc(Cl)ccc21,1,61950
41304,[8*]C(F)(F)C(=O)C(F)(F)F,1,61952
41305,[15*]C1Cc2cc(F)ccc2NC1=O,1,61953
41306,[15*][C@@H]1CSc2nc3ccccc3n2C1=O,1,61954
41307,[16*]c1ccc2c(c1)CNC(C)(C)C2C,1,61955
41308,[4*][C@H](C(N)=O)[C@@H](C)CC#N,1,61956
41309,[4*]C[C@H](N)C(=O)O,1,61960
41310,[5*]N1C[C@H]2CC(F)(F)[C@H]2[C@H]1C#N,1,61962
41311,[3*]ON(C)C1=CC(=O)CCC1,1,61964
41312,[16*]c1cc(F)c2cnn(C)c2c1,1,61965
41313,[16*]c1cccc(Br)c1[N+](=O)[O-],1,61966
41314,[6*]C(=O)N(NCC(C)=O)c1ccccc1C,1,61967
41315,[13*]C1C(C)CC(=O)NN1CC,1,61968
41316,[8*]C(O)CC1=CC=C(O)CN1,1,61969
41317,[4*]C(CF)CF,1,61970
41318,[10*]N1C(=O)C(C)(P(=O)(O)O)C(C)N1CC,1,61971
41319,[16*]c1cc2cnc(C)nc2nc1/N=C(\C)N(C)C,1,61972
41320,[16*]c1ccc(F)c2c1CNC2=N,1,61974
41321,[16*]c1c(C)nn(S(=O)(=O)c2ccc(C)cc2)c1C#N,1,61976
41322,[15*][C@@H]1CN=C(c2ccc(C)cc2)C1,1,61977
41323,[15*]C1CN(C)CC1F,1,61978
41324,[14*]c1cc(Br)c(Br)n1C,1,61980
41325,[16*]c1cc(O)c2c3c(c(=O)oc2c1)CC[C@@H](C)C3,1,61981
41326,[5*]N1C[C@H]2[C@@H](O)C[C@]2(C)C1,1,61983
41327,[5*]N1C[C@H](C)OC[C@H]1C,1,61984
41328,[5*]N1Cc2cnc(C(=C)C)nc2C1,1,61986
41329,[14*]c1nc2cnnc(C)c2s1,1,61988
41330,[1*]C(=O)C1=CNC(C)C(C=O)=C1C,1,61989
41331,[5*]N1CC=C(c2cncc(N)c2)CC1,1,61991
41332,[3*]OC1=C(C)C=C([N+](=O)[O-])CN1,1,61993
41333,[15*][C@H]1COC(C)(C)O[C@@H]1C#CC(C)=O,1,61994
41334,[7*]=Cc1cc2nncn2c2ccccc12,1,61995
41335,[8*][C@H](CC=O)/C(C#N)=C1/NC(=O)CS1,1,61996
41336,[14*]c1nccc2[nH]nc(CC)c12,1,61997
41337,[16*]c1c(Cl)ccc(S(=O)(=O)[C@H]2CCNC2)c1Cl,1,61998
41338,[13*][C@H]1C[C@@H](F)CN1S(=O)(=O)N1CCCC(C)C1,1,62001
41339,[15*]C1CCCC=C1F,1,62002
41340,[15*]C1(C)CC(C)c2ncccc2C1=O,1,62003
41341,[3*]ON=C1CCCCC1NN,1,62004
41342,[16*]c1csc2nc(C)ncc12,1,62006
41343,[7*]=CC1NNC(=O)C1(C)C,1,62007
41344,[16*]c1ccc2nc3ccccc3cc2c1N,1,62009
41345,[16*]c1ccc2c(c1)Oc1ccccc1C(=O)N2CCCC,1,62010
41346,[8*]CCC(=O)N/N=C(\C)c1c(O)cc(C)oc1=O,1,62012
41347,[7*]=C1C(=O)N(c2ccc(C)cc2)c2cccc(F)c21,1,62013
41348,[7*]=CC(CC)C(C)=O,1,62014
41349,[1*]C(=O)C1=C(C=O)N2C[C@H](C)N=C2S1,1,62015
41350,[15*][C@@H]1CN(C#N)C[C@H]1C1CC1,1,62017
41351,[8*]C(C=O)CN=C(N)N1CCC2(CCC2)C1,1,62020
41352,[14*]c1sc(C)c([S-])[n+]1-c1ccc([N+](=O)[O-])cc1,1,62021
41353,[16*]c1c(C)sc2cnc(C)nc12,1,62025
41354,[13*][C@@H]1Nc2ccc(Br)nc2[C@H](N)[C@H]1C,1,62026
41355,[8*]C[C@H](N=C1C(=O)Nc2ccc(Cl)cc21)C(=O)O,1,62027
41356,[15*][C@H]1CCC(C)(C)C[C@H]1C,1,62028
41357,[8*]C[C@H](CC=O)C(=O)[O-],1,62029
41358,[8*]C/C=N/N1C(=O)c2cccc3cccc(c23)C1=O,1,62030
41359,[16*]c1ccc(C2c3ccccc3CCN2C(=N)N)cc1,1,62031
41360,[16*]c1cc(Br)c2c(c1)N=C(N)C2,1,62032
41361,[7*]=CC1OC(=O)C(C(F)(F)F)=C1C(F)(F)F,1,62034
41362,[12*]S(=O)(=O)c1ccc2c(c1)C(C)(C)CCC2(C)C,1,62036
41363,[8*]CCC1CC(O)(C=O)c2cc(Br)c(Br)n21,1,62038
41364,[7*]=CC#Cc1cccnc1,1,62040
41365,[8*]CC[C@@H](C)C(=O)O,1,62041
41366,[16*]c1cc(Br)cc2c1O[C@]1(CCNC1)CC2=O,1,62043
41367,[5*]N1CC[C@@H]2CNCC21,1,62048
41368,[15*]C12CNC(CO1)C2,1,62051
41369,[16*]c1cccc2c1CCN(S(=O)(=O)N(C)C)C2c1ccccc1,1,62052
41370,[7*]=C[C@H]1OC(C)(C)OCC1N(NC(=O)O)C(=O)O,1,62056
41371,[16*]c1ccc2c(c1)C(C)(C)CNC2c1ccc(Cl)cc1,1,62057
41372,[14*]c1nnc2cnc3cc(F)c(F)cc3n12,1,62060
41373,[5*]N1CC2C[C@H](C)C2C1,1,62061
41374,[1*]C(=O)C1=C(C)Nc2ncnn2[C@H]1c1c(F)cccc1Br,1,62062
41375,[5*]N1CC[C@H]2C(C1)[C@H]2C#N,1,62063
41376,[14*]c1nc(N)c2c(C)n[nH]c2n1,1,62064
41377,[6*]C(=O)N(C=S)N1CCCc2nccc(C)c21,1,62066
41378,[15*][C@@H]1CC[C@](C)(O)CC1(C)C,1,62067
41379,[14*]c1nc(S(=O)(=O)c2ccc(C)cc2)c(Cl)c(Cl)c1Cl,1,62068
41380,[9*]n1c(N)nc2c(I)cccc21,1,62071
41381,[14*]c1nc2n(n1)[C@H](c1ccc(Cl)c(Cl)c1)C1=C(C[C@@H](C)CC1=O)N2,1,62072
41382,[1*]C(=O)C(N)C1OC(=O)c2cc(Br)ccc21,1,62074
41383,[4*]C(CO)CC#C,1,62075
41384,[14*]c1n[nH]c2c1[C@@H](c1ccc(F)cc1)CC(=O)N2,1,62076
41385,[16*]c1ccnc2c1CC(C)(C)C2,1,62077
41386,[15*][C@@H]1CC(=O)C2=C(C1)Nc1nc(C)nn1[C@@H]2c1cccc(Cl)c1,1,62078
41387,[8*]CN=C(C)[C@H]1Sc2ccccc2C1=O,1,62080
41388,[16*]c1cc2cncnc2[nH]c1=NC(C)=O,1,62081
41389,[14*]c1n[nH]c2c1C(c1ccco1)CC(=O)N2,1,62083
41390,[8*]CN1C(=O)C(=NN(C)C)c2ccccc21,1,62084
41391,[6*]C(=O)C1=C(C)CCCC1=O,1,62085
41392,[8*]C[C@@H](O)C[n+]1cccc2ccccc21,1,62086
41393,[13*]C1NC=C(F)C=C1C,1,62087
41394,[16*]c1c[nH]c2c(C)nc(C#CC(C)O)cc12,1,62089
41395,[13*][C@@H]1OC2(CCCCC2)O[C@H]1C=C,1,62090
41396,[15*]C1(C)C(C#N)=C(N)OC2=C1C(=O)CC(C)(C)C2,1,62091
41397,[16*]c1cccc2c(C)csc12,1,62092
41398,[16*]c1ccc2c(c1)sc(C=CN)[n+]2C,1,62093
41399,[7*]=C(C(=O)S)C1=NC(C)(C#N)C(C)(C)C1,1,62094
41400,[14*]c1nccc2cc(Br)ccc12,1,62096
41401,[15*][C@@H]1CCN(S(=O)(=O)N2CCCC2)[C@@H](C)C1,1,62098
41402,[9*]n1cc(C)n2cnnc2c1=O,1,62100
41403,[8*]CC1CCc2nc[nH]c(=O)c21,1,62101
41404,[15*][C@@H]1C[C@H](O)[C@H]2CNC[C@H]1C2=O,1,62102
41405,[16*]c1cc(C#CCO)cc(C2(C(C)C)C(C#N)=C(N)Oc3n[nH]c(C)c32)c1,1,62104
41406,[16*]c1cnn(C=C)c1,1,62105
41407,[15*]C1Cc2ccccc2[C@@H](C#N)C1,1,62106
41408,[5*]N1CC[C@@H](S)C1,1,62107
41409,[15*][C@]1(C(=C)C)CCOC2(CCCC2)C1,1,62108
41410,[1*]C(=O)CCC1Cc2c(Cl)cccc21,1,62110
41411,[13*][C@H]1OC[C@@H](N=C/C(C)=C/Br)CO1,1,62111
41412,[16*]c1cc(Br)c2oc3cccc(F)c3c(=O)c2c1,1,62112
41413,[9*]n1nc(C)c2c1OC(N)=C(C#N)C2c1ccccc1I,1,62113
41414,[8*]C[C@H](N=C1C(=O)Nc2ccc(Br)cc21)C(=O)O,1,62114
41415,[5*]NC(=S)N1CC2(CCNCC2)C1,1,62115
41416,[5*]N1CC=C(C)C=C1C,1,62117
41417,[14*]c1ncn2cc(Cl)ccc12,1,62118
41418,[7*]=C[C@@]1(O)C(C)=C(Br)C(=O)CC1(C)C,1,62119
41419,[12*]S(=O)(=O)c1cccc2c(N)c3ccccc3nc12,1,62120
41420,[4*][C@]1(C[N+](=O)[O-])C(=O)N2CCCc3cccc1c32,1,62122
41421,[9*]n1[nH]c2cc(C#N)ccc2c1=O,1,62123
41422,[4*]C1CCC(C)C1,1,62124
41423,[6*]C(=O)N=c1cc(Cl)cc[nH]1,1,62125
41424,[9*]n1nc(C)c2cnc(Cl)cc21,1,62126
41425,[15*]C1[C@H]2COC[C@H]1CN(O)C2,1,62128
41426,[16*]c1ccc(C)c(S(=O)(=O)n2ccnc2)c1,1,62129
41427,[13*][C@@H]1Nc2ccccc2C(=O)[C@H]1O,1,62130
41428,[13*]C1Cc2ncn(C)c2C(c2ccccc2Br)N1,1,62131
41429,[4*]CC[C@@H](C)N,1,62133
41430,[9*]n1c(=O)[nH]c2c(Br)csc2c1=O,1,62135
41431,[14*]c1sc2nc3c(cc2c1N)C(O)CCC3,1,62137
41432,[8*][C@H](C)CI,1,62138
41433,[3*]OC1=CCN(C)C(N)=C1C=O,1,62140
41434,[7*]=Cc1ccc2ccccc2[n+]1C#C,1,62141
41435,[16*]c1ccc(C)cc1C1=NC(C)(C)CO1,1,62142
41436,[13*]C1CC(C)(C)C(S)=N1,1,62143
41437,[16*]c1cc(O)cc2ccc3ccc(O)cc3c12,1,62145
41438,[15*]C1CNc2cc(Br)c(F)c(C)c2C1=O,1,62146
41439,[16*]c1ccc2oc3c(C)cc(S(=O)C(C)C)cc3c(=O)c2c1,1,62147
41440,[16*]c1c(C)ccc2c1oc(=O)c1ccccc12,1,62148
41441,[16*]c1cnc2c(c1C)c(=O)n(C)c(=O)n2C,1,62149
41442,[16*]c1cccc2c(S(=O)(=O)O)cccc12,1,62150
41443,[4*][C@H](CC(=O)O)C(N)=O,1,62151
41444,[13*][C@]1(C)N=C(N)N(C)C[C@@H]1C,1,62153
41445,[5*]N1CC(C(=O)SC)=CC(C(=O)SC)=C1C(F)F,1,62154
41446,[13*]C1NC(=O)C=C1O,1,62155
41447,[8*][C@@H](C#N)CC,1,62157
41448,[13*][C@H]1C[C@H](c2c(F)cccc2Br)n2ncnc2N1,1,62159
41449,[15*][C@@H]1CCN=C1NN,1,62160
41450,[16*]c1c(I)ccc2oc3ccccc3c(=O)c12,1,62161
41451,[14*]c1nc(Br)nc2c1oc1ccccc12,1,62162
41452,[16*]c1c(C)[nH]c2c(=O)[nH]cc(Cl)c12,1,62164
41453,[16*]c1ccc(/C=N\NC=[NH+]N)cc1,1,62165
41454,[8*]C[C@H]1CCCCCc2cn[nH]c21,1,62166
41455,[13*]C1N=C(c2ccccc2)CC1O,1,62167
41456,[1*]C(=O)C1C(=O)N(c2ccccc2F)c2ccc(F)cc21,1,62168
41457,[16*]c1ccc2c(c1)N(c1cc(C)cc(C)c1)C(=O)C2C(C)NNC(=O)C=O,1,62169
41458,[5*]N(C)S(=O)(=O)N1CCOC2(CCOCC2)C1,1,62172
41459,[13*]C1(C)C[C@@H](S(=O)(=O)c2ccc(C)cc2)CN1,1,62174
41460,[16*]c1cncc2c(=O)oc3ccccc3c12,1,62175
41461,[1*]C(=O)n1ncc2ccncc21,1,62176
41462,[13*][C@@H]1N[C@H](C)C[C@@H]1S(=O)(=O)c1ccccc1,1,62178
41463,[13*][C@@H]1OCO[C@@H](C)[C@@H]1C,1,62179
41464,[16*]c1cnc2c(c1)CCC2C(=O)O,1,62180
41465,[9*]n1cc(I)c2c(C#N)cncc21,1,62181
41466,[14*]c1nccc2c(C#CC(F)F)csc12,1,62182
41467,[16*]c1ccc(/C(C)=N/Nc2ncc(C)s2)cc1,1,62184
41468,[5*]NCC#N,1,62185
41469,[7*]=Cc1cc(Cl)c2ccccc2c1O,1,62186
41470,[9*]n1c(F)cc(=O)c2cccnc21,1,62187
41471,[3*]On1c(=O)cc(I)c2c(C)ncnc21,1,62189
41472,[15*]C1CC(O)CCC12OCCO2,1,62192
41473,[16*]c1cc(Br)cc2c1S(=O)(=O)NC2(C)C,1,62194
41474,[5*]N1CC[C@@]2(C[C@H](O)c3cc(Br)ccc3O2)C1,1,62195
41475,[13*][C@H]1NC2(CCCCC2)C(=O)N(C)[C@@H]1O,1,62196
41476,[5*]N1CC/C(=C/[N+]#[C-])C(F)(F)C1,1,62199
41477,[14*]c1[nH]nc2c1C(c1ccccc1)C=CO2,1,62200
41478,[16*]c1ccc2c(c1C)c(=O)oc1c(C)c(O)ccc12,1,62206
41479,[16*]c1c(F)cc2c(c1F)C(N)CC2,1,62207
41480,[4*]C(C=O)C1=NCCC1,1,62208
41481,[16*]c1cccc(/C=N/Nc2cn[nH]c(=O)n2)c1,1,62209
41482,[16*]c1cc2oc3ccc(Cl)c(O)c3c(=O)c2c(C)c1Cl,1,62214
41483,[5*]N1Cc2c(Br)cccc2C1O,1,62216
41484,[16*]c1csc2cccc(C)c12,1,62217
41485,[13*]C1OC(=O)NC1C,1,62218
41486,[14*]c1cc(N/N=C\c2ccccc2O)ncn1,1,62219
41487,[16*]c1cc(Cl)nc(NN)c1,1,62220
41488,[7*]=C(c1ccc(O)cc1)c1ccnc2ccccc12,1,62222
41489,[8*]CC(=C=C)S(=O)(=O)c1ccccc1,1,62223
41490,[9*]n1nc2n(c1=O)CCCC2F,1,62224
41491,[13*][C@@H]1OCC[C@@H]1N,1,62227
41492,[9*]n1cnc2c(C#CCC)ncnc21,1,62228
41493,[4*][C@@H]1C(=O)Nc2ccccc2C1=O,1,62229
41494,[1*]C(=O)C(=C)C12CC3CC(CC(O)(C3)C1)C2,1,62230
41495,[15*]C1Cc2ccccc2[C@@H]1N,1,62231
41496,[15*]C1C(C#N)=C(N)OC(C)=C1C(=O)CC,1,62232
41497,[9*]n1nc(C)c2c1NC(=O)C[C@@H]2c1ccc(O)c(F)c1,1,62233
41498,[4*]CC1c2ccccc2CCN1C(N)=S,1,62234
41499,[1*]C(=O)CCS(=O)C(C)(C)C,1,62235
41500,[15*][C@@H]1C[C@H]2CO[C@H](C)[C@@H](C1)N2,1,62236
41501,[16*]c1cccc2c1-c1ccccc1[C@H]2NC,1,62237
41502,[5*]N1C[C@H](C)C(=O)N(C)c2ccccc21,1,62240
41503,[5*]NC(=S)C1=C(O)C(C)C(C)CC1=O,1,62242
41504,[15*][C@H]1CC(c2ccccc2F)=NNC1=O,1,62244
41505,[15*]C1CC(C(=C)C)CCC1=C,1,62245
41506,[5*]N1CCC(C(CC)=NOC)CC1,1,62248
41507,[8*]CN(N)C(=N)c1[nH]nc2nc(C)ncc12,1,62249
41508,[5*]N1Cc2cc(C)cc(Br)c2C1,1,62250
41509,[14*]c1cnc2ccc(N)nc2n1,1,62251
41510,[14*]c1[nH]nnc1O,1,62252
41511,[14*]c1nccc2c1[C@H](C=O)CCC2,1,62254
41512,[14*]c1n[nH]c(C)c1S(=O)(=O)c1ccc(Cl)c(Cl)c1,1,62255
41513,[4*]C1(C)CCCCC1=NOC,1,62256
41514,[8*]CN1CCOC2CCCCC21,1,62257
41515,[9*]n1c2ccc(F)cc2c2ncn(C)c(=O)c21,1,62258
41516,[4*]CCCN(NC(=O)C1C(C)=Nc2ccccc21)C(N)=S,1,62260
41517,[14*]c1nc(C)c2cccnc2n1,1,62261
41518,[8*]CN1C(=O)C2(OCCCO2)c2cc(I)ccc21,1,62263
41519,[9*]n1c(=O)c(=O)[nH]c2c(Cl)nc(Br)cc21,1,62266
41520,[1*]C(=O)C(C)CCCl,1,62267
41521,[15*]C1CCc2nn(F)cc2C1Cl,1,62269
41522,[15*][C@@H]1Cc2oncc2C(OC)C1,1,62270
41523,[15*]C1C(C)=NCC1C,1,62271
41524,[5*]N1C=NC=C(C(F)(F)F)C1Cl,1,62272
41525,[14*]c1ccc(C)c(F)n1,1,62274
41526,[15*][C@H]1CCC/C(=N/O)[C@H]1O,1,62275
41527,[4*][C@H](CC(=O)O)C(C)C,1,62276
41528,[15*]C1(O)CN=C(c2ccc(C)cc2)C1,1,62277
41529,[15*][C@@]12CC[C@@]1(C)CNC2,1,62278
41530,[13*]C1(C)C(C)C2(CC(C)N1OC)OCC(C)(C)CO2,1,62279
41531,[5*]NC(=NCCS(=O)C(C)(C)C)N1CCC2(CCC2)C1,1,62282
41532,[5*]N(C)SC(Cl)(Cl)Cl,1,62283
41533,[16*]c1cc2c(cc1[SH](=O)=O)C(=O)NC(C)(C)C(=O)N2,1,62284
41534,[16*]c1cccc2cccc(F)c12,1,62285
41535,[14*]c1sc2cncc(C)c2c1C,1,62286
41536,[9*]n1[nH]c(=O)c2cc(O)c(O)cc2c1=O,1,62292
41537,[9*]n1c(C)cc2c(C#N)cncc21,1,62293
41538,[16*]c1ccc2c(c1)[C@](C=O)(c1ccccc1)N(C=O)CC2,1,62294
41539,[1*]C(=O)C(CN)CC(C)C,1,62295
41540,[7*]=C(O)c1cc(=O)[nH]o1,1,62296
41541,[15*]C1(C#N)CCc2nn(C)cc2C1,1,62297
41542,[7*]=CC1C=C(C)OC(C)=C1,1,62298
41543,[4*]C(C1=CC(C)OC1=O)C(F)(F)F,1,62299
41544,[8*]CC(C)/C=N/n1cnc2c([nH]c3ccccc32)c1=O,1,62301
41545,[13*][C@@H]1CC2(CN1)CC2(Br)Br,1,62302
41546,[16*]c1cc(Cl)ccc1S(N)(=O)=O,1,62303
41547,[8*]CCC(=O)NN=C(C)C1C(=O)c2ccccc2C1=O,1,62304
41548,[16*]c1c2c(nc3sccc13)CCCC2O,1,62306
41549,[15*][C@H]1C(c2ccccc2)=NO[C@H]1C,1,62309
41550,[4*]CC(=O)N/N=C\c1cccc(O)c1,1,62311
41551,[14*]c1n[nH]c2c(F)c(F)c(F)cc2c1=O,1,62312
41552,[1*]C(=O)[C@@H]1C(=O)Nc2cccnc21,1,62314
41553,[13*][C@]1(C)NNC(=O)[C@@H](C)[C@H]1C,1,62316
41554,[1*]C(=O)C1=C(C=O)C=CCN1,1,62318
41555,[5*]N1CCc2ccc(Br)c(C)c21,1,62319
41556,[16*]c1cc(Br)c2c(c1)CC=CC2,1,62320
41557,[13*][C@@H]1COCC(=O)N1,1,62322
41558,[13*]C1Cc2c(C)cc(C)cc2C(c2ccc(F)c(F)c2)N1,1,62323
41559,[16*]c1ccc2c(c1)SC[C@@H](C)C2=O,1,62325
41560,[15*]C1C(C#N)COC1(C)C,1,62326
41561,[16*]c1cccc2c(Cl)c3ccc([N+](=O)[O-])cc3nc12,1,62328
41562,[13*]C1CCCN1S(=O)(=O)N1CCC(N)CC1C,1,62329
41563,[8*][C@H](C#N)/C=N\OC,1,62331
41564,[13*]C12C=C(C(=O)O)CC(CC1)N2,1,62332
41565,[16*]c1c(C)[nH+]c2c(C)c(Cl)ccc2c1O,1,62333
41566,[5*]N(C)/C=C/c1sc2ccc(Cl)cc2[n+]1CC,1,62335
41567,[1*]C(=O)CC1C(=O)Nc2c(C)ccc(C)c21,1,62336
41568,[8*]C[n+]1ccsc1N[N+](=O)[O-],1,62337
41569,[16*]c1ccc2nonc2c1[N+](=O)[O-],1,62339
41570,[15*][C@@H]1C(C#N)=C(NC(N)=S)OC(C)=C1C=O,1,62341
41571,[6*]C(=O)C1(C)CCn2cccc21,1,62342
41572,[16*]c1ccc2c(c1)CCN(C=O)C2c1cccc(Cl)c1,1,62343
41573,[13*][C@@H]1COC(c2cccc(N(O)C=O)c2)=N1,1,62344
41574,[14*]c1cc2cccc(C=O)n2n1,1,62346
41575,[15*][C@@]1(S(=O)(=O)c2ccc(Cl)cc2Cl)CCNC1,1,62347
41576,[7*]=CCc1cc2ccccc2oc1=O,1,62348
41577,[7*]=C(c1ccccc1)n1nnc2ccccc21,1,62349
41578,[1*]C(=O)n1[nH]c2c(C=O)cccc2c1=O,1,62350
41579,[14*]c1nocc1Br,1,62351
41580,[13*][C@@H]1CN=C(c2ccccc2[S@@](C)=O)O1,1,62353
41581,[14*]c1nn(S(=O)(=O)c2ccccc2)cc1Br,1,62355
41582,[15*]C1C(O)C(C)C1O,1,62356
41583,[1*]C(=O)[C@@]1(O)C[C@@H](CC(C)C)n2c1cc(Br)c2Br,1,62357
41584,[1*]C(=O)C(C)(C)Cl,1,62358
41585,[4*]CC(CS)C(C)(C)C,1,62359
41586,[16*]c1ccc(C(=S)NS)cc1,1,62361
41587,[16*]c1cc(F)c(Cl)cc1[N+](=O)[O-],1,62362
41588,[3*]O/N=C/C1=C(C(C)(C)C)C(=O)OC1,1,62363
41589,[1*]C(=O)[C@@H](C)C(=O)CCC,1,62364
41590,[5*]N1CC[C@H](C(F)(F)F)n2c1nc(Cl)c(F)c2=O,1,62365
41591,[15*]C1C(=O)Nc2cc(Cl)cc(I)c2C1=O,1,62366
41592,[1*]C(=O)CC1=CNC(N)C=C1,1,62368
41593,[5*]NC(=NCCCS(C)(=O)=O)N1CCC2(CCC2)C1,1,62369
41594,[5*]N1CCC2[C@H](C)[C@@H]21,1,62370
41595,[6*]C(=O)N=C(N)N1CCc2ncccc2C1,1,62371
41596,[14*]c1cnc(/N=C/N2CCOCC2)s1,1,62372
41597,[15*][C@H]1CC=NC1,1,62373
41598,[14*]c1nc2sccn2c1C=O,1,62376
41599,[16*]c1cccc2ccc3ccc(O)cc3c12,1,62378
41600,[16*]c1ccc(C2=NCCO2)cc1N,1,62381
41601,[16*]c1ccc2c(c1)CNC(=O)[C@@H]2C,1,62386
41602,[14*]c1ccc2cc(S(=O)(=O)O)ccc2n1,1,62388
41603,[5*]N1CCc2ccc(C)cc2C1c1ccc(F)cc1,1,62389
41604,[3*]OC(=C)C1NC(=O)c2ccsc2N1,1,62390
41605,[16*]c1c(Cl)ncc2c1CC(C)(C)CC2,1,62393
41606,[16*]c1ccc2c(c1)[C@@H]1CNCCC1N2,1,62394
41607,[1*]C(=O)[C@@](O)(C1=C(O)CC(C)(C)CC1=O)C(F)(F)F,1,62396
41608,[16*]c1cc2oc3ccccc3c(=O)c2cc1I,1,62397
41609,[16*]c1csc([C@@H]2CC(=O)Nc3c2cnn3C)c1,1,62398
41610,[14*]c1nccc2occ(Br)c12,1,62399
41611,[14*]c1nc(N)c2c(n1)CNC2,1,62401
41612,[16*]c1c(Cl)c(C)c2nonc2c1C,1,62402
41613,[5*]NC(=S)N1CC(=O)Nc2ccccc2[C@@H]1c1ccc(Cl)cc1,1,62403
41614,[9*]n1cc(C)c2ccc(S(C)=O)cc21,1,62405
41615,[15*]C1(S(=O)(=O)c2ccc(Cl)cc2)CCN(S(=O)(=O)N(C)C)CC1,1,62406
41616,[14*]c1nc2n(c(=O)c1C=C)CCCS2,1,62407
41617,[1*]C(=O)N1C(=O)C2(OCCO2)c2c(Br)cc(Br)cc21,1,62408
41618,[16*]c1ccc2c(c1)CC(C)(C)NC2c1ccc([N+](=O)[O-])cc1,1,62409
41619,[15*]C1CCC(=O)C1(C)C,1,62411
41620,[15*]C1(Br)C(=O)Nc2cc(C)c(Br)c(C)c2C1=O,1,62412
