FID,SMILES,TPSA
0,[11*]S,0.0
1,[13*][C@@H]1CSCCS1,0.0
2,[13*][C@H]1Cc2ccccc2S1,0.0
3,[13*][C@]1(C)CCCS1,0.0
4,[14*]c1cc(C)c(Br)s1,0.0
5,[14*]c1cc(Cl)cs1,0.0
6,[14*]c1cc2c(s1)CCCC2,0.0
7,[14*]c1cc2c(s1)CCCCC2,0.0
8,[14*]c1cc2c(s1)C[C@@H](C)CC2,0.0
9,[14*]c1cc2c(s1)SCC2,0.0
10,[14*]c1sc2ccccc2c1C,0.0
11,[14*]c1sc2ccccc2c1Cl,0.0
12,[14*]c1sccc1Br,0.0
13,[14*]c1sccc1C,0.0
14,[15*]C12CC3C[C@H](C1)C[C@@H](C3)C2,0.0
15,[15*]C1CCC1,0.0
16,[15*]C1CCC[C@@H]1C,0.0
17,[15*]C1C[C@H]2CC[C@@H]1C2,0.0
18,[15*]C1Cc2ccccc2C1,0.0
19,[15*]C1[C@@H](C)CCC[C@@H]1C,0.0
20,[15*][C@@H]1CC1(C)C,0.0
21,[15*][C@@H]1CC=CCC1,0.0
22,[15*][C@@H]1CCC(C)(C)C1,0.0
23,[15*][C@@H]1CCC(C)(C)C[C@@H]1C,0.0
24,[15*][C@@H]1CCC1(C)C,0.0
25,[15*][C@@H]1CCC12CCC2,0.0
26,[15*][C@@H]1CCCC(C)(C)C1,0.0
27,[15*][C@@H]1CCCC(C)C1,0.0
28,[15*][C@@H]1CCCS[C@@H]1C,0.0
29,[15*][C@@H]1CCC[C@@H](C)[C@@H]1C,0.0
30,[15*][C@@H]1CCC[C@H](C)C1,0.0
31,[15*][C@@H]1CCC[C@H](C)[C@H]1C,0.0
32,[15*][C@@H]1CC[C@@H](C)C1,0.0
33,[15*][C@@H]1CC[C@@H](C)[C@@H](C)C1,0.0
34,[15*][C@@H]1CC[C@H](C)[C@@H](C)C1,0.0
35,[15*][C@@H]1CC[C@H](C)[C@H](C)C1,0.0
36,[15*][C@@H]1CC[C@H]1C,0.0
37,[15*][C@@H]1CCc2ccsc2C1,0.0
38,[15*][C@@H]1CS[C@@H](C)C1,0.0
39,[15*][C@@H]1CS[C@H](C)C1,0.0
40,[15*][C@@H]1C[C@@H](C)CC(C)(C)C1,0.0
41,[15*][C@@H]1C[C@@H]2C=C[C@H]1C2,0.0
42,[15*][C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0.0
43,[15*][C@@H]1C[C@@H]2CC[C@H]1C2,0.0
44,[15*][C@@H]1C[C@@]12CCc1ccccc12,0.0
45,[15*][C@@H]1C[C@H](C)CC(C)(C)C1,0.0
46,[15*][C@@H]1[C@@H](C)C1(C)C,0.0
47,[15*][C@H]1C=CCC1,0.0
48,[15*][C@H]1CC1(C)C,0.0
49,[15*][C@H]1CC1(Cl)Cl,0.0
50,[15*][C@H]1CC2c3ccccc3C1c1ccccc12,0.0
51,[15*][C@H]1CC=CC[C@@H]1C,0.0
52,[15*][C@H]1CCC(C)=C(C)C1,0.0
53,[15*][C@H]1CCC12CCCCC2,0.0
54,[15*][C@H]1CCCC(C)C1,0.0
55,[15*][C@H]1CCCS[C@@H]1C,0.0
56,[15*][C@H]1CCC[C@H](C)C1,0.0
57,[15*][C@H]1CCC[C@H](C)[C@@H]1C,0.0
58,[15*][C@H]1CCC[C@H](C2CC2)C1,0.0
59,[15*][C@H]1CC[C@@H](C)C1,0.0
60,[15*][C@H]1CC[C@@H](C)CC1,0.0
61,[15*][C@H]1CC[C@@H](C)C[C@@H]1C,0.0
62,[15*][C@H]1CC[C@@H](C)C[C@H]1C,0.0
63,[15*][C@H]1CC[C@@H](C)[C@@H](C)C1,0.0
64,[15*][C@H]1CC[C@@H]2CCCC[C@@H]2C1,0.0
65,[15*][C@H]1CC[C@H](C)C1,0.0
66,[15*][C@H]1CC[C@H](C)[C@@H](C)C1,0.0
67,[15*][C@H]1CSCC(C)(C)C1,0.0
68,[15*][C@H]1C[C@@H](C)C1(C)C,0.0
69,[15*][C@H]1C[C@@H]2C=C[C@H]1C2,0.0
70,[15*][C@H]1C[C@H]1C1CCCCC1,0.0
71,[15*][C@H]1C[C@H]2CC[C@@H]1C2,0.0
72,[15*][C@H]1C[C@]12CCc1ccccc12,0.0
73,[16*]c1c(Br)cc(C)cc1Br,0.0
74,[16*]c1c(C)cc(Br)cc1C,0.0
75,[16*]c1c(C)cccc1C,0.0
76,[16*]c1c(Cl)cc(C)cc1Cl,0.0
77,[16*]c1c(Cl)ccc(C)c1Cl,0.0
78,[16*]c1c(Cl)ccc(F)c1Cl,0.0
79,[16*]c1c(F)cc(F)cc1F,0.0
80,[16*]c1c(F)ccc(F)c1F,0.0
81,[16*]c1c(F)cccc1Br,0.0
82,[16*]c1cc(Br)cc(Br)c1,0.0
83,[16*]c1cc(Br)ccc1Cl,0.0
84,[16*]c1cc(Br)ccc1F,0.0
85,[16*]c1cc(C)c(Br)cc1C,0.0
86,[16*]c1cc(C)cc(Cl)c1,0.0
87,[16*]c1cc(C)ccc1C,0.0
88,[16*]c1cc(C)sc1C,0.0
89,[16*]c1cc(Cl)c(C)c(Cl)c1,0.0
90,[16*]c1cc(Cl)cc(Br)c1,0.0
91,[16*]c1cc(Cl)ccc1Br,0.0
92,[16*]c1cc(F)c(F)cc1F,0.0
93,[16*]c1cc(F)cc(F)c1,0.0
94,[16*]c1cc(F)ccc1Br,0.0
95,[16*]c1ccc(Br)c(C)c1,0.0
96,[16*]c1ccc(Br)c2ccccc12,0.0
97,[16*]c1ccc(Br)cc1,0.0
98,[16*]c1ccc(Br)cc1Br,0.0
99,[16*]c1ccc(Br)cc1C,0.0
100,[16*]c1ccc(Br)cc1Cl,0.0
101,[16*]c1ccc(Br)cc1F,0.0
102,[16*]c1ccc(C)c(Br)c1,0.0
103,[16*]c1ccc(C)c(I)c1,0.0
104,[16*]c1ccc(C)cc1C,0.0
105,[16*]c1ccc(C)cc1Cl,0.0
106,[16*]c1ccc(C)cc1F,0.0
107,[16*]c1ccc(Cl)c(C)c1,0.0
108,[16*]c1ccc(Cl)cc1C,0.0
109,[16*]c1ccc(F)c(Br)c1,0.0
110,[16*]c1ccc(F)cc1Cl,0.0
111,[16*]c1ccc(F)cc1F,0.0
112,[16*]c1ccc(I)cc1C,0.0
113,[16*]c1ccc2c(c1)-c1ccccc1C2,0.0
114,[16*]c1ccc2c(c1)CCC2,0.0
115,[16*]c1ccc2c(c1)CCCC2,0.0
116,[16*]c1ccc2cc(Br)ccc2c1,0.0
117,[16*]c1cccc(Br)c1,0.0
118,[16*]c1cccc(Cl)c1,0.0
119,[16*]c1cccc(Cl)c1Cl,0.0
120,[16*]c1cccc(Cl)c1F,0.0
121,[16*]c1cccc(F)c1Cl,0.0
122,[16*]c1cccc2cccc(Cl)c12,0.0
123,[16*]c1cccc2ccccc12,0.0
124,[16*]c1ccccc1,0.0
125,[16*]c1ccccc1F,0.0
126,[16*]c1ccsc1,0.0
127,[16*]c1csc(Br)c1,0.0
128,[16*]c1csc2c1CCCC2,0.0
129,[16*]c1csc2c1CCCCC2,0.0
130,[16*]c1csc2c1CCCCCC2,0.0
131,[4*]C(C)(C)C,0.0
132,[4*]C(C)(C)CC,0.0
133,[4*]C(C)(CC)CC,0.0
134,[4*]C(C)C,0.0
135,[4*]C(CC)CC,0.0
136,[4*]C/C=C/Cl,0.0
137,[4*]C1(C2CC2)CC1,0.0
138,[4*]C1CCC(C)CC1,0.0
139,[4*]C1CCC1,0.0
140,[4*]C1CCCCC1,0.0
141,[4*]C1CCSCC1,0.0
142,[4*]CC,0.0
143,[4*]CC#CC,0.0
144,[4*]CC(C)(C)CCCCC,0.0
145,[4*]CC(C)Cl,0.0
146,[4*]CC(CC)CC,0.0
147,[4*]CC(Cl)(Cl)Cl,0.0
148,[4*]CC(F)(F)F,0.0
149,[4*]CC(F)F,0.0
150,[4*]CCC,0.0
151,[4*]CCC(CC)CC,0.0
152,[4*]CCC(F)(F)F,0.0
153,[4*]CCC=C,0.0
154,[4*]CCCBr,0.0
155,[4*]CCCCC#C,0.0
156,[4*]CCCCCC,0.0
157,[4*]CCCCCCS,0.0
158,[4*]CCCCS,0.0
159,[4*]CCCS,0.0
160,[4*]CCS,0.0
161,[4*]CC[C@@H](C)CCS,0.0
162,[4*]CC[C@H](C)CC,0.0
163,[4*]CC[C@H](C)CCS,0.0
164,[4*]C[C@@H](CC)CS,0.0
165,[4*]C[C@@H](CS)C(C)C,0.0
166,[4*]C[C@@H](CS)CCC,0.0
167,[4*]C[C@@H]1Cc2ccccc21,0.0
168,[4*]C[C@H](C)CC,0.0
169,[4*]C[C@H](CC)CS,0.0
170,[4*]C[C@H](CS)C(C)C,0.0
171,[4*]C[C@H](CS)CCC,0.0
172,[4*]C[C@H]1CCC(C)(C)c2ccccc21,0.0
173,[4*][C@@H](C)C(C)(C)C,0.0
174,[4*][C@@H](C)CC#C,0.0
175,[4*][C@@H](C)CCC=C,0.0
176,[4*][C@@H](C)CCCC,0.0
177,[4*][C@@H](C)CCCC(C)C,0.0
178,[4*][C@@H](C)CCCC=C,0.0
179,[4*][C@@H](C)CCCCl,0.0
180,[4*][C@@H](C)C[C@H](C)CC,0.0
181,[4*][C@@H](C)[C@@H](C)CC,0.0
182,[4*][C@@H](CCl)C(C)C,0.0
183,[4*][C@@H]1CCCS[C@@H]1C,0.0
184,[4*][C@H](C)C(F)(F)F,0.0
185,[4*][C@H](C)CC,0.0
186,[4*][C@H](C)CC(F)(F)F,0.0
187,[4*][C@H](C)CCC,0.0
188,[4*][C@H](C)CCC(C)C,0.0
189,[4*][C@H]1CCSC1,0.0
190,[4*][C@H]1CSCC(C)(C)C1,0.0
191,[4*][C@H]1CS[C@H](C)C1,0.0
192,[4*][C@]1(C)CCC1(C)C,0.0
193,[7*]=C(C)C(C)(C)C,0.0
194,[7*]=C(C)C(C)C,0.0
195,[7*]=C(C)c1ccc(F)cc1F,0.0
196,[7*]=C(C)c1ccccc1F,0.0
197,[7*]=C(c1ccccc1)C(F)(F)F,0.0
198,[7*]=C1CCCC1,0.0
199,[7*]=C1CCCCC1,0.0
200,[7*]=CC1CC1,0.0
201,[7*]=CCC,0.0
202,[7*]=CCCCC,0.0
203,[7*]=Cc1c(Cl)cccc1Cl,0.0
204,[7*]=Cc1c(F)cccc1Cl,0.0
205,[7*]=Cc1c(F)cccc1F,0.0
206,[7*]=Cc1cc(C)cc(C)c1,0.0
207,[7*]=Cc1cc(F)ccc1F,0.0
208,[7*]=Cc1ccc(Br)s1,0.0
209,[7*]=Cc1ccc(C)c(Cl)c1,0.0
210,[7*]=Cc1ccc(C)cc1,0.0
211,[7*]=Cc1ccc(C)s1,0.0
212,[7*]=Cc1ccc(Cl)cc1Cl,0.0
213,[7*]=Cc1ccc(F)cc1,0.0
214,[7*]=Cc1ccc2ccccc2c1,0.0
215,[7*]=Cc1cccc(I)c1,0.0
216,[7*]=Cc1ccccc1,0.0
217,[7*]=Cc1ccccc1Cl,0.0
218,[7*]=Cc1ccccc1F,0.0
219,[7*]=Cc1ccsc1,0.0
220,[7*]=Cc1sccc1C,0.0
221,[8*]C(C)(C)CC,0.0
222,[8*]C(C)C,0.0
223,[8*]C(F)(F)Cl,0.0
224,[8*]C(F)(F)F,0.0
225,[8*]CC#C,0.0
226,[8*]CC(=C)C,0.0
227,[8*]CC(C)C,0.0
228,[8*]CC(CC)CC,0.0
229,[8*]CCC(C)C,0.0
230,[8*]CCCC(F)(F)F,0.0
231,[8*]CCCCC,0.0
232,[8*]CCCCl,0.0
233,[8*]C[C@@H](C)CS,0.0
234,[8*]C[C@@H]1CCCc2ccccc21,0.0
235,[8*]C[C@H](C)CCC,0.0
236,[8*][C@@H](Br)CC,0.0
237,[8*][C@@H](C)Br,0.0
238,[8*][C@@H](C)CBr,0.0
239,[8*][C@@H](C)CCC,0.0
240,[8*][C@@H](C)Cl,0.0
241,[8*][C@@H](C)[C@@H](C)CC,0.0
242,[8*][C@@H](Cl)CC,0.0
243,[8*][C@H](C)CC,0.0
244,[8*][C@H](C)CCC,0.0
245,[16*]c1cccc([N+]2=CCCC2)c1,3.01
246,[11*]SC(=S)N(C)C,3.24
247,[13*][C@H]1CCCN1C,3.24
248,[15*][C@@H]1CCN(C)C1,3.24
249,[4*]C1CCN(C)CC1,3.24
250,[5*]N(C)[C@@H]1CCCc2ccccc21,3.24
251,[5*]N(C)[C@H]1CCCc2ccccc21,3.24
252,[5*]N(C)[C@H]1CCc2ccccc21,3.24
253,[5*]N1CC(C)(C)C1(C)C,3.24
254,[5*]N1CC(C)C1,3.24
255,[5*]N1CC2(CC2)c2ccccc21,3.24
256,[5*]N1CC2(CCCC2)c2ccccc21,3.24
257,[5*]N1CC=C(c2ccc(F)cc2)CC1,3.24
258,[5*]N1CC=C(c2cccc(C)c2)CC1,3.24
259,[5*]N1CC=C(c2cccs2)CC1,3.24
260,[5*]N1CC=CC1,3.24
261,[5*]N1CCC(C)CC1,3.24
262,[5*]N1CCC1,3.24
263,[5*]N1CCC2(CC1)CC2,3.24
264,[5*]N1CCC2(CCCC2)CC1,3.24
265,[5*]N1CCCC(C)(C)c2ccccc21,3.24
266,[5*]N1CCCCCCC1,3.24
267,[5*]N1CCCCc2cc(Br)ccc21,3.24
268,[5*]N1CCCCc2ccccc21,3.24
269,[5*]N1CCCSc2ccccc21,3.24
270,[5*]N1CCC[C@@H](C)CC1,3.24
271,[5*]N1CCC[C@@H]2CCCC[C@H]21,3.24
272,[5*]N1CCC[C@@H]2CCC[C@H]21,3.24
273,[5*]N1CCC[C@H](C)C1,3.24
274,[5*]N1CCC[C@H](C)[C@H]1C,3.24
275,[5*]N1CCC[C@H]1C,3.24
276,[5*]N1CCC[C@H]2CCCC[C@@H]21,3.24
277,[5*]N1CCCc2cc(C)cc(C)c21,3.24
278,[5*]N1CCCc2cc(C)cc(F)c21,3.24
279,[5*]N1CCCc2ccccc21,3.24
280,[5*]N1CCSC(C)(C)C1,3.24
281,[5*]N1CCSC2(CCCCC2)C1,3.24
282,[5*]N1CCS[C@@H](C)[C@@H]1C,3.24
283,[5*]N1CCS[C@H](C)[C@H]1C,3.24
284,[5*]N1CCSc2ccccc21,3.24
285,[5*]N1CC[C@@H]2CCCC[C@@H]21,3.24
286,[5*]N1CC[C@@H]2CCCC[C@@H]2C1,3.24
287,[5*]N1CC[C@H](F)C1,3.24
288,[5*]N1CC[C@H]2CCCC[C@@H]21,3.24
289,[5*]N1CC[C@H]2CCCC[C@H]21,3.24
290,[5*]N1CCc2cc(Cl)cc(Cl)c2C1,3.24
291,[5*]N1CCc2cc(F)ccc2C1,3.24
292,[5*]N1CCc2ccc(Cl)cc21,3.24
293,[5*]N1CCc2ccc(Cl)cc2C1,3.24
294,[5*]N1CCc2ccccc21,3.24
295,[5*]N1CCc2ccccc2C1,3.24
296,[5*]N1CCc2ccccc2[C@H]1C,3.24
297,[5*]N1CCc2ccccc2[C@H]1c1cccs1,3.24
298,[5*]N1CCc2sccc2C1,3.24
299,[5*]N1CCc2sccc2[C@@H]1C,3.24
300,[5*]N1CCc2sccc2[C@H]1CC,3.24
301,[5*]N1C[C@@H](C)CC[C@H]1C,3.24
302,[5*]N1C[C@@H](C)C[C@H](C)C1,3.24
303,[5*]N1C[C@@H](C)c2ccccc21,3.24
304,[5*]N1C[C@H](C)CC[C@@H]1C,3.24
305,[5*]N1C[C@H](C)S[C@H](C)C1,3.24
306,[5*]N1C[C@H](C)[C@@H](C)C1,3.24
307,[5*]N1C[C@H](C)c2ccccc21,3.24
308,[5*]N1C[C@H]2CC=CC[C@@H]2C1,3.24
309,[5*]N1C[C@H]2CCCC[C@@H]2C1,3.24
310,[5*]N1C[C@H]2CC[C@@H]1C2,3.24
311,[5*]N1C[C@H]2[C@@H](C1)C2(C)C,3.24
312,[5*]N1Cc2ccccc2C1,3.24
313,[5*]N1[C@@H](C)CCC[C@@H]1C,3.24
314,[5*]N1[C@@H](C)CCC[C@H]1C,3.24
315,[5*]N1[C@@H](C)CC[C@H]1C,3.24
316,[5*]N1[C@@H](C)C[C@@H]2CCCC[C@@H]21,3.24
317,[5*]N1[C@@H](C)C[C@H]2CCCC[C@@H]21,3.24
318,[5*]N1[C@H](C)CCC[C@H]1C,3.24
319,[5*]N1c2ccc(F)cc2CC[C@@H]1C,3.24
320,[5*]N1c2ccccc2CC[C@@H]1C,3.24
321,[5*][N+]12CCN(CC1)CC2,3.24
322,[8*]CN1CCCCC1,3.24
323,[14*]c1scc[n+]1CC,3.88
324,[16*]c1cc[n+](C)cc1,3.88
325,[16*]c1cc2ccccn2c1,4.41
326,[13*][C@@H]1CCCCC[NH+]1C,4.44
327,[13*][C@@H]1CCC[NH+]1C,4.44
328,[15*]C1C[C@@H]2CC[C@H](C1)[NH+]2C,4.44
329,[15*][C@@H]1CCC[NH+](C)C1,4.44
330,[15*][C@@H]1CC[NH+]2CCC[C@H]12,4.44
331,[15*][C@@H]1C[C@H](C)[NH+](C)C1,4.44
332,[15*][C@H]1CCC[NH+](C)C1,4.44
333,[15*][C@H]1CC[NH+]2CCC[C@@H]2C1,4.44
334,[15*][C@H]1C[C@H](C)[NH+](C)C1,4.44
335,[16*]c1csc2c1CC[NH+](C)C2,4.44
336,[5*][NH+](C)[C@H]1CCc2ccccc21,4.44
337,[5*][NH+]1CC(C)C1,4.44
338,[5*][NH+]1CCC(C)(C)CC1,4.44
339,[5*][NH+]1CCC1,4.44
340,[5*][NH+]1CCC2(CCC2)C1,4.44
341,[5*][NH+]1CCC2(CCCCC2)CC1,4.44
342,[5*][NH+]1CCCC1,4.44
343,[5*][NH+]1CCCC[C@@H]1C,4.44
344,[5*][NH+]1CCC[C@@H](C)CC1,4.44
345,[5*][NH+]1CCC[C@H](C)C1,4.44
346,[5*][NH+]1CCC[C@H]2CCCC[C@@H]21,4.44
347,[5*][NH+]1CCC[C@H]2CCCC[C@H]21,4.44
348,[5*][NH+]1CCC[C@H]2CCC[C@@H]21,4.44
349,[5*][NH+]1CCSC(C)(C)C1,4.44
350,[5*][NH+]1CC[C@@H]2CCCC[C@@H]21,4.44
351,[5*][NH+]1CC[C@H](C)C[C@H]1C,4.44
352,[5*][NH+]1CCc2ccccc2C1,4.44
353,[5*][NH+]1CCc2ccsc2C1,4.44
354,[5*][NH+]1C[C@@H](C)C[C@H](C)C1,4.44
355,[5*][NH+]1C[C@@H](C)[C@@H](C)C1,4.44
356,[5*][NH+]1C[C@H](C)CC[C@H]1C,4.44
357,[5*][NH+]1C[C@H](C)S[C@@H](C)C1,4.44
358,[5*][NH+]1[C@@H](C)CCC[C@@H]1C,4.44
359,[5*][NH+]1[C@@H](C)CC[C@@H]1C,4.44
360,[5*][NH+]1[C@H](C)CCC[C@H]1C,4.44
361,[5*][NH+]1[C@H]2CCC[C@@H]1CC2,4.44
362,[5*][NH+]1[C@H]2CCC[C@@H]1CCC2,4.44
363,[14*]c1cc(Cl)c(Cl)n1C,4.93
364,[14*]c1cc(Cl)cn1C,4.93
365,[14*]c1cc2cc(F)ccc2n1C,4.93
366,[14*]c1cc2ccccc2n1C,4.93
367,[14*]c1cccn1C,4.93
368,[16*]c1c(C)n(C)c2ccccc12,4.93
369,[9*]n1c2ccccc2c2ccccc21,4.93
370,[9*]n1cc(C)c2ccccc21,4.93
371,[9*]n1ccc2ccsc21,4.93
372,[9*]n1ccc2sc(C)cc21,4.93
373,[9*]n1ccc2sccc21,4.93
374,[9*]n1cccc1C,4.93
375,[5*]N1CC[C@@H]([N+]2=CCCC2)C1,6.25
376,[5*]N1Cc2ccccc2N(C)C[C@H]1C,6.48
377,[5*]N1CCC[C@H]1[C@@H]1CCC[NH+]1C,7.680000000000001
378,[5*]N1CCC[NH+]2CCCC[C@@H]2C1,7.680000000000001
379,[5*]N1CC[NH+](C)CC1,7.680000000000001
380,[5*]N1CC[NH+](C)[C@@H](C)C1,7.680000000000001
381,[5*]N1CC[NH+]2CCC[C@@H]2C1,7.680000000000001
382,[5*]N1C[C@@H]2CCCC[NH+]2C[C@@H]1C,7.680000000000001
383,[5*]N1C[C@@H]2CCC[NH+]2C[C@@H]1C,7.680000000000001
384,[5*]N1C[C@@H]2[C@H](C1)C[NH+]1CCCC[C@H]21,7.680000000000001
385,[5*]N1C[C@H]2CCCC[NH+]2C[C@@H]1C,7.680000000000001
386,[5*]N1C[C@H]2CCC[NH+]2C[C@H]1C,7.680000000000001
387,[5*]N1c2ccc(C)cc2[C@@H]2C[NH+](C)CC[C@@H]21,7.680000000000001
388,[5*][NH+]1CCCN(C)CC1,7.680000000000001
389,[5*][NH+]1CC[C@H]2CC[C@@H](C1)N2C,7.680000000000001
390,[5*]N1CCn2cccc2[C@@H]1c1ccccc1,8.17
391,[5*]N1CCn2cccc2[C@H]1C,8.17
392,[5*][NH+]1CCC2(CC[NH+](C)CC2)C1,8.88
393,[13*][C@@H]1CSCCO1,9.23
394,[13*][C@@H]1Cc2cc(C)ccc2O1,9.23
395,[13*][C@@H]1Cc2cccc(F)c2O1,9.23
396,[13*][C@@H]1Cc2ccccc2O1,9.23
397,[13*][C@H]1CCCCO1,9.23
398,[13*][C@H]1CCCO1,9.23
399,[13*][C@H]1Cc2cc(F)ccc2O1,9.23
400,[13*][C@H]1Cc2cccc(F)c2O1,9.23
401,[14*]c1cc2c(s1)-c1ccccc1OC2,9.23
402,[15*]C1(C)COC1,9.23
403,[15*]C1COC1,9.23
404,[15*]C1C[C@@H](C)O[C@H](C)C1,9.23
405,[15*]C1C[C@H](C)O[C@@H](C)C1,9.23
406,[15*][C@@H]1CCOC2(CCC2)C1,9.23
407,[15*][C@@H]1CCO[C@@H]1C,9.23
408,[15*][C@@H]1CCO[C@@]2(CCSC2)C1,9.23
409,[15*][C@@H]1C[C@H]2CC[C@@H]1O2,9.23
410,[15*][C@H]1COC[C@H]1C,9.23
411,[15*][C@H]1C[C@@H]2C=C[C@H]1O2,9.23
412,[15*][C@H]1C[C@H]2CC[C@@H]1O2,9.23
413,[15*][C@H]1[C@@H]2CCO[C@@H]2C1(C)C,9.23
414,[15*][C@H]1[C@H]2CCO[C@@H]2C12CCC2,9.23
415,[16*]c1cc(F)cc2c1OCC2,9.23
416,[16*]c1ccc2c(c1)CCCO2,9.23
417,[16*]c1ccc2c(c1)CCO2,9.23
418,[16*]c1ccc2c(c1)C[C@H](C)O2,9.23
419,[16*]c1ccc2c(c1)OCCC2,9.23
420,[3*]OC,9.23
421,[3*]OC(F)(F)F,9.23
422,[4*]C1COC1,9.23
423,[4*]CC1=CCCOC1,9.23
424,[4*]CCC1=CCOCC1,9.23
425,[4*]C[C@@H]1COc2ccccc21,9.23
426,[4*][C@@H]1CC(C)(C)OC1(C)C,9.23
427,[4*][C@H]1CCOC1,9.23
428,[7*]=Cc1ccc2c(c1)CCO2,9.23
429,[14*]c1cccc[o+]1,11.3
430,[13*]C1CCCN1,12.03
431,[13*][C@@H]1CCCCCN1,12.03
432,[13*][C@@H]1CSCCCN1,12.03
433,[13*][C@@H]1CSCN1,12.03
434,[13*][C@@H]1Cc2ccccc2N1,12.03
435,[13*][C@@H]1NCSC1(C)C,12.03
436,[13*][C@@]1(C)CCCN1,12.03
437,[13*][C@H]1C=CCN1,12.03
438,[13*][C@H]1CCCCN1,12.03
439,[13*][C@H]1CCCN1,12.03
440,[13*][C@H]1CCc2ccccc2N1,12.03
441,[13*][C@H]1CNCCS1,12.03
442,[13*][C@H]1CSCN1,12.03
443,[13*][C@H]1NCCC[C@@H]1C,12.03
444,[13*][C@H]1Nc2ccccc2[C@@H]2C=CC[C@@H]12,12.03
445,[13*][C@H]1Nc2ccccc2[C@H]2C=CC[C@@H]21,12.03
446,[13*][C@H]1Nc2ccccc2[C@H]2C=CC[C@H]21,12.03
447,[14*]c1cc2c(s1)CCNC2,12.03
448,[14*]c1cc2c(s1)CNCC2,12.03
449,[15*]C1(C)CCNCC1,12.03
450,[15*]C1CCNC1,12.03
451,[15*]C1CCNCC1,12.03
452,[15*]C1CNC1,12.03
453,[15*][C@@H]1CCCNC1,12.03
454,[15*][C@@H]1CCN[C@H](C)[C@@H]1C,12.03
455,[15*][C@@H]1CC[C@@H](C)NC1,12.03
456,[15*][C@@H]1CN[C@@H](C)C1,12.03
457,[15*][C@@]1(C)CCCNC1,12.03
458,[15*][C@@]1(F)CCNC1,12.03
459,[15*][C@H]1CC12CCNCC2,12.03
460,[15*][C@H]1CCCNC1,12.03
461,[15*][C@H]1CCNC[C@H]1C,12.03
462,[15*][C@H]1CCN[C@@H]1C,12.03
463,[15*][C@H]1CCN[C@H](C)[C@@H]1C,12.03
464,[15*][C@H]1CCN[C@H]1C,12.03
465,[15*][C@H]1CC[C@H](C)NC1,12.03
466,[15*][C@H]1CN[C@H](C)C1,12.03
467,[15*][C@]1(C)CCNC1,12.03
468,[16*]c1ccc(C2=CCNCC2)cc1,12.03
469,[16*]c1ccc2c(c1)CCCN2,12.03
470,[16*]c1ccc2c(c1)CCN2,12.03
471,[16*]c1ccc2c(c1)CCN[C@H]2c1ccccc1,12.03
472,[16*]c1ccc2c(c1)CNCC2,12.03
473,[16*]c1ccc2c(c1)C[C@@H](C)N2,12.03
474,[16*]c1ccc2c(c1)[C@@H](c1ccccc1)NCC2,12.03
475,[16*]c1ccc2c(c1)[C@@H](c1cccs1)NCC2,12.03
476,[16*]c1ccc2c(c1)[C@H](C)NCC2,12.03
477,[16*]c1ccc2c(c1)[C@H](c1cccs1)NCC2,12.03
478,[16*]c1ccc2c(c1)[C@H]1C=CC[C@@H]1CN2,12.03
479,[16*]c1cccc2c1NC[C@@H]1CC=C[C@H]21,12.03
480,[4*]C1CCNCC1,12.03
481,[5*]NC(=S)S,12.03
482,[5*]NC1=CCCCC1,12.03
483,[5*]N[C@@H]1CCc2c(Br)cccc21,12.03
484,[5*]N[C@@H]1CCc2c(F)cccc21,12.03
485,[5*]N[C@@H]1c2cccc(F)c2CC[C@H]1C,12.03
486,[5*]N[C@@H]1c2ccccc2C[C@@H]1C,12.03
487,[5*]N[C@H]1CCCc2ccc(F)cc21,12.03
488,[5*]N[C@H]1CCc2cc(F)ccc21,12.03
489,[5*]N[C@H]1c2cccc(F)c2CC[C@H]1C,12.03
490,[5*]N[C@H]1c2ccccc2C[C@@H]1C,12.03
491,[5*]N[C@H]1c2ccccc2C[C@H]1C,12.03
492,[7*]=C1CSCN1,12.03
493,[11*]SC1=NCCS1,12.36
494,[11*]SC1=N[C@@H](C)CS1,12.36
495,[13*][C@@H]1N=C(C)C=C1C,12.36
496,[13*][C@@H]1CN(C)CCO1,12.47
497,[13*][C@@H]1CN2CCCC[C@@H]2CO1,12.47
498,[13*][C@H]1CN2CCCC[C@@H]2CO1,12.47
499,[13*][C@H]1CN2CCC[C@@H]2CO1,12.47
500,[16*]c1ccc2c(c1)N(C)CCO2,12.47
501,[5*]N1CCCOC1,12.47
502,[5*]N1CCCOCC1,12.47
503,[5*]N1CCOC(C)(C)C1,12.47
504,[5*]N1CCOC2(CCCC2)C1,12.47
505,[5*]N1CCOC2(CCCCCC2)C1,12.47
506,[5*]N1CCO[C@@H](C)[C@@H]1C,12.47
507,[5*]N1CCO[C@@H]2CCC[C@@H]21,12.47
508,[5*]N1CCO[C@H](C)[C@@H]1C,12.47
509,[5*]N1CCO[C@H](C)[C@H]1C,12.47
510,[5*]N1CCO[C@H]2CCC[C@@H]21,12.47
511,[5*]N1CCO[C@H]2CCC[C@H]21,12.47
512,[5*]N1CCOc2ccccc21,12.47
513,[5*]N1CC[C@]2(CCOC2)C1,12.47
514,[5*]N1C[C@@H](C)OC[C@@H]1C,12.47
515,[5*]N1C[C@@H](C)Oc2ccccc21,12.47
516,[5*]N1C[C@H](C)OCC1(C)C,12.47
