SMILES,Idx,FID
[16*]c1cc[nH]/c(=N\S(=O)(=O)c2ccc(C)c([16*])c2)c1,16,20765
[8*][C@@H](C#N)CC(=O)[O-],0,38379
[7*]=C(C#N)S(=O)(=O)C[8*],0,37621
[7*]=C(C#N)S(=O)(=O)C[8*],8,20841
[10*]N1C(=O)C[C@@H]([13*])S/C1=N/c1ccc(C)c(C)c1,0,41257
[10*]N1C(=O)C[C@@H]([13*])S/C1=N/c1ccc(C)c(C)c1,6,32260
[4*]CC(=O)N/N=C(/C)c1ccc([16*])cc1,0,9230
[4*]CC(=O)N/N=C(/C)c1ccc([16*])cc1,12,7299
[5*]NC(=S)N/N=C/c1ccc([14*])o1,0,17302
[5*]NC(=S)N/N=C/c1ccc([14*])o1,11,9107
[5*]N1/C(=N\C(C)=O)S[C@@H]2CS(=O)(=O)C[C@H]21,0,10582
[14*]c1ccc(/C=N\Nc2nc(C)cc([16*])c2C#N)o1,0,20559
[14*]c1ccc(/C=N\Nc2nc(C)cc([16*])c2C#N)o1,14,33160
[1*]C(=O)C1=C(C)Nc2nc([14*])nn2C1,0,32064
[1*]C(=O)C1=C(C)Nc2nc([14*])nn2C1,10,24501
[10*]N1C(=O)c2oc3ccccc3c(=O)c2[C@H]1c1cccc(O)c1,0,17536
[15*][C@]1(C#N)CCC(C)(C)C1=O,0,11758
[4*]C[C@H]1OCCc2sccc21,0,36996
[4*]C[C@](C)(N)C#N,0,28149
[5*]N1C[NH+]([5*])Cn2c1nc(C)c(C)c2=O,0,41596
[5*]N1C[NH+]([5*])Cn2c1nc(C)c(C)c2=O,4,23905
[1*]C(=O)C1=C(c2ccccc2)N(C)C(=O)N[C@H]1[13*],0,33041
[1*]C(=O)C1=C(c2ccccc2)N(C)C(=O)N[C@H]1[13*],17,25722
[14*]c1nc2cc([16*])c(C#N)cc2s1,0,35242
[14*]c1nc2cc([16*])c(C#N)cc2s1,6,25986
[13*][C@@H]1NO[C@H]([13*])N1,0,8751
[13*][C@@H]1NO[C@H]([13*])N1,5,9344
[4*]CCC(=O)NN1CC[NH+](C)CC1,0,37547
[4*][C@@H](C)C1=C(C)N=N[C@@H]1C,0,25072
[5*]N1[C@H]2CC[C@@H]1C[NH+]([5*])CC2,0,10304
[5*]N1[C@H]2CC[C@@H]1C[NH+]([5*])CC2,8,10579
[8*][C@@H](C)[C@@H](C)C(=O)NN,0,30142
[16*]c1ccc2nc(Cl)ccc2c1,0,5676
[6*]C(=O)N/N=C(\C)c1cc(C)ccc1C,0,18362
[8*]CCC[C@@H](CCC)C(=O)[O-],0,38797
[16*]c1c([O-])[nH+]c(N)[nH]c1=O,0,22879
[4*]CCCC(=O)n1nnc2ccccc21,0,21003
[10*]N1C(=O)[C@H]([15*])[C@H]1[13*],0,2291
[10*]N1C(=O)[C@H]([15*])[C@H]1[13*],5,6165
[10*]N1C(=O)[C@H]([15*])[C@H]1[13*],7,3624
[14*]c1nc2c3c(ncn2n1)OC(C)=C(C(C)=O)[C@@H]3c1ccco1,0,25233
[5*]NC(=S)N/N=C/c1c[nH]nc1[14*],0,33271
[5*]NC(=S)N/N=C/c1c[nH]nc1[14*],12,27959
[14*]c1nc[nH]c(=S)c1N,0,28455
[16*]c1ccc2c(c1)[C@@H]([NH2+]C)[C@H](C)[C@@H]2CC,0,29213
[15*][C@@]12CC[C@H](c3nc(C#N)c(C#N)nc31)C2(C)C,0,20667
[13*][C@H]1Nc2c(C)ccc([N+](=O)[O-])c2[C@@H]2C=CC[C@@H]12,0,31614
[8*]CN1CCc2cc(F)ccc2[C@H]1C,0,30823
[15*][C@H]1CCCC[C@H]([15*])C1,0,176
[15*][C@H]1CCCC[C@H]([15*])C1,7,176
[6*]C(=O)N/N=C/c1cccc(C)c1,0,17719
[5*]NC1=NC(C)(C)CC(C)=[NH+]1,0,22033
[1*]C(=O)NNC(=O)C1=N[C@@H](C)C(C(C)=O)=C1C,0,24174
[10*]N1C(=O)NC(=N)[C@]12CCC[C@@H]2C,0,34441
[12*]S(=O)(=O)[C@H]1CCOC[C@@H]1[15*],0,3796
[12*]S(=O)(=O)[C@H]1CCOC[C@@H]1[15*],10,16201
[7*]=Cc1cc(C)cc(C)c1,0,6394
[1*]C(=O)[C@@H]1CCCn2ccnc21,0,18683
[1*]C(=O)[C@H](C)C(F)(F)F,0,14770
[13*][C@H]1N=C(C)[C@@H]([13*])S1,0,9070
[13*][C@H]1N=C(C)[C@@H]([13*])S1,6,30406
[6*]C(=O)/N=c1\[nH]c2ccccc2s1,0,4159
[14*]c1ccc(S(N)(=O)=O)cn1,0,12658
[9*]n1nc([14*])c([14*])n1,0,970
[9*]n1nc([14*])c([14*])n1,4,714
[9*]n1nc([14*])c([14*])n1,6,714
[10*]N1C(=O)NC(=N)C1([13*])[13*],0,4350
[10*]N1C(=O)NC(=N)C1([13*])[13*],8,6467
[10*]N1C(=O)NC(=N)C1([13*])[13*],9,6467
[14*]c1nsc(C)c1C#N,0,39453
[6*]C(=O)N/N=C(\C)c1cc2c(ccc3ccccc32)oc1=O,0,36626
[8*]C([8*])(O)C(=O)NN=C1CCCc2ccccc21,0,18313
[8*]C([8*])(O)C(=O)NN=C1CCCc2ccccc21,2,18313
[15*][C@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]34O[C@H]4C[C@@]21C,0,25243
[5*]N/C=C1/CCCCC1=O,0,25040
[16*]c1ccc(N/N=C(\C(C)=O)N2CCOCC2)cc1,0,40404
[16*]c1ccc(/C=N/c2ccc([16*])c([16*])c2)cc1,0,6414
[16*]c1ccc(/C=N/c2ccc([16*])c([16*])c2)cc1,11,6348
[16*]c1ccc(/C=N/c2ccc([16*])c([16*])c2)cc1,13,29665
[13*][C@@H]1N2C[C@]3([15*])C[NH+]1C[C@@]([15*])(C2)C3=O,0,31224
[13*][C@@H]1N2C[C@]3([15*])C[NH+]1C[C@@]([15*])(C2)C3=O,5,13612
[13*][C@@H]1N2C[C@]3([15*])C[NH+]1C[C@@]([15*])(C2)C3=O,10,13612
[13*]C1S(=O)(=O)CCCS1(=O)=O,0,37952
[8*]C(C)(C)S(C)(=O)=O,0,24956
[5*]NC(=[7*])C(=O)NNC(=O)C[8*],0,14097
[5*]NC(=[7*])C(=O)NNC(=O)C[8*],3,17978
[5*]NC(=[7*])C(=O)NNC(=O)C[8*],11,18630
[1*]C(=O)C[C@@H]([8*])C([1*])=O,0,215
[1*]C(=O)C[C@@H]([8*])C([1*])=O,5,30175
[1*]C(=O)C[C@@H]([8*])C([1*])=O,7,215
[14*]c1nc2ccc(Br)cn2c1[14*],0,3615
[14*]c1nc2ccc(Br)cn2c1[14*],11,4808
[5*]N1c2ccccc2NC2=C(C(=O)CC(C)(C)C2)[C@@H]1C,0,37141
[13*][C@H]1S/C(=N\N=C2/CCCc3ccccc32)NC1=O,0,37668
[14*]c1nn(C)c2c1[nH]c(=S)n2[C@@H]1CCCc2sccc21,0,36862
[1*]C(=O)C1=C(C)Oc2ncn3nc([14*])nc3c2[C@H]1c1ccc([16*])c([16*])c1,0,36652
[1*]C(=O)C1=C(C)Oc2ncn3nc([14*])nc3c2[C@H]1c1ccc([16*])c([16*])c1,13,26484
[1*]C(=O)C1=C(C)Oc2ncn3nc([14*])nc3c2[C@H]1c1ccc([16*])c([16*])c1,22,32737
[1*]C(=O)C1=C(C)Oc2ncn3nc([14*])nc3c2[C@H]1c1ccc([16*])c([16*])c1,24,20655
[15*][C@@H]1C(=O)Oc2cc3c(cc2[C@H]1C)CCC(C)(C)O3,0,27709
[5*]N[C@H]1c2ccccc2C[C@@H]1[15*],0,900
[5*]N[C@H]1c2ccccc2C[C@@H]1[15*],11,8648
[16*]c1ccc([C@H]2C3=C(Nc4c2c(=O)n(C)c(=O)n4C)c2ccccc2C3=O)cc1[16*],0,17072
[16*]c1ccc([C@H]2C3=C(Nc4c2c(=O)n(C)c(=O)n4C)c2ccccc2C3=O)cc1[16*],29,23564
[16*]c1cc([16*])c([C@H]2OC(=O)c3ccccc32)cc1[16*],0,29201
[16*]c1cc([16*])c([C@H]2OC(=O)c3ccccc32)cc1[16*],4,32637
[16*]c1cc([16*])c([C@H]2OC(=O)c3ccccc32)cc1[16*],18,25802
[14*]c1nccc2cc([16*])c([16*])cc12,0,925
[14*]c1nccc2cc([16*])c([16*])cc12,8,39538
[14*]c1nccc2cc([16*])c([16*])cc12,10,11087
[16*]c1ccc2c(c1)CNC2=O,0,20903
[4*][C@H](/C([O-])=N/C#N)[C@@H](C)CC,0,28403
[9*]n1nc(C)c2c1N[C@H]([13*])C(=O)N2,0,33954
[9*]n1nc(C)c2c1N[C@H]([13*])C(=O)N2,9,38478
[9*]n1c(=O)/c(=C/c2ccc(C)o2)s/c1=C(\C#N)C(=O)C(C)(C)C,0,21837
[14*]c1[nH]c2ccccc2c(=O)[n+]1-c1cc(C)ccn1,0,35265
[9*]n1cc(I)cc(C)c1=O,0,30840
[1*]C(=O)C1=C(C)N=C2S[C@@H]([13*])C(=O)N2[C@@H]1[13*],0,8421
[1*]C(=O)C1=C(C)N=C2S[C@@H]([13*])C(=O)N2[C@@H]1[13*],10,8199
[1*]C(=O)C1=C(C)N=C2S[C@@H]([13*])C(=O)N2[C@@H]1[13*],15,11206
[10*]N1C(=O)c2oc3cc(C)c(C)cc3c(=O)c2[C@@H]1c1ccc([N+](=O)[O-])cc1,0,33449
[1*]C(=O)C1=C(C)N([10*])C(=O)[C@]12C(C#N)=C(N)Oc1ccccc12,0,11139
[1*]C(=O)C1=C(C)N([10*])C(=O)[C@]12C(C#N)=C(N)Oc1ccccc12,7,11913
[8*]CC(=O)n1cnc2cc(C)c(C)cc21,0,23451
[13*][C@@H]1N=[NH+]C(=S)N1/N=C/c1cc(Br)ccc1[16*],0,14174
[13*][C@@H]1N=[NH+]C(=S)N1/N=C/c1cc(Br)ccc1[16*],16,20562
[1*]C(=O)C1=C(C)Nc2[nH]c(=O)[nH]c(=O)c2[C@H]1c1cccc([16*])c1[16*],0,17493
[1*]C(=O)C1=C(C)Nc2[nH]c(=O)[nH]c(=O)c2[C@H]1c1cccc([16*])c1[16*],21,17953
[1*]C(=O)C1=C(C)Nc2[nH]c(=O)[nH]c(=O)c2[C@H]1c1cccc([16*])c1[16*],23,27332
[8*][C@@H](C)[C@](O)(C(=O)[O-])C(C)C,0,24945
[10*]N1C(=O)O[C@@]([13*])(C)[C@]1(C)O,0,16742
[10*]N1C(=O)O[C@@]([13*])(C)[C@]1(C)O,6,17985
[5*]N1CCN(C2=NC(=O)[C@H]([15*])[C@H]([13*])N2)CC1,0,3557
[5*]N1CCN(C2=NC(=O)[C@H]([15*])[C@H]([13*])N2)CC1,10,8985
[5*]N1CCN(C2=NC(=O)[C@H]([15*])[C@H]([13*])N2)CC1,12,5354
[8*]CCC(=O)N/N=C/c1c(Cl)cccc1Cl,0,30905
[5*]N1[C@H]2CC[C@@H]1CN(C)C(=O)C2,0,11191
[5*][NH+]1CCC2(CC1)NC(=O)C[C@H]2[15*],0,5092
[5*][NH+]1CCC2(CC1)NC(=O)C[C@H]2[15*],12,12281
[5*][NH2+][C@@H]1C[C@@H](C)c2c(C)ccc(O)c21,0,18128
[9*]n1/c(=N/C(=O)CCC)sc2cc([16*])ccc21,0,14799
[9*]n1/c(=N/C(=O)CCC)sc2cc([16*])ccc21,13,11850
[16*]c1cnc2nc(N)[nH]c(=O)c2c1,0,41908
[6*]C(=O)N/N=C/[C@@H]1C=NN=C1c1ccc(F)cc1,0,38100
[13*][C@@H]1Sc2cccc(Br)c2[C@H]1Cl,0,19661
[8*][C@H](C)C(=O)NN,0,26954
[9*]n1cc(/C=c2\sc3nc([14*])nn3c2=O)c([14*])n1,0,19721
[9*]n1cc(/C=c2\sc3nc([14*])nn3c2=O)c([14*])n1,10,14716
[9*]n1cc(/C=c2\sc3nc([14*])nn3c2=O)c([14*])n1,16,15369
[15*][C@@H]1[C@H]([S@@](=O)c2cccc(Br)c2)CCCC1(C)C,0,24633
[16*]c1cc2nc(C)sc2cc1N,0,20747
[4*][C@@H](C(=O)NNc1ccccc1)C(C)C,0,21212
[1*]C(=O)C[S@@](=O)c1ccccc1F,0,30111
[15*][C@H]1CCCC(C)(C)C1,0,2185
[16*]c1cc(=O)n(C)c2ccc(Cl)cc12,0,31872
[13*]C1([13*])C[NH+]=C(N)N1,0,4275
[13*]C1([13*])C[NH+]=C(N)N1,2,4275
[1*]C(=O)[C@H](C[NH3+])C(C)C,0,14513
[5*]N1[C@H]([13*])CC[C@H]2CCCC[C@H]21,0,2789
[5*]N1[C@H]([13*])CC[C@H]2CCCC[C@H]21,3,10128
[3*]OS(=O)(=O)c1ccc2c(c1)CCC(=O)N2,0,37219
[16*]c1cc2c(cc1[16*])[C@@H](c1cc3c(cc1[N+](=O)[O-])OCO3)C1=C(CC(C)(C)CC1=O)N2,0,41341
[16*]c1cc2c(cc1[16*])[C@@H](c1cc3c(cc1[N+](=O)[O-])OCO3)C1=C(CC(C)(C)CC1=O)N2,7,27534
[1*]C(=O)[C@@H](F)[C@@H]([8*])O,0,14546
[1*]C(=O)[C@@H](F)[C@@H]([8*])O,6,16661
[5*]N1CCO[C@H]([13*])[C@@H]1C,0,755
[5*]N1CCO[C@H]([13*])[C@@H]1C,6,13056
[1*]C(=O)CN1NN=C(c2ccccc2)N1,0,20446
[16*]c1ccc2c(c1)CC[NH2+]C2,0,3263
[9*]n1cc(/C=N/[N-]S(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c([14*])n1,0,28154
[9*]n1cc(/C=N/[N-]S(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c([14*])n1,21,20520
[14*]c1cc(C)nc2nc(C)nn12,0,21111
[16*]c1ccc(C2=NN3C(=c4ccccc4=[NH+]C34CC[NH+](C)CC4)NC2=O)cc1,0,27599
[5*]N[C@@H]1OC(=O)c2c1ccc([16*])c2[16*],0,7502
[5*]N[C@@H]1OC(=O)c2c1ccc([16*])c2[16*],11,13922
[5*]N[C@@H]1OC(=O)c2c1ccc([16*])c2[16*],13,14277
[8*]C[C@H]1C(=O)N(C)c2ccc(C)cc21,0,39081
[8*][C@@H](C)[S@](=O)CCCCC#N,0,22499
[1*]C(=O)C[C@@H](C)C[C@@H]([8*])[NH3+],0,26594
[1*]C(=O)C[C@@H](C)C[C@@H]([8*])[NH3+],8,21610
[1*]C(=O)C(=O)N/N=C/c1coc2ccc(Cl)cc2c1=O,0,28412
[7*]=C([O-])c1cccn([9*])c1=O,0,33899
[7*]=C([O-])c1cccn([9*])c1=O,8,29763
[10*]N1C(=O)[C@@H]([13*])S/C1=N\N=C\c1ccc(Cl)cc1,0,23768
[10*]N1C(=O)[C@@H]([13*])S/C1=N\N=C\c1ccc(Cl)cc1,5,19066
[5*][NH2+]/C=C1\C=CC(=O)C([N+](=O)[O-])=C1,0,27994
[13*][C@@H]1CC(=O)n2c(nc3ccccc32)N1,0,33121
[16*]c1cc2sc(=O)oc2c2ccccc12,0,15613
[15*][C@@]1(O)CCCS[C@@H]1C,0,20103
[6*]C(=O)N/N=C1\C(=O)N(CC#C)c2ccccc21,0,19317
[4*]CC(=O)N1N=C(c2ccncc2)C[C@@]1([13*])O,0,14381
[4*]CC(=O)N1N=C(c2ccncc2)C[C@@]1([13*])O,15,16929
[4*][C@]1([15*])C[C@@H](O)[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,0,36014
[4*][C@]1([15*])C[C@@H](O)[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,2,41392
[1*]C(=O)CCC(=O)N/N=C/c1c2ccccc2cc2ccccc12,0,32753
[14*]c1[nH]c2c([16*])cc(Cl)cc2c1C,0,12623
[14*]c1[nH]c2c([16*])cc(Cl)cc2c1C,5,39959
[15*]C1(C#N)CC1,0,10624
[13*][C@H]1CC(c2ccc(Br)cc2)=N[C@H]([13*])[NH2+]1,0,31099
[13*][C@H]1CC(c2ccc(Br)cc2)=N[C@H]([13*])[NH2+]1,13,40165
[5*][NH+]1CC[C@@H]([15*])[C@H](C)[C@@H]1C,0,8944
[5*][NH+]1CC[C@@H]([15*])[C@H](C)[C@@H]1C,5,16514
[5*][NH+](C)[C@H]1c2cc(Cl)cc(Cl)c2C[C@@H]1O,0,31969
[16*]c1c[nH]nc1O,0,13739
[7*]=C(C)c1cc(C)cc(F)c1,0,29296
[1*]C(=O)C([8*])([8*])C[C@H]([4*])C,0,360
[1*]C(=O)C([8*])([8*])C[C@H]([4*])C,4,16699
[1*]C(=O)C([8*])([8*])C[C@H]([4*])C,5,16699
[1*]C(=O)C([8*])([8*])C[C@H]([4*])C,8,4647
[5*]N1C[C@@H](C)[C@](O)(C2CC2)C1,0,12194
[14*]c1nncn1/N=C/c1cc([N+](=O)[O-])ccc1[16*],0,40762
[14*]c1nncn1/N=C/c1cc([N+](=O)[O-])ccc1[16*],17,11749
[9*]n1/c(=N/C(=O)C2=COCCO2)sc2cc([16*])c([16*])cc21,0,12608
[9*]n1/c(=N/C(=O)C2=COCCO2)sc2cc([16*])c([16*])cc21,16,15565
[9*]n1/c(=N/C(=O)C2=COCCO2)sc2cc([16*])c([16*])cc21,18,31529
[8*]C[C@](C)(C#N)C(C)=O,0,41943
[1*]C(=O)C1=C(C)Nc2nc([14*])nn2[C@@H]1c1ccc(C)cc1,0,16122
[1*]C(=O)C1=C(C)Nc2nc([14*])nn2[C@@H]1c1ccc(C)cc1,10,29341
[1*]C(=O)CCS(=O)(=O)c1ccc2ccccc2c1,0,19123
[16*]c1c(C)sc2ccccc12,0,24576
[10*]N1C(=O)N([10*])[C@@H]2NC(=O)N([10*])[C@H](C)[C@@H]2[C@@H]1C,0,30712
[10*]N1C(=O)N([10*])[C@@H]2NC(=O)N([10*])[C@H](C)[C@@H]2[C@@H]1C,5,30198
[10*]N1C(=O)N([10*])[C@@H]2NC(=O)N([10*])[C@H](C)[C@@H]2[C@@H]1C,11,35492
[14*]c1nc(C2=C(C)N=C(C)C2)cs1,0,35226
[14*]c1n[nH]c2c1C[C@@H]([15*])CC2,0,1016
[14*]c1n[nH]c2c1C[C@@H]([15*])CC2,8,2167
[5*]N1CC[C@H]([S@](=O)c2ccc(C)c(C)c2)C1,0,39861
[12*]S(=O)(=O)c1cc(S(C)(=O)=O)ccc1Cl,0,12551
[13*][C@H]1C[C@@H](c2cccc(Br)c2)n2nc(N)nc2N1,0,35854
[5*]N(C)S(=O)(=O)N1CCCC[C@@H]1C,0,22096
[16*]c1cnc(NN)c([N+](=O)[O-])c1,0,26013
[4*][C@H](C)CC(N)=O,0,6084
[16*]c1ccccc1/N=C/c1cccc([N+](=O)[O-])c1,0,22787
[10*]N1C(=O)[C@H]2[C@@H](C1=O)[C@@H]([13*])[NH+]1C=Cc3ccccc3[C@@H]21,0,13089
[10*]N1C(=O)[C@H]2[C@@H](C1=O)[C@@H]([13*])[NH+]1C=Cc3ccccc3[C@@H]21,9,14139
[5*]N1CCN(/C([O-])=C/S[11*])CC1,0,35507
[5*]N1CCN(/C([O-])=C/S[11*])CC1,9,39097
[5*][NH+]1CCc2nc([14*])nc([O-])c2CC1,0,29209
[5*][NH+]1CCc2nc([14*])nc([O-])c2CC1,7,24001
[14*]c1nnc2c3c(C)c(C)sc3nc([14*])n12,0,13338
[14*]c1nnc2c3c(C)c(C)sc3nc([14*])n12,14,17761
[16*]c1cc(F)cc2nc(C)c(C)nc12,0,17902
[4*][C@@H](C)C(=O)N/N=C\c1cc([N+](=O)[O-])cc([16*])c1O,0,32577
[4*][C@@H](C)C(=O)N/N=C\c1cc([N+](=O)[O-])cc([16*])c1O,16,38067
[4*][C@@H](C(=O)/N=c1\[nH]cn[nH]1)C(C)C,0,27337
[1*]C(=O)CC1=NC(=O)[C@H]([13*])S1,0,28082
[1*]C(=O)CC1=NC(=O)[C@H]([13*])S1,9,36631
[16*]c1cc(Cl)c(Cl)c([N+](=O)[O-])c1,0,20214
[1*]C(=O)C[C@@H](C)S(=O)(=O)c1ccc(Cl)cc1,0,39859
[5*]N1C=[NH+][C@H]([13*])C1=[NH2+],0,25263
[5*]N1C=[NH+][C@H]([13*])C1=[NH2+],5,41957
[8*]C[C@@H]1C(=O)Nc2ccccc21,0,15054
[11*]SC1=NC(=O)[C@@H]([15*])C(=O)N1,0,12151
[11*]SC1=NC(=O)[C@@H]([15*])C(=O)N1,7,24350
[9*]n1c(=O)cc[nH]c1=O,0,3275
[5*]N1CCc2cc(Cl)c(Cl)cc2[C@@H]1C,0,41810
[15*][C@H]1CC[C@H]([15*])[C@H]([15*])C1,0,21
[15*][C@H]1CC[C@H]([15*])[C@H]([15*])C1,5,21
[15*][C@H]1CC[C@H]([15*])[C@H]([15*])C1,7,21
[14*]c1nnc(N/N=C\c2ccc3c(c2)OCO3)n1N,0,23497
[7*]=C1C(=O)C[C@](C)(O)[C@H]([15*])[C@@H]1[15*],0,16329
[7*]=C1C(=O)C[C@](C)(O)[C@H]([15*])[C@@H]1[15*],9,14143
[7*]=C1C(=O)C[C@](C)(O)[C@H]([15*])[C@@H]1[15*],11,7366
[7*]=C(C)O,0,28253
[14*]c1ncc(F)c(C=O)c1I,0,32728
[16*]c1cccc(/N=C2\NN=C(C3CCOCC3)CS2)c1,0,20038
[5*]N1/C(=N/C(=O)CCCC(=O)[O-])S[C@H]2CS(=O)(=O)C[C@H]21,0,17863
[5*]NC(=S)N/C(=N\c1nc(C)cc(C)n1)N1CCc2ccccc2C1,0,27895
[16*]c1cc([16*])c([C@@H]2C3=C(CC(C)(C)CC3=O)Nc3cc4c(cc32)OCO4)cc1[16*],0,20882
[16*]c1cc([16*])c([C@@H]2C3=C(CC(C)(C)CC3=O)Nc3cc4c(cc32)OCO4)cc1[16*],4,40519
[16*]c1cc([16*])c([C@@H]2C3=C(CC(C)(C)CC3=O)Nc3cc4c(cc32)OCO4)cc1[16*],28,26964
[16*]c1cc(/C=N/N2C(=O)[C@H]3[C@@H]4C=C[C@H]([C@@H]3C2=O)[C@@H]2C[C@H]42)cc(Cl)c1O,0,40310
[5*]N1c2ncnn2[C@@H](c2ccccc2[16*])C[C@H]1[13*],0,7923
[5*]N1c2ncnn2[C@@H](c2ccccc2[16*])C[C@H]1[13*],14,10285
[5*]N1c2ncnn2[C@@H](c2ccccc2[16*])C[C@H]1[13*],17,7221
[8*]CC(=O)NNC(=O)CCC(C)C,0,24425
[9*]n1nc(C)c2cc3c(nc21)OC(=O)N([10*])C3,0,25304
[9*]n1nc(C)c2cc3c(nc21)OC(=O)N([10*])C3,15,33640
[9*]n1ccc2c([N+](=O)[O-])cccc21,0,15674
[5*][NH+]1CCc2c(sc([14*])c2C#N)C1,0,13714
[5*][NH+]1CCc2c(sc([14*])c2C#N)C1,8,13214
[16*]c1cc2ccccc2o/c1=[NH+]\c1ccccc1F,0,29431
[5*]NC(=S)S[11*],0,3637
[5*]NC(=S)S[11*],5,5740
[10*]N1N=C(c2ccc(Cl)cc2)CCC1=O,0,11061
[1*]C(=O)[C@@H](C)C1=C(C)N=N[C@@H]1C,0,42163
[8*]CCCCCC[NH3+],0,28216
[15*][C@@H]1C[C@H]2CC[C@@H]1[NH2+]2,0,12959
[13*][C@@H]1NC(=O)c2ccccc2N([C@@H]2CCOC2)C1=O,0,32785
[16*]c1cc(N)ccc1O,0,14156
[4*][C@]1([13*])O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H]([13*])N2C1=O,0,27346
[4*][C@]1([13*])O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H]([13*])N2C1=O,2,39423
[4*][C@]1([13*])O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H]([13*])N2C1=O,14,37121
[4*]CC(=O)N/N=C1\C(=O)N(CCCC#N)c2ccccc21,0,13898
[8*][C@H](C)CC(=O)NNc1cc([16*])ccc1Cl,0,32590
[8*][C@H](C)CC(=O)NNc1cc([16*])ccc1Cl,11,41583
[8*][C@H](O)C[C@H]1CCCc2ccccc21,0,27768
[5*]N1CCCC(F)(F)C1,0,14285
[11*]SC1=N[C@@H]([13*])/C(=C(/N)[O-])C(C)=N1,0,38718
[11*]SC1=N[C@@H]([13*])/C(=C(/N)[O-])C(C)=N1,5,36182
[15*][C@H]1CCC(=C)[C@]2(O)[C@@H]3OC(=O)[C@H](C)[C@H]3CC[C@]12C,0,31275
[13*][C@H]1NC(C2=CC3=CC=N[C@H]3C=C2)=NO1,0,16877
[8*]C([8*])(O)C(=O)NNC(=O)C(C)(C)C,0,14254
[8*]C([8*])(O)C(=O)NNC(=O)C(C)(C)C,2,14254
[14*]c1ncc(F)c(C#N)c1I,0,24068
[14*]c1ncc2cnccn12,0,16826
[1*]C(=O)CS(=O)(=O)[C@@H](C)[C@H](C)O,0,13439
[14*]c1cc([16*])c2c(=O)n(C)c(=O)n(C)c2n1,0,3964
[14*]c1cc([16*])c2c(=O)n(C)c(=O)n(C)c2n1,4,3639
[4*]CCC/N=C(/C)C1=C([O-])c2ccccc2C1=O,0,26817
[8*]C/C([O-])=N/S(=O)(=O)c1cc(Cl)sc1Cl,0,31669
[13*][C@@H]1OC[C@@]2([15*])[C@@H](C)C=C(C)[C@H]1[C@@H]2C,0,25344
[13*][C@@H]1OC[C@@]2([15*])[C@@H](C)C=C(C)[C@H]1[C@@H]2C,5,24320
[14*]c1occ([16*])c1C,0,629
[14*]c1occ([16*])c1C,5,18117
[5*]N1C[C@H]2CC[C@@]3(NC(=O)c4cc(C)ccc4N3)[C@@H]2C1,0,39444
[14*]c1cc2c(c(=O)o1)[C@H](c1cccc([N+](=O)[O-])c1)C(C#N)=C(N)O2,0,38707
[8*]CC(=O)/N=c1\sc2cc([16*])ccc2n1[9*],0,6742
[8*]CC(=O)/N=c1\sc2cc([16*])ccc2n1[9*],10,8194
[8*]CC(=O)/N=c1\sc2cc([16*])ccc2n1[9*],15,5808
[3*]O/C([O-])=C1/C(c2ccc([N+](=O)[O-])cc2)=NC(=S)N[C@H]1[13*],0,33170
[3*]O/C([O-])=C1/C(c2ccc([N+](=O)[O-])cc2)=NC(=S)N[C@H]1[13*],20,37616
[8*]CN1CCNC(=O)[C@H]1[13*],0,10909
[8*]CN1CCNC(=O)[C@H]1[13*],9,23227
[14*]c1nc(C)c(C)[nH]1,0,2215
[16*]c1c(C#N)cnc2c(C)cc(C)cc12,0,9022
[5*][NH2+][C@H]1CCCOc2cc3c(cc21)CCC3,0,17222
[14*]c1nc2c(c(=O)[nH]1)[C@H](c1ccc([16*])cc1)CC(=O)N2,0,9327
[14*]c1nc2c(c(=O)[nH]1)[C@H](c1ccc([16*])cc1)CC(=O)N2,13,14026
[6*]C(=O)N/N=C/c1ccccc1F,0,11156
[6*]C(=O)C1=C(O)C(=O)N([10*])[C@@]12C(=O)N(CC)c1ccccc12,0,30203
[6*]C(=O)C1=C(O)C(=O)N([10*])[C@@]12C(=O)N(CC)c1ccccc12,9,35604
[13*][C@@H]1N=[NH+]C(=S)N1/N=C/c1ccco1,0,19401
[5*]N/C(N)=N/c1nc(C)c2ccc(C)cc2n1,0,25592
[9*]n1c(=O)c2cnc([14*])nc2n(C)c1=O,0,12242
[9*]n1c(=O)c2cnc([14*])nc2n(C)c1=O,8,11716
[13*][C@@H]1C=C(c2ccc(C)cc2)N=C2NN=NN21,0,22298
[4*]CC(=O)/N=c1\sc2c(C)cc(C)cc2n1[9*],0,40606
[4*]CC(=O)/N=c1\sc2c(C)cc(C)cc2n1[9*],16,19350
[13*][C@H]1CS/C(=C(/C#N)n2ccnc2)S1,0,28593
